dnb_id,dnb_uri,dnb_birthdate,dnb_deathdate,dnb_gender,dnb_name,dnb_work,dbp_id,dbp_uri,dbp_birthdate,dbp_deathdate,dbp_gender,dbp_name,dbp_work,dbp_link_db,label
dnb_32,http://d-nb.info/gnd/118622161,1878-01-01,1917-01-01,male,"Thomas, Edward",,dbp_29,http://dbpedia.org/resource/Edward_Albee,1928-03-12,2016-09-16,male,Edward Albee,"	Who's_Afraid_of_Virginia_Woolf%3F	A_Delicate_Balance_(play)	The_Zoo_Story	The_Goat,_or_Who_is_Sylvia%3F	Edward_Albee's_At_Home_at_the_Zoo	Three_Tall_Women	The_Goat,_or_Who_Is_Sylvia%3F	Everything_in_the_Garden	Breakfast_at_Tiffany's_(musical)	Seascape_(play)	The_Play_About_the_Baby",http://dbpedia.org/resource/edward_albee,0
dnb_32,http://d-nb.info/gnd/118622161,1878-01-01,1917-01-01,male,"Thomas, Edward",,dbp_127,http://dbpedia.org/resource/Thomas_Gray,1716-12-26,1771-07-30,male,Thomas Gray,,http://dbpedia.org/resource/thomas_gray,0
dnb_32,http://d-nb.info/gnd/118622161,1878-01-01,1917-01-01,male,"Thomas, Edward",,dbp_128,http://dbpedia.org/resource/Thomas_Hardy,1840-06-02,1928-01-11,male,Thomas Hardy,	Far_from_the_Madding_Crowd	Jude_the_Obscure	Tess_of_the_d'Urbervilles	A_Mere_Interlude	Barbara_of_the_House_of_Grebe	The_Three_Strangers	Far_from_the_Madding_Crowd_(1998_film)	Under_the_Greenwood_Tree	A_Pair_of_Blue_Eyes	Desperate_Remedies	The_Return_of_the_Native	The_Woodlanders	Two_on_a_Tower	The_Mayor_of_Casterbridge	The_Fiddler_of_the_Reels,http://dbpedia.org/resource/thomas_hardy,0
dnb_32,http://d-nb.info/gnd/118622161,1878-01-01,1917-01-01,male,"Thomas, Edward",,dbp_129,http://dbpedia.org/resource/Thomas_Mann,1875-06-06,1955-08-12,male,Thomas Mann,"	Death_in_Venice	Doctor_Faustus_(novel)	Buddenbrooks	The_Magic_Mountain	Joseph_and_His_Brothers	Lotte_in_Weimar:_The_Beloved_Returns	The_Black_Swan_(Mann_novel)	Tristan_(novella)	Confessions_of_Felix_Krull	Disorder_and_Early_Sorrow	Tonio_Kröger	Listen,_Germany!	The_Tables_of_the_Law	The_Holy_Sinner",http://dbpedia.org/resource/thomas_mann,0
dnb_32,http://d-nb.info/gnd/118622161,1878-01-01,1917-01-01,male,"Thomas, Edward",,dbp_235,http://dbpedia.org/resource/Eduardo_Galeano,1940-09-03,2015-04-13,male,Eduardo Galeano,	Open_Veins_of_Latin_America	Upside_Down_(book)	Days_and_Nights_of_Love_and_War,http://dbpedia.org/resource/eduardo_galeano,0
dnb_32,http://d-nb.info/gnd/118622161,1878-01-01,1917-01-01,male,"Thomas, Edward",,dbp_300,http://dbpedia.org/resource/Julius_Eduard_Hitzig,1780-3-26,1849-11-26,male,Julius Eduard Hitzig,,http://dbpedia.org/resource/julius_eduard_hitzig,0
dnb_32,http://d-nb.info/gnd/118622161,1878-01-01,1917-01-01,male,"Thomas, Edward",,dbp_9023,http://dbpedia.org/resource/Hubert_Crackanthorpe,1870-05-12,1896-11-5,male,Hubert Crackanthorpe,,http://dbpedia.org/resource/hubert_crackanthorpe,0
dnb_33,http://d-nb.info/gnd/118689649,1810-01-01,1865-01-01,female,"Gaskell, Elizabeth Cleghorn",,dbp_31,http://dbpedia.org/resource/Elizabeth_Gaskell,1810-09-29,1865-11-12,female,Elizabeth Gaskell,	North_&_South_(TV_serial)	Mary_Barton	Cranford_(novel)	North_and_South_(Gaskell_novel)	A_Dark_Night's_Work	Ruth_(novel)	Wives_and_Daughters_(1999_miniseries)	The_Poor_Clare_(Gaskell_story)	Wives_and_Daughters,http://dbpedia.org/resource/elizabeth_gaskell,1
dnb_35,http://d-nb.info/gnd/119357453,1895-02-06,1978-04-20,male,"Peroutka, Ferdinand",,dbp_33,http://dbpedia.org/resource/Ferdinand_Peroutka,1895-02-06,1978-04-20,male,Ferdinand Peroutka,,http://dbpedia.org/resource/ferdinand_peroutka,1
dnb_36,http://d-nb.info/gnd/118639064,1873-01-01,1939-01-01,notKnown,"Ford, Ford Madox",,dbp_34,http://dbpedia.org/resource/Ford_Madox_Ford,1873-12-17,1939-06-26,male,Ford Madox Ford,	Last_Post_(novel)	A_Man_Could_Stand_Up_—	Some_Do_Not_...	The_Fifth_Queen	The_Inheritors_(Conrad_and_Ford_novel)	No_More_Parades_(novel)	Parade's_End	The_Good_Soldier	Ladies_Whose_Bright_Eyes,http://dbpedia.org/resource/ford_madox_ford,1
dnb_37,http://d-nb.info/gnd/118638106,1752-06-13,1840-01-06,female,"Burney, Fanny",,dbp_35,http://dbpedia.org/resource/Frances_Burney,1752-06-13,1840-01-06,female,Frances Burney,	Cecilia_(Burney_novel)	The_Wanderer_(1814_novel)	Camilla_(Burney_novel)	Evelina,http://dbpedia.org/resource/frances_burney,1
dnb_38,http://d-nb.info/gnd/118627066,1431-01-01,1464-01-01,male,"Villon, François",,dbp_35,http://dbpedia.org/resource/Frances_Burney,1752-06-13,1840-01-06,female,Frances Burney,	Cecilia_(Burney_novel)	The_Wanderer_(1814_novel)	Camilla_(Burney_novel)	Evelina,http://dbpedia.org/resource/frances_burney,0
dnb_38,http://d-nb.info/gnd/118627066,1431-01-01,1464-01-01,male,"Villon, François",,dbp_36,http://dbpedia.org/resource/François_Villon,1431-4-1,1463-1-1,male,François Villon,,http://dbpedia.org/resource/françois_villon,1
dnb_38,http://d-nb.info/gnd/118627066,1431-01-01,1464-01-01,male,"Villon, François",,dbp_137,http://dbpedia.org/resource/Veronica_Franco,1546-1-1,1591-7-22,female,Veronica Franco,,http://dbpedia.org/resource/veronica_franco,0
dnb_39,http://d-nb.info/gnd/119251787,1906-10-29,1972-11-03,male,"Brown, Fredric",,dbp_37,http://dbpedia.org/resource/Fredric_Brown,1906-10-29,1972-03-11,male,Fredric Brown,"	The_Fabulous_Clipjoint	Arena_(short_story)	Honeymoon_in_Hell	The_Proofreaders'_Page_and_Other_Uncollected_Items	Nightmares_and_Geezenstacks	Martians,_Go_Home	What_Mad_Universe	Rogue_in_Space	The_Screaming_Mimi_(novel)	Science_Fiction_Carnival	Space_on_My_Hands	Angels_and_Spaceships",http://dbpedia.org/resource/fredric_brown,1
dnb_39,http://d-nb.info/gnd/119251787,1906-10-29,1972-11-03,male,"Brown, Fredric",,dbp_243,http://dbpedia.org/resource/Frédéric_Mistral,1830-09-08,1914-03-25,male,Frédéric Mistral,,http://dbpedia.org/resource/frédéric_mistral,0
dnb_39,http://d-nb.info/gnd/119251787,1906-10-29,1972-11-03,male,"Brown, Fredric",,dbp_248,http://dbpedia.org/resource/George_Douglas_Brown,1869-01-26,1902-08-28,male,George Douglas Brown,	The_House_with_the_Green_Shutters,http://dbpedia.org/resource/george_douglas_brown,0
dnb_39,http://d-nb.info/gnd/119251787,1906-10-29,1972-11-03,male,"Brown, Fredric",,dbp_265,http://dbpedia.org/resource/Howard_Browne,1908-04-15,1999-10-28,male,Howard Browne,	Duel_at_Sundown_(Maverick)	The_Return_of_Tharn,http://dbpedia.org/resource/howard_browne,0
dnb_40,http://d-nb.info/gnd/119375168,1947-01-10,2002-04-27,male,"Effinger, George Alec",,dbp_39,http://dbpedia.org/resource/George_Farquhar,1677-0-0,1707-04-29,male,George Farquhar,,http://dbpedia.org/resource/george_farquhar,0
dnb_40,http://d-nb.info/gnd/119375168,1947-01-10,2002-04-27,male,"Effinger, George Alec",,dbp_40,http://dbpedia.org/resource/Georges_Perec,1936-03-07,1982-03-03,male,Georges Perec,"	Life_a_User's_Manual	A_Void	A_Man_Asleep	Which_Moped_with_Chrome-plated_Handlebars_at_the_Back_of_the_Yard%3F	W,_or_the_Memory_of_Childhood	Things:_A_Story_of_the_Sixties",http://dbpedia.org/resource/georges_perec,0
dnb_40,http://d-nb.info/gnd/119375168,1947-01-10,2002-04-27,male,"Effinger, George Alec",,dbp_247,http://dbpedia.org/resource/Georg_Brandes,1842-02-04,1927-02-19,male,Georg Brandes,,http://dbpedia.org/resource/georg_brandes,0
dnb_41,http://d-nb.info/gnd/118531980,1677-01-01,1707-01-01,male,"Farquhar, George",,dbp_38,http://dbpedia.org/resource/George_Alec_Effinger,1947-01-10,2002-04-27,male,George Alec Effinger,"	When_Gravity_Fails	A_Fire_in_the_Sun	The_Exile_Kiss	Budayeen_Nights	Maureen_Birnbaum,_Barbarian_Swordsperson	Mars:_The_Home_Front	Tales_from_Jabba's_Palace	The_Last_Full_Measure_(short_story)",http://dbpedia.org/resource/george_alec_effinger,0
dnb_41,http://d-nb.info/gnd/118531980,1677-01-01,1707-01-01,male,"Farquhar, George",,dbp_247,http://dbpedia.org/resource/Georg_Brandes,1842-02-04,1927-02-19,male,Georg Brandes,,http://dbpedia.org/resource/georg_brandes,0
dnb_41,http://d-nb.info/gnd/118531980,1677-01-01,1707-01-01,male,"Farquhar, George",,dbp_248,http://dbpedia.org/resource/George_Douglas_Brown,1869-01-26,1902-08-28,male,George Douglas Brown,	The_House_with_the_Green_Shutters,http://dbpedia.org/resource/george_douglas_brown,0
dnb_41,http://d-nb.info/gnd/118531980,1677-01-01,1707-01-01,male,"Farquhar, George",,dbp_252,http://dbpedia.org/resource/George_Parker_Winship,1871-1-1,1952-1-1,male,George Parker Winship,,http://dbpedia.org/resource/george_parker_winship,0
dnb_41,http://d-nb.info/gnd/118531980,1677-01-01,1707-01-01,male,"Farquhar, George",,dbp_253,http://dbpedia.org/resource/George_Wilson_(chemist),1818-2-21,1859-11-22,male,George Wilson (chemist),,http://dbpedia.org/resource/george_wilson_(chemist),0
dnb_41,http://d-nb.info/gnd/118531980,1677-01-01,1707-01-01,male,"Farquhar, George",,dbp_280,http://dbpedia.org/resource/Johann_Georg_Fischer,1816-10-25,1897-5-4,male,Johann Georg Fischer,,http://dbpedia.org/resource/johann_georg_fischer,0
dnb_41,http://d-nb.info/gnd/118531980,1677-01-01,1707-01-01,male,"Farquhar, George",,dbp_281,http://dbpedia.org/resource/Johann_Georg_Jacobi,1740-09-02,1814-01-04,male,Johann Georg Jacobi,,http://dbpedia.org/resource/johann_georg_jacobi,0
dnb_42,http://d-nb.info/gnd/118903004,1936-03-07,1982-03-03,male,"Perec, Georges",,dbp_38,http://dbpedia.org/resource/George_Alec_Effinger,1947-01-10,2002-04-27,male,George Alec Effinger,"	When_Gravity_Fails	A_Fire_in_the_Sun	The_Exile_Kiss	Budayeen_Nights	Maureen_Birnbaum,_Barbarian_Swordsperson	Mars:_The_Home_Front	Tales_from_Jabba's_Palace	The_Last_Full_Measure_(short_story)",http://dbpedia.org/resource/george_alec_effinger,0
dnb_42,http://d-nb.info/gnd/118903004,1936-03-07,1982-03-03,male,"Perec, Georges",,dbp_39,http://dbpedia.org/resource/George_Farquhar,1677-0-0,1707-04-29,male,George Farquhar,,http://dbpedia.org/resource/george_farquhar,0
dnb_42,http://d-nb.info/gnd/118903004,1936-03-07,1982-03-03,male,"Perec, Georges",,dbp_247,http://dbpedia.org/resource/Georg_Brandes,1842-02-04,1927-02-19,male,Georg Brandes,,http://dbpedia.org/resource/georg_brandes,0
dnb_42,http://d-nb.info/gnd/118903004,1936-03-07,1982-03-03,male,"Perec, Georges",,dbp_248,http://dbpedia.org/resource/George_Douglas_Brown,1869-01-26,1902-08-28,male,George Douglas Brown,	The_House_with_the_Green_Shutters,http://dbpedia.org/resource/george_douglas_brown,0
dnb_42,http://d-nb.info/gnd/118903004,1936-03-07,1982-03-03,male,"Perec, Georges",,dbp_252,http://dbpedia.org/resource/George_Parker_Winship,1871-1-1,1952-1-1,male,George Parker Winship,,http://dbpedia.org/resource/george_parker_winship,0
dnb_42,http://d-nb.info/gnd/118903004,1936-03-07,1982-03-03,male,"Perec, Georges",,dbp_253,http://dbpedia.org/resource/George_Wilson_(chemist),1818-2-21,1859-11-22,male,George Wilson (chemist),,http://dbpedia.org/resource/george_wilson_(chemist),0
dnb_42,http://d-nb.info/gnd/118903004,1936-03-07,1982-03-03,male,"Perec, Georges",,dbp_280,http://dbpedia.org/resource/Johann_Georg_Fischer,1816-10-25,1897-5-4,male,Johann Georg Fischer,,http://dbpedia.org/resource/johann_georg_fischer,0
dnb_43,http://d-nb.info/gnd/118717618,1147-01-01,1223-01-01,male,"Gerardus, Cambrensis",,dbp_41,http://dbpedia.org/resource/Gerald_of_Wales,1146-1-1,1223-1-1,male,Gerald of Wales,,http://dbpedia.org/resource/gerald_of_wales,1
dnb_44,http://d-nb.info/gnd/115717110,1933-03-13,2009-12-24,male,"Wilpert, Gero von",,dbp_42,http://dbpedia.org/resource/Gero_von_Wilpert,1933-3-13,2009-12-24,male,Gero von Wilpert,,http://dbpedia.org/resource/gero_von_wilpert,1
dnb_44,http://d-nb.info/gnd/115717110,1933-03-13,2009-12-24,male,"Wilpert, Gero von",,dbp_130,http://dbpedia.org/resource/Thornton_Wilder,1897-04-17,1975-12-07,male,Thornton Wilder,	The_Eighth_Day_(novel)	The_Ides_of_March_(novel)	Our_Town_(2003_film)	Our_Town	The_Happy_Journey_to_Trenton_and_Camden	Theophilus_North	NET_Playhouse	The_Woman_of_Andros	The_Skin_of_Our_Teeth	The_Bridge_of_San_Luis_Rey	Star_Tonight,http://dbpedia.org/resource/thornton_wilder,0
dnb_44,http://d-nb.info/gnd/115717110,1933-03-13,2009-12-24,male,"Wilpert, Gero von",,dbp_1406,http://dbpedia.org/resource/Pierre_Quillard,1864-7-14,1912-2-4,male,Pierre Quillard,,http://dbpedia.org/resource/pierre_quillard,0
dnb_45,http://d-nb.info/gnd/122684524,1951-01-01,,male,"Bear, Greg",,dbp_59,http://dbpedia.org/resource/Greg_Bear,1951-08-20,,male,Greg Bear,	Blood_Music_(novel)	The_Forge_of_God	Hull_Zero_Three	The_Infinity_Concerto	Halo:_Primordium	Corona_(novel)	Moving_Mars	Queen_of_Angels_(novel)	Eternity_(novel)	The_Mongoliad	Halo:_Silentium	City_at_the_End_of_Time	Halo:_Cryptum	Dead_Lines	Mariposa_(novel)	Darwin's_Radio	Eon_(novel)	Anvil_of_Stars	Rogue_Planet_(novel)	Foundation_and_Chaos	The_Wind_from_a_Burning_Woman	Multiverse:_Exploring_Poul_Anderson's_Worlds,http://dbpedia.org/resource/greg_bear,1
dnb_46,http://d-nb.info/gnd/121630862,1941-01-01,,male,"Benford, Gregory",,dbp_60,http://dbpedia.org/resource/Gregory_Benford,1941-01-30,,male,Gregory Benford,	Galactic_Center_Saga	Beyond_the_Fall_of_Night	Great_Sky_River_(novel)	Timescape	Across_the_Sea_of_Suns	In_the_Ocean_of_Night	Alternate_Americas	Alternate_Wars	Eater_(novel)	Heart_of_the_Comet	Foundation's_Fear	Alternate_Empires	Alternate_Heroes,http://dbpedia.org/resource/gregory_benford,1
dnb_47,http://d-nb.info/gnd/118050982,1954-01-01,,notKnown,"Kay, Guy Gavriel",,dbp_61,http://dbpedia.org/resource/Guy_Gavriel_Kay,1954-11-07,,male,Guy Gavriel Kay,	The_Summer_Tree	Tigana	Under_Heaven_(book)	River_of_Stars	The_Darkest_Road	Ysabel	The_Last_Light_of_the_Sun	The_Wandering_Fire	The_Lions_of_Al-Rassan,http://dbpedia.org/resource/guy_gavriel_kay,1
dnb_49,http://d-nb.info/gnd/118506358,1799-05-20,1850-08-19,male,"Balzac, Honoré de",,dbp_44,http://dbpedia.org/resource/Honoré_de_Balzac,1799-05-20,1850-08-18,male,Honoré de Balzac,	Eugénie_Grandet	Illusions_perdues	La_Peau_de_chagrin	Splendeurs_et_misères_des_courtisanes	Colonel_Chabert_(novel)	La_Comédie_humaine	La_Rabouilleuse	Le_Lys_dans_la_vallée	Le_Père_Goriot	La_Maison_du_chat-qui-pelote	Le_Curé_de_Tours	Louis_Lambert_(novel)	Mémoires_de_deux_jeunes_mariées	Un_début_dans_la_vie	Une_double_famille	Modeste_Mignon	La_Grande_Bretèche	La_Vendetta_(novel)	César_Birotteau	Ursule_Mirouët	Z._Marcas	Père_Goriot	Gambara_(short_story)	Le_Cabinet_des_Antiques	Les_Proscrits	Massimilla_Doni	Le_Contrat_de_mariage	The_Quest_of_the_Absolute	La_Bourse	Le_Chef-d'œuvre_inconnu	Cousin_Bette	La_Vieille_Fille_(novel)	Sarrasine	Albert_Savarus	La_Paix_du_ménage	Le_Bal_de_Sceaux	Le_Curé_de_village,http://dbpedia.org/resource/honoré_de_balzac,1
dnb_49,http://d-nb.info/gnd/118506358,1799-05-20,1850-08-19,male,"Balzac, Honoré de",,dbp_9658,http://dbpedia.org/resource/Paul_Galdone,1907-06-02,1986-11-07,male,Paul Galdone,	Anatole_(mouse),http://dbpedia.org/resource/paul_galdone,0
dnb_50,http://d-nb.info/gnd/119110741,1886-01-14,1947-09-26,male,"Lofting, Hugh",,dbp_45,http://dbpedia.org/resource/Hugh_Lofting,1886-01-14,1947-09-26,male,Hugh Lofting,	Doctor_Dolittle	Doctor_Dolittle's_Puddleby_Adventures	Doctor_Dolittle's_Caravan	Doctor_Dolittle's_Circus	Doctor_Dolittle's_Post_Office	Gub_Gub's_Book	Doctor_Dolittle_and_the_Green_Canary	Doctor_Dolittle's_Garden	Doctor_Dolittle's_Return	Doctor_Dolittle's_Zoo	Doctor_Dolittle_and_the_Secret_Lake	Doctor_Dolittle_in_the_Moon	The_Story_of_Doctor_Dolittle	The_Voyages_of_Doctor_Dolittle	Doctor_Dolittle_Meets_a_Londoner_in_Paris,http://dbpedia.org/resource/hugh_lofting,1
dnb_50,http://d-nb.info/gnd/119110741,1886-01-14,1947-09-26,male,"Lofting, Hugh",,dbp_139,http://dbpedia.org/resource/Victor_Hugo,1802-02-26,1885-05-22,male,Victor Hugo,	The_Hunchback_of_Notre-Dame	Ruy_Blas	Toilers_of_the_Sea	Hernani_(drama)	Bug-Jargal	Les_Misérables_(miniseries)	La_Légende_des_siècles	Ninety-Three	The_Last_Day_of_a_Condemned_Man	The_Man_Who_Laughs	Les_Contemplations	Les_Misérables	Dieu	Les_Rayons_et_les_Ombres	Odes_et_Ballades	The_Hunchback_of_Notre_Dame_(1977_TV_series),http://dbpedia.org/resource/victor_hugo,0
dnb_51,http://d-nb.info/gnd/115629394,1958-09-27,,male,"Welsh, Irvine",,dbp_63,http://dbpedia.org/resource/Irvine_Welsh,1957-09-27,,male,Irvine Welsh,	The_Acid_House	Porno_(novel)	Filth_(novel)	Trainspotting_(novel)	Dockers_(film)	Marabou_Stork_Nightmares	The_Sex_Lives_of_Siamese_Twins	Ecstasy:_Three_Tales_of_Chemical_Romance	Reheated_Cabbage	Skagboys	The_Bedroom_Secrets_of_the_Master_Chefs	If_You_Liked_School_You'll_Love_Work	Crime_(novel)	Glue_(novel)	The_Blade_Artist,http://dbpedia.org/resource/irvine_welsh,1
dnb_51,http://d-nb.info/gnd/115629394,1958-09-27,,male,"Welsh, Irvine",,dbp_275,http://dbpedia.org/resource/James_Welch_(writer),1940-11-18,2003-08-04,male,James Welch (writer),	Winter_in_the_Blood	Fools_Crow,http://dbpedia.org/resource/james_welch_(writer),0
dnb_52,http://d-nb.info/gnd/118574183,1876-01-12,1916-11-22,male,"London, Jack",,dbp_47,http://dbpedia.org/resource/Jack_London,1876-01-12,1916-11-22,male,Jack London,"	Lost_Face	To_Build_a_Fire	Adventure_(novel)	The_Heathen	The_Mexican_(short_story)	Moon-Face	The_Cruise_of_the_Dazzler	John_Barleycorn_(novel)	The_Red_One	The_Game_(London_novel)	The_Abysmal_Brute	The_Dream_of_Debs	The_Call_of_the_Wild	The_Road_(Jack_London)	Jack_London's_San_Francisco_Stories	A_Piece_of_Steak	Bâtard	The_Unparalleled_Invasion	The_South_of_the_Slot	The_Law_of_Life	The_Sea-Wolf	The_White_Silence	The_Leopard_Man's_Story	A_Thousand_Deaths_(London_short_story)	The_Kempton-Wace_Letters	The_Scarlet_Plague	White_Fang	South_Sea_Tales_(London_collection)	The_Valley_of_the_Moon_(novel)	A_Daughter_of_the_Snows	Martin_Eden	The_Iron_Heel	The_Little_Lady_of_the_Big_House	The_Star_Rover	Hearts_of_Three	Jerry_of_the_Islands	Michael,_Brother_of_Jerry",http://dbpedia.org/resource/jack_london,1
dnb_54,http://d-nb.info/gnd/119185121,1941-01-01,,notKnown,"Masson, Jeffrey Moussaieff",,dbp_65,http://dbpedia.org/resource/Jeffrey_Moussaieff_Masson,1941-03-28,,male,Jeffrey Moussaieff Masson,	The_Assault_on_Truth	Against_Therapy,http://dbpedia.org/resource/jeffrey_moussaieff_masson,1
dnb_54,http://d-nb.info/gnd/119185121,1941-01-01,,notKnown,"Masson, Jeffrey Moussaieff",,dbp_111,http://dbpedia.org/resource/Siegfried_Sassoon,1886-09-08,1967-09-01,male,Siegfried Sassoon,	The_Complete_Memoirs_of_George_Sherston	Memoirs_of_a_Fox-Hunting_Man,http://dbpedia.org/resource/siegfried_sassoon,0
dnb_54,http://d-nb.info/gnd/119185121,1941-01-01,,notKnown,"Masson, Jeffrey Moussaieff",,dbp_22127,http://dbpedia.org/resource/Neil_Bissoondath,1955-4-19,,male,Neil Bissoondath,	Selling_Illusions:_The_Cult_of_Multiculturalism_in_Canada,http://dbpedia.org/resource/neil_bissoondath,0
dnb_55,http://d-nb.info/gnd/118542729,1933-08-13,1999-01-14,male,"Grotowski, Jerzy",,dbp_49,http://dbpedia.org/resource/Jerzy_Grotowski,1933-08-11,1999-01-14,male,Jerzy Grotowski,,http://dbpedia.org/resource/jerzy_grotowski,1
dnb_55,http://d-nb.info/gnd/118542729,1933-08-13,1999-01-14,male,"Grotowski, Jerzy",,dbp_9391,http://dbpedia.org/resource/Mario_Carli,1888-12-30,1935-9-9,male,Mario Carli,,http://dbpedia.org/resource/mario_carli,0
dnb_56,http://d-nb.info/gnd/118610473,1766-07-03,1838-04-17,female,"Schopenhauer, Johanna",,dbp_50,http://dbpedia.org/resource/Johanna_Schopenhauer,1766-07-09,1838-04-17,female,Johanna Schopenhauer,,http://dbpedia.org/resource/johanna_schopenhauer,1
dnb_56,http://d-nb.info/gnd/118610473,1766-07-03,1838-04-17,female,"Schopenhauer, Johanna",,dbp_280,http://dbpedia.org/resource/Johann_Georg_Fischer,1816-10-25,1897-5-4,male,Johann Georg Fischer,,http://dbpedia.org/resource/johann_georg_fischer,0
dnb_56,http://d-nb.info/gnd/118610473,1766-07-03,1838-04-17,female,"Schopenhauer, Johanna",,dbp_281,http://dbpedia.org/resource/Johann_Georg_Jacobi,1740-09-02,1814-01-04,male,Johann Georg Jacobi,,http://dbpedia.org/resource/johann_georg_jacobi,0
dnb_56,http://d-nb.info/gnd/118610473,1766-07-03,1838-04-17,female,"Schopenhauer, Johanna",,dbp_282,http://dbpedia.org/resource/Johannes_Mario_Simmel,1924-04-07,2009-01-01,male,Johannes Mario Simmel,,http://dbpedia.org/resource/johannes_mario_simmel,0
dnb_57,http://d-nb.info/gnd/122880765,1938-01-17,1991-03-08,male,"Bellairs, John",,dbp_51,http://dbpedia.org/resource/John_Bellairs,1938-01-17,1991-03-08,male,John Bellairs,	St._Fidgeta_and_Other_Parodies	The_Face_in_the_Frost	The_Dark_Secret_of_Weatherend	The_Lamp_from_the_Warlock's_Tomb	The_Treasure_of_Alpheus_Winterborn,http://dbpedia.org/resource/john_bellairs,1
dnb_57,http://d-nb.info/gnd/122880765,1938-01-17,1991-03-08,male,"Bellairs, John",,dbp_52,http://dbpedia.org/resource/John_Bunyan,1628-11-28,1688-08-31,male,John Bunyan,	The_Pilgrim's_Progress	The_Holy_War	Grace_Abounding_to_the_Chief_of_Sinners,http://dbpedia.org/resource/john_bunyan,0
dnb_57,http://d-nb.info/gnd/122880765,1938-01-17,1991-03-08,male,"Bellairs, John",,dbp_53,http://dbpedia.org/resource/John_Galsworthy,1867-08-14,1933-01-31,male,John Galsworthy,	Escape_(play)	The_Forsyte_Saga	The_Forsyte_Saga_(2002_miniseries)	In_Chancery,http://dbpedia.org/resource/john_galsworthy,0
dnb_57,http://d-nb.info/gnd/122880765,1938-01-17,1991-03-08,male,"Bellairs, John",,dbp_283,http://dbpedia.org/resource/John_Berryman,1914-10-25,1972-01-07,male,John Berryman,	The_Dream_Songs,http://dbpedia.org/resource/john_berryman,0
dnb_57,http://d-nb.info/gnd/122880765,1938-01-17,1991-03-08,male,"Bellairs, John",,dbp_292,http://dbpedia.org/resource/John_O'Hanlon_(writer),1821-4-30,1905-5-15,male,John O'Hanlon (writer),,http://dbpedia.org/resource/john_o'hanlon_(writer),0
dnb_57,http://d-nb.info/gnd/122880765,1938-01-17,1991-03-08,male,"Bellairs, John",,dbp_4575,http://dbpedia.org/resource/Petar_Kočić,1877-06-29,1916-08-27,male,Petar Kočić,,http://dbpedia.org/resource/petar_kočić,0
dnb_58,http://d-nb.info/gnd/118517473,1628-01-01,1688-01-01,male,"Bunyan, John",,dbp_51,http://dbpedia.org/resource/John_Bellairs,1938-01-17,1991-03-08,male,John Bellairs,	St._Fidgeta_and_Other_Parodies	The_Face_in_the_Frost	The_Dark_Secret_of_Weatherend	The_Lamp_from_the_Warlock's_Tomb	The_Treasure_of_Alpheus_Winterborn,http://dbpedia.org/resource/john_bellairs,0
