m2_id,m2_cid,m2_number,m2_length,m2_title,m2_artist,m2_album,m2_year,m2_language,m2_filtering_attr
m2_187,8398,3,267,Samuli Edelmann - Huilunsoittaja,,Vain elämää 1992-2005,05,Finnish,samuliedelmannhuilunsoittaja#vainelämää19922005
m2_188,4683,10,230,Wolfgang Amadeus Mozart - Alla Turca,,Lifescapes: Classical Piano,,English,wolfgangamadeusmozartallaturca#lifescapesclassicalpiano
m2_189,474,14,352,Shaba Robo Grigorov & MIDI - Malý Gavroch,,Vdýchni reggae,95,Slovak,shabarobogrigorov&midimalýgavroch#vdýchnireggae
m2_190,8093,4,251,Mark BoomRbastik & Eduardo Lopez Delgado - Hitze,,Adiós Berlin,11,German,markboomrbastik&eduardolopezdelgadohitze#adiósberlin
m2_191,480,15,180,William Wallace - Sister Helen: Vivace,,The Passing of Beatrice / Sir William Wallace / Villon / Sister Helen,96,hEnglish,williamwallacesisterhelenvivace#thepassingofbeatricesirwilliamwallacevillonsisterhelen
m2_192,481,15,267,White Pagoda - Adventures,,Chair Evolution (Not Design),10,English,whitepagodaadventures#chairevolution
m2_193,5764,1,265,Dougie MacLean - Singing Land,,Land Singing,,English,dougiemacleansingingland#landsinging
m2_194,482,2,79,I_Melt_-_Anormale,,Bravi ragazzi,97,Italian,imeltanormale#braviragazzi
m2_195,488,7,,Gary Moore - White Knuckles (Rockin' & Rollin'),,The Very Best,,English,garymoorewhiteknuckles#theverybest
m2_196,489,Z,Z33,Warrant - D.R.F.5.R.,,Live in Long Beaeh 1990,,Englis h,warrantdrf5r#liveinlongbeaeh1990
m2_197,828,3,229,Sneaky Sound System - I Love It,,Pictures,,English,sneakysoundsystemiloveit#pictures
m2_198,1617,15,143,Charlie Parker - Sippin' at Bells,,Portarit,00,English,charlieparkersippinatbells#portarit
m2_199,9785,17,192,Adam Green - Leaky Flask,,Sixes & Sevens,08,English,adamgreenleakyflask#sixes&sevens
m2_200,496,8,265,El Último de la Fila - No me acostumbro,,Nuevas mzclas,87,Spanish,elúltimodelafilanomeacostumbro#nuevasmzclas
m2_201,498,20,139,piedmonster - skafee,,magic and weather,05,English,piedmonsterskafee#magicandweather
m2_202,499,3,1 13,Blair Aaronson - E-Motion,,The Solo Sets: Piano,,English,blairaaronsonemotion#thesolosetspiano
m2_203,278,22,68,Jon Rose & Otomo Yoshihide - Memoirs Shopping,,Tatakiuri,95,English,jonrose&otomoyoshihidememoirsshopping#tatakiuri
m2_204,504, ,277,Beautiful Nubia and the Roots Renaissance Band - Eleko'Dere,,Fèrè,5,English,beautifulnubiaandtherootsrenaissancebandelekodere#fèrè
m2_205,506,8,251,Seth Horan - Bad For You,,notwithstanding,,English,sethhoranbadforyou#notwithstanding
m2_206,4997,4,405,Henri Dès - L'Âne blanc,,"Henri Dès , Volume 15: Gâteau",07,French,henridèslâneblanc#henridèsvolume15gâteau
m2_207,512,6,42,Richard Wagner - Die Walküre: Der beiden Flucht,,Der Ring ohne Worte - Orchesterquerschnitt aus dem Ringzyklus (Berlin Philharmonic Orchestra feat conductor: Lorin Maazel),88,German,richardwagnerdiewalkürederbeidenflucht#derringohneworteorchesterquerschnittausdemringzyklus
m2_208,513,59,2 8,Jack Higgins - The eagle has flown - CD 3 - Track 59,,The Eagle Has FloVwn,,English,jackhigginstheeaglehasflowncd3track59#theeaglehasflovwn
m2_209,3571,7,,Orsi - Ébredj fel!,,Egy csepp méz,98,Hungarian,orsiébredjfel#egycseppméz
m2_210,3963,1,08,As Mercenárias - Me Perco,,Cadê as armas?,86,Portuguese,asmercenáriasmeperco#cadêasarmas
m2_211,521,11,178,Al Martino - You're the Love of My Life,,Best of José Carreras Gala,04,[Multiple languages],almartinoyouretheloveofmylife#bestofjosécarrerasgala
m2_212,9933,3,205,Asterius - A Greater Path,,A Moment of Singularity,,English,asteriusagreaterpath#amomentofsingularity
m2_213,840,5,184,Henri Gylander - So Easily,,Henri in English,,,henrigylandersoeasily#henriinenglish
m2_214,524,3,535,Charles Mingus - New York Sketchbook,,A Moderrn Jazz Symposium of Music and Poetry With Charles Mingus,05,English,charlesmingusnewyorksketchbook#amoderrnjazzsymposiumofmusicandpoetrywithcharlesmingus
m2_215,526,3,166,Senru - Cool Beans (Microdot),,The What EP 2013-01: April,13,English,senrucoolbeans#thewhatep201301april
m2_216,530,5,,Severed Heads - A Million Angels,,If I've Told YouO nce I've Told You a 1000 Times,87,English,severedheadsamillionangels#ifivetoldyouonceivetoldyoua1000times
m2_217,531,6,211,David Guetta - Stay,,"Club Sounds: The Ultimate Club Dance Collection, Volume 32",04,English,davidguettastay#clubsoundstheultimateclubdancecollectionvolume32
m2_218,1034,19,1,Phono-Comb & Jad Fair - [silence],,"Monsters, Lullabies ... and the Occasional Flying Saucer",96,,phonocomb&jadfairsilence#monsterslullabiesandtheoccasionalflyingsaucer
m2_219,537,10,301,Emily Smith - Winter Song,,Too Long Away,08,English,emilysmithwintersong#toolongaway
m2_220,538,5,120,The Copyrights - Crybabies,,We Didn’t Come Here to Die,03,English,thecopyrightscrybabies#wedidn’tcomeheretodie
m2_221,539,10,258,Marvin Gaye - Distant Lover,,35 jaar OOR,06,English,marvingayedistantlover#35jaaroor
m2_222,8253,9,,Heritech - Adventum Rebellionus,,"F**K 'em All, Volume 2",08,English,heritechadventumrebellionus#f**kemallvolume2
m2_223,546,4,331,genCAB - Self Images,,II Transmuter,08,English,gencabselfimages#iitransmuter
m2_224,7972,1,,unknown,,モンゴルのホーミー～ガンボルド、ヤヴガーン,08,Japanese,unknown#モンゴルのホーミー～ガンボルド、ヤヴガーン
m2_225,552,9,244,Nami Tamaki - Naked,,Greeting,04,Japanese,namitamakinaked#greeting
m2_226,554,12,313,Jason Robert Brown - I'd Give It All For You (Songs for a New World),,The Singer's Musical Theatre Anthology: Duets Volume 2,07,English,jasonrobertbrownidgiveitallforyou#thesingersmusicaltheatreanthologyduetsvolume2
m2_227,555,3,219,美勇伝 - 恋する♡エンジェル♡ハート (Instrumental),,恋する♡エンジェル♡ハート,07,Japanese,美勇伝恋する♡エンジェル♡ハート#恋する♡エンジェル♡ハート
m2_228,557,9,343,Inertia - The Chamber,,Judgement Euphoria,05,English,inertiathechamber#judgementeuphoria
m2_229,5549,MBox3093886-HH,Jaci Velasquez - Llegar a ti,4,275,,Billboard Latin Music Awards 2000,,4275#
m2_230,566,4,197,The Platters - The Wonder of You,,Forever Gold,07,English,theplattersthewonderofyou#forevergold
m2_231,567,6,86,Vicente Amigo - Pleamar,,Po eta,97,Spanish,vicenteamigopleamar#poeta
m2_232,592,3,431,Le Wax - Allure,,NL,0,[Multiple language],lewaxallure#nl
m2_233,574,1,223,Butch Thompson - Lincoln Avenue Blues,,Lincoln Avenue Blues,,English,butchthompsonlincolnavenueblues#lincolnavenueblues
m2_234,577,3,,Temple Sinai Klezmer Band - Temple Sinai Freylach,,May the Borscht Be With You,,English,templesinaiklezmerbandtemplesinaifreylach#maytheborschtbewithyou
m2_235,4790,5,175,Kienuva lahna - Saatanan taajuus,,Runosielu,,Finnish,kienuvalahnasaatanantaajuus#runosielu
m2_236,578,4,315,Autumn Myst - Summoning the Prince of Armageddon,,Black Fucking Demo,05,English,autumnmystsummoningtheprinceofarmageddon#blackfuckingdemo
m2_237,419,14,227,Laurel Aitken - Sugar Sugar,,"Rolling Stone: Rare Trax, Volume 5: Summer in the City",98,English,laurelaitkensugarsugar#rollingstoneraretraxvolume5summerinthecity
m2_238,586,9,219,Svein Finnerud Trio - Olga,,The Complete Released Works 1968-1999,08,,sveinfinnerudtrioolga#thecompletereleasedworks19681999
m2_239,9468,7,224,Xero Sum - Trade Yourself,,This Concrete Heart,07,English,xerosumtradeyourself#thisconcreteheart
m2_240,591,8,27,D.W. Read - What Child Is This?,,"Yaytime for Christmas, Volume 1",,English,dwreadwhatchildisthis#yaytimeforchristmasvolume1
m2_241,6805,1,118,Toehider - Ding Dong Merrily on High,,Under the Mistletoe,09,English,toehiderdingdongmerrilyonhigh#underthemistletoe
m2_242,595,27,105,Neo-Futurists - Truth in Advertising,,Too Much Light Makes the Baby Go Blind,,,neofuturiststruthinadvertising#toomuchlightmakesthebabygoblind
m2_243,597,6,158,"Fernando Sro - Etude in A major, Op. 6 No. 6",,19th Century Guitar Favourites,94,English,fernandosroetudeinamajorop6no6#19thcenturyguitarfavourites
m2_244,599,8,,Damien Rice - Eskimo,,BBC Four Sessions,08,English,damienriceeskimo#bbcfoursessions
m2_245,1992,17,122,"cLOUDDEAD - Jimmy Breeze, Part 2: Ram's Crumpled Horn",,"2002-07-17: The Peel Sessions: BBC Radio 1, Maida Vale Studios, London, UK",,English,clouddeadjimmybreezepart2ramscrumpledhorn#20020717thepeelsessionsbbcradio1maidavalestudioslondonuk
m2_246,602,1,930,Béla Bartók - Violin Concerto No. 2: I. Allegron on troppo,,"Violin Concerto No.2 / Second Suite (Minneapolis Symphony Orchestra feat. violin: Yehudi Menuhin, conductor: Antal Doráti)",95,English,bélabartókviolinconcertono2iallegronontroppo#violinconcertono2secondsuite
m2_247,605,21,,[nuknown] - Dramatic Intros: Pensive: Hour Glass,,"Trailer Intros, Volume 1",,English,nuknowndramaticintrospensivehourglass#trailerintrosvolume1
m2_248,608,46,44,David Weber - [untitled],,On Basilisk Station,09,English,davidweberuntitled#onbasiliskstation
m2_249,3301,5,,Jack Action - Ты таким стал сам,,Эластика,01,Russian,jackactionтытакимсталсам#эластика
m2_250,7209,4,373,2Legit2Quit feat. J-U-L-E-S - Peace Love Unity and Having Fun,,Tu l’sais pas,11,Frenhch,2legit2quitfeatjulespeaceloveunityandhavingfun#tul’saispas
m2_251,617,10,172,Dani Llamas - Sur Le Chemin,,Speaking,,English,danillamassurlechemin#speaking
m2_252,8270,14,259,Terminal Illness - Airborn,,Sons of Medusa,01,English,terminalillnessairborn#sonsofmedusa
m2_253,3516,4,326,La Década Prodigiosa - 15 Años Tiene Mi Amor,,La Década Prodigiosa,,Spanish,ladécadaprodigiosa15añostienemiamor#ladécadaprodigiosa
m2_254,622,9,112,"Jerry Barnard, Ryan Grogan & Jaco Maria - Ooh Ye Oh Ye",,AAfrican Impressions 3,,English,jerrybarnardryangrogan&jacomariaoohyeohye#aafricanimpressions3
m2_255,626,7,297,Thomas Müntzer - Das Te deum laudamus,,Musik Der Reformation,96,German,thomasmüntzerdastedeumlaudamus#musikderreformation
m2_256,627,16,201,Andy Taylor - If You Let Me Love You 2,,Girl Talk,,English,andytaylorifyouletmeloveyou2#girltalk
m2_257,2646,1,227,The Dismemberment Plan - Spider in the Snow,,Live in Japan 2011,11,English,thedismembermentplanspiderinthesnow#liveinjapan2011
m2_258,630,11,269,The Bolshoi - Master of the World,,Away: Best ofT he Bolshoi,,English,thebolshoimasteroftheworld#awaybestofthebolshoi
m2_259,5167,1,260,Jean-Luc Ponty - Two Thousand-One Years Ago,,Life Enigma,01,English,jeanlucpontytwothousandoneyearsago#lifeenigma
m2_260,276,4,199,Jason Isbell - Chicago Promenade,,Sirens of the Ditch,07,English,jasonisbellchicagopromenade#sirensoftheditch
m2_261,636,12,195,Mahalia Jackson - When the Saints Go Marching In,,,05,English,mahaliajacksonwhenthesaintsgomarchingin##
m2_262,638,3,,Lemon D - Jah Love (VIP Remix),,Jungle Renegades Vol. 2,,English,lemondjahlove#junglerenegadesvol2
m2_263,642,13,182,"Véronique Rivière - Baby, I'm a Want You",,Véronique Rivière,89,French,véroniquerivièrebabyimawantyou#véroniquerivière
m2_264,643,11,205,Kansas - What's on My Mind,,The Ultimate Kansas,02,English,kansaswhatsonmymind#theultimatekansas
m2_265,647,3,203,Britney Spears - Stronger,,MTV Select,,English,britneyspearsstronger#mtvselect
m2_266,649,12,250,Rick Springfield - Bop 'Til You Drop,,The Best of Rick Springfield,99,English,rickspringfieldboptilyoudrop#thebestofrickspringfield
m2_267,650,5,159,Joe Tabu - Die Schildkröten,,Kribbel-Krabbel,06,German,joetabudieschildkröten#kribbelkrabbel
m2_268,651,13,332,Brian Duane & Kathryn Scott - You Are a Holy God,,Hungry: Falling on My Knees,99,English,brianduane&kathrynscottyouareaholygod#hungryfallingonmyknees
m2_269,653,5,241,The Vanity Set - Jump in the Grave,,The Vanity Set,00,English,thevanitysetjumpinthegrave#thevanityset
m2_270,654,7,510,Deception - Inferno,,Inferno,11,English,deceptioninferno#inferno
m2_271,656,2,234,Mick est tout seul - La Clé des chants,,Les Chansons perdues,07,French,mickesttoutseullaclédeschants#leschansonsperdues
m2_272,658,12,300,田嶌道生 - MOTHER,,LUNA SEA GUITAR SOLO INSTRUMENTS 1,01,English,田嶌道生mother#lunaseaguitarsoloinstruments1
m2_273,7201,4,302,New Way Home - Chrysalis,,Mirrors,12,English,newwayhomechrysalis#mirrors
m2_274,2053,52,82,Cripple Bastards - Hydrophobic Web,,Your Lies in Check,04,English,cripplebastardshydrophobicweb#yourliesincheck
m2_275,1517,5,285,Mank - Daybreak,,Meridian,4,English,mankdaybreak#meridian
m2_276,4895,2,194,Lata Mangeshkar - Katate Hai Dukh Mein Yeh Din,,Maestros - Masters of Melody Disc 1,07,,latamangeshkarkatatehaidukhmeinyehdin#maestrosmastersofmelodydisc1
m2_277,7218,10,6,Breakdancing Ronald Reagan - The Black Darfuur Agenda,,666 Is for Pussies,,English,breakdancingronaldreagantheblackdarfuuragenda#666isforpussies
m2_278,9505,18,215,The Joy of Nature - As Long as There Is Beauty,,"My Work Is Done, Part I: Times of Experience",12,[Multiple languages],thejoyofnatureaslongasthereisbeauty#myworkisdonepartitimesofexperience
m2_279,5372,A1,245,Georges Brassens - Les Copains d'abord,,Volume 8 : Les Copains d'abord,65,French,georgesbrassenslescopainsdabord#volume8lescopainsdabord
m2_280,670,3,187,Novi Singers - All Together,,Go Right: Jazz From Poland 1963-75,99,English,novisingersalltogether#gorightjazzfrompoland196375
m2_281,3977,6,40,"Georg Friedrich Händel - Alessandro: Rezitativ ""Fra gli uomini""",,Alessandro,90,Italian,georgfriedrichhändelalessandrorezitativfragliuomini#alessandro
m2_282,713,11,265,The Human Echo - Exacto,,Sonic Blanket,,English,thehumanechoexacto#sonicblanket
m2_283,676,14,146,Phil Hendrie - Margaret Grey: Snowbird,,World Famous: The Best of Phil Hendrie 2002,,English,philhendriemargaretgreysnowbird#worldfamousthebestofphilhendrie2002
m2_284,3444,12, 240,Thin Lizzy - Warriors,,Live and Dangerous,96,English,thinlizzywarriors#liveanddangerous
m2_285,681,17,301,DragonForce - Through the Fire and Flames,,Sleeveless: A Purevolume Digital Collection,06,English,dragonforcethroughthefireandflames#sleevelessapurevolumedigitalcollection
m2_286,682,9,272,Trout Fishing in America - No Matter What Goes Right,,1995 Kerrville Highlights,95,English,troutfishinginamericanomatterwhatgoesright#1995kerrvillehighlights
m2_287,3201,6,,Zigmars Liepiņš - Nolādēts (Dīterihs un ziņotāji),,"Rokopera ""Lāčplēsis""",04,Latvian,zigmarsliepiņšnolādēts#rokoperalāčplēsis
m2_288,686,1,159,Duane Eddy - Lnoesome Road,,Have 'Twangy' Guitar Will Travel,58,English,duaneeddylnoesomeroad#havetwangyguitarwilltravel
m2_289,687,5,263,Hilde Marie Kjersem & TUB Quartet - Jimmy,,Red Shoes Diary,04,English,hildemariekjersem&tubquartetjimmy#redshoesdiary
m2_290,7707,8,242,Alfredo Gutierrez - Vida,,El Solitario: El Diario de un Borracho,,Spanish,alfredogutierrezvida#elsolitarioeldiariodeunborracho
m2_291,691,12,,Mr. Drastick - I Don't Wanna See,,The Gladiators Anthem,08,English,mrdrastickidontwannasee#thegladiatorsanthem
m2_292,695,3,199,Eero ja Jussi & The Boys - That Lucky Old Sun,,Uhkapeluri: Eero RRaittinen 60,04,Finnish,eerojajussi&theboysthatluckyoldsun#uhkapelurieerorraittinen60
m2_293,697,4,342,U2 - Where the Streets Have No Name,,"1993-08-28: Zoo Europa: Royal Dublin Society Arena, Dublin, Ireland (disc 2)",,n.a.,u2wherethestreetshavenoname#19930828zooeuroparoyaldublinsocietyarenadublinireland
m2_294,3919,2,186,Veldhuis & Kemper - De Stad,,De GeurVan,06,Dutch,veldhuis&kemperdestad#degeurvan
m2_295,2579,5,98,GARDEN - Pokemon kon'tesuto (no theema),,Pokémon: Advanced Adventure,,,gardenpokemonkontesuto#pokémonadvancedadventure
m2_296,9401,3,256,庾澄慶 - 比永遠還要久,,不掉,06,Chinese,庾澄慶比永遠還要久#不掉
m2_297,706,5,184,Amon Düül II - Sally the Seducer,,Pyragony X,96,English,amondüüliisallytheseducer#pyragonyx
m2_298,466,15,,Lauri Nebel - Lill,,Luguauk,03,Estonian,laurinebellill#luguauk
m2_299,708,4,,Andrew Bird - Spare-Ohs,,"2007-03-21: Crawdaddy, Dublin, Ireland",,English,andrewbirdspareohs#20070321crawdaddydublinireland
m2_300,712,105,13,Don Gould - The Good Life 2,,Peaktime Television,,English,dongouldthegoodlife2#peaktimetelevision
m2_301,8701,8,350,Cosmics - Emperors and Gods,,The Cosmic Year,08,English,cosmicsemperorsandgods#thecosmicyear
m2_302,2317,11,279,DJ Outblast - Fuck What You Heard,,Lords of Hardcore: The Digital Chaos,03,English,djoutblastfuckwhatyouheard#lordsofhardcorethedigitalchaos
m2_303,3529,9,263,Os Replicantes - Ela Quer Sair,,Replicantes Ao Vivo,86,Portuguese,osreplicanteselaquersair#replicantesaovivo
m2_304,4616,13,201,"G.G. Anderson - Wir sind auf der Erde, um glücklich zu sein",,Deutsche Hits 93,93,German,ggandersonwirsindaufdererdeumglücklichzusein#deutschehits93
m2_305,7820,2,224,Mina & Adriano Celentano - Brivido felino,,Mina Celentano,98,Italian,mina&adrianocelentanobrividofelino#minacelentano
m2_306,726,4,171,Dave Pell - Mountain Greenery,,,00,English,davepellmountaingreenery##
m2_307,6123,3,431,Jackei McLean - Fidel,,Jackie's Bag,03,English,jackeimcleanfidel#jackiesbag
m2_308,728,6,301,Madacy Kids - Now the Day Is Over,,Lullabies for Little Dreamers,03,English,madacykidsnowthedayisover#lullabiesforlittledreamers
m2_309,736,14,190,3 Inches of Blood - Onward to Valhalla,,Battlecry,,English,3inchesofbloodonwardtovalhalla#battlecry
m2_310,737,109,2,Brian Matthews - Duckman Hunting Call I,,Novelty Elements,,English,brianmatthewsduckmanhuntingcalli#noveltyelements
m2_311,2686,9,371,Gonzalo Martinez - La Cumbia Del Pepino (D. Jack - J. Gonzalez),,His Thinking Congas,98,Spanish,gonzalomartinezlacumbiadelpepino#histhinkingcongas
m2_312,9530,16,153,Vic Flick & John Edmed - Fingerpickin',,Around the World in 80 Minutes 2,,English,vicflick&johnedmedfingerpickin#aroundtheworldin80minutes2
m2_313,9435,6,210,Il parto delle nuvole pesanti - Capatosta,,Ial parto,04,Italian,ilpartodellenuvolepesanticapatosta#ialparto
m2_314,748,6,272,Beatsurfer - Leila's Vision,,"Extreme, the Compilation",95,English,beatsurferleilasvision#extremethecompilation
m2_315,750,6,159,Bluegrass Student Union - In my Brand New Automobile,,Legacy,,,bluegrassstudentunioninmybrandnewautomobile#legacy
m2_316,5278,6,,Cecilia - Perdimos algo,,Canciones inéditas,92,Spanish,ceciliaperdimosalgo#cancionesinéditas
m2_317,752,5,,Dion & The Belmonts - A Teenager in Love,,The Best of Boppin' 50's,89,English,dion&thebelmontsateenagerinlove#thebestofboppin50s
m2_318,753,4,513,James E. Talmage - Chapter 13b - Jesus Again in Galilee: at Cana And Nazareth,,Jesus The  Christ,01,English,jamesetalmagechapter13bjesusagainingalileeatcanaandnazareth#jesusthechrist
m2_319,4385,8,336,Martin Tillman - 7 Saris,,Eastern Twin,00,,martintillman7saris#easterntwin
m2_320,3560,8,186,District - Monotony,,Don't Mess With the Hard Punx,,English,districtmonotony#dontmesswiththehardpunx
m2_321,760,10,185,Derek Close - A Little Jingle Jm,,In the Christmas Groove,11,English,derekclosealittlejinglejm#inthechristmasgroove
