m5_id,m5_cid,m5_number,m5_length,m5_title,m5_artist,m5_album,m5_year,m5_language,m5_filtering_attr
m5_191,9565,7,,Лола,Дмитрий Маликов,Pianomaniя,2007,Russian,лоладмитриймаликовpianomaniя
m5_192,507,7,434000,instruments of adrkness,Art of Noise,In Visible Silence,1988,TEnglish,instrumentsofadrknessartofnoiseinvisiblesilence
m5_193,3267,5,251000,Guernsey,"Slovak Radio Symphony Orchestra, Peter Breiner","Complete National Anthems of the World, Volume 4: Guadeloupe - Kyrgyzstan",2006,English,guernseyslovakradiosymphonyorchestrapeterbreinercompletenationalanthemsoftheworldvolume4guadeloupekyrgyzstan
m5_194,516,8,10000,Пупырышки,Потап и Настя Каменских,Не Люби Мне Мозги,2009,Russian,пупырышкипотапинастякаменскихнелюбимнемозги
m5_195,6975,9,162453,Satisfaction (Afrojack remix),Benny Benassi,Ministry of Sound: Sessions Seven,20 10,English,satisfactionbennybenassiministryofsoundsessionsseven
m5_196,523, 1,173000,Confessions,Possessed,The Eyes of Horror,1987,English,confessionspossessedtheeyesofhorror
m5_197,1801,22,30000,Oh Yeah C,Howard A. Thompson,"Hip-Hop Chopshop, Volume 2",,English,ohyeahchowardathompsonhiphopchopshopvolume2
m5_198,6986,8,529000,Ship of Fools,Grateful Dead,"Dave's Picks, Volume 8",2013,English,shipoffoolsgratefuldeaddavespicksvolume8
m5_199,9883,3,273533,끝 (live),브로콜리 너마저,브로콜리 너마저,2009,Korean,끝브로콜리너마저브로콜리너마저
m5_200,542,2,353000,Voice of Dissent,Flesh Field,"Sonic Seducer:T Cold Hands Seduction, Volume 43",2004,,voiceofdissentfleshfieldsonicseducertcoldhandsseductionvolume43
m5_201,1007,1,342763,Somewhere Over the Rainbow,Harold Mabern Trio,Somewhere Over the Rainbow,,English,somewhereovertherainbowharoldmaberntriosomewhereovertherainbow
m5_202,545,1,,Say Wheen,Lene Lovich,Say When,1981,English,saywheenlenelovichsaywhen
m5_203,6507,1,376000,Over Mountain,Heart of Cygnus,"Over Mountain, Under Hill",2009,English,overmountainheartofcygnusovermountainunderhill
m5_204,547,8,236640,Rain,The Cult,Pure Cult: The Singles 1984-1995,2000,English,rainthecultpurecultthesingles19841995
m5_205,550,1,214573,Ready (radio edit),DJ Flex,Ready,1999,English,readydjflexready
m5_206,2020,13,186000,"Aria: Ach, mein Sinn",Johann Sebastian Bach,Johannes Passion,1964,German,ariaachmeinsinnjohannsebastianbachjohannespassion
m5_207,553,4,unk.,Oh Deed I Do,Donovan,Fairytale,1965,English,ohdeedidodonovanfairytale
m5_208,9968,1,,ありのまま,SE7EN,ありのまま,2007,Japanese,ありのままse7enありのまま
m5_209,556,20,175400,Ellenbogen,Sylt Sounds By Big Twice,Kontor: Sunset Chill 2011,2011,English,ellenbogensyltsoundsbybigtwicekontorsunsetchill2011
m5_210,6351,1,200666,Männer (radioo mix),Zigaretten Rauchen Rauchen feat. Rosa,Männer,,German,männerzigarettenrauchenrauchenfeatrosamänner
m5_211,564,1,294026,Sittin' Up in My Room (Doug Rasheed remix),Brandy,Sittin' Up in My Room,1995,English,sittinupinmyroombrandysittinupinmyroom
m5_212,571,10,292706,Jabberwock,Steve Waring,Mâcheur,2010,French,jabberwockstevewaringmâcheur
m5_213,8371,6,466533,Underwaters,Maha Ketama,Psychedelic Trance Music Collection,,English,underwatersmahaketamapsychedelictrancemusiccollection
m5_214,4072,11,356733,Tombstone Blues,Bob Dylan,"Bob Dylan’s Greatest Hits, Volume III",1989,Engglish,tombstonebluesbobdylanbobdylan’sgreatesthitsvolumeiii
m5_215,580,B1,,Just a Thought,Präparation-H,Sexist Society...M ust Destroy It! / It's a Dog's World...,1996,English,justathoughtpräparationhsexistsocietymustdestroyititsadogsworld
m5_216,588,7,183000,Celebrate the News,The Beach Boys,Beach Boys Rarities,1983,English,celebratethenewsthebeachboysbeachboysrarities
m5_217,593,5,632866,Atlos,Fluxion,Vibrant Forms,1999,English,atlosfluxionvibrantforms
m5_218,594,2,276000,When God Made Me,Neil Young & The Fisk Jubilee Singers,"2005-11-04: Late Night with Conan O'Brien, New York City, NY, USA",,English,whengodmademeneilyoung&thefiskjubileesingers20051104latenightwithconanobriennewyorkcitynyusa
m5_219,603,8,320800,Sanidade,DJ Dolores apresentando Isaar,Aparelhagem,1995,Portuguese,sanidadedjdoloresapresentandoisaaraparelhagem
m5_220,604,5,174160,Cold Hearts,Club,Strangely Beautiful,2003,English,coldheartsclubstrangelybeautiful
m5_221,2176,7,256000,Mass & Spring,Amon Tobin,ISAM,2011,English,mass&springamontobinisam
m5_222,8069,19,231720,Lay Your Hands on Me,Icehouse,Wild Summer 2003,2002,English,layyourhandsonmeicehousewildsummer2003
m5_223,610,A5,,Spacey Jones,2000 Dirty Squatters,Squat the Lot,1989,English,spaceyjones2000dirtysquatterssquatthelot
m5_224,611,11,238000,Ruste Juxx Interview,Ruste Juxx,Duck Down Hotline,2008,English,rustejuxxinterviewrustejuxxduckdownhotline
m5_225,613,21,272026,"Morgen!, op. 27 no. 4",Richard Strauss,Rote Rosen,2009,English,morgenop27no4richardstraussroterosen
m5_226,614,11,251000,I Will Return,Goombay Dance Band,Goombay Dance Band,1999,English,iwillreturngoombaydancebandgoombaydanceband
m5_227,9458,23,141040,"Money, That's What I Want",The Kingsmen,Wonderful World,,English,moneythatswhatiwantthekingsmenwonderfulworld
m5_228,2109,18,214000,You & I (radio version),Cinzia,"The Cream off Female Vocal-Trance, Volume 2",2003,English,you&icinziathecreamofffemalevocaltrancevolume2
m5_229,4670,1,188747,Lovin out of Control,Casey Donahew Band,Standoff,2013,English,lovinoutofcontrolcaseydonahewbandstandoff
m5_230,3306,19,156000,Rock and Roll,Sambô,Sambô,2009,Portuguese,rockandrollsambôsambô
m5_231,639,14,178013,Interview,D. Hataway,"These Songs for You, Live!",2004,English,interviewdhatawaythesesongsforyoulive
m5_232,640,B3,486493,Capitel V: Bergtatt - ind i Fjeldkamrene,,Bergtatt: Et Eeventyr i 5 Capitler,1997,Norwegian,capitelvbergtattindifjeldkamrene#bergtatteteeventyri5capitler
m5_233,5389,8,359000,Eight Days on the Rad,Foghat,Live,2000,English,eightdaysontheradfoghatlive
m5_234,934,4,210293,Someday,Roachford,Feel,1997,English,somedayroachfordfeel
m5_235,5529,6,303960,Chrome Invader,Babylon Zoo,King Kong Groover,1998,English,chromeinvaderbabylonzookingkonggroover
m5_236,657,5,258000,kPassion,Gast Décor,The Pete Tong Collection,2013,English,kpassiongastdécorthepetetongcollection
m5_237,9418,10,318960,"Tonight, Twice",Mark Dufresne,There's a Song in There,,English,tonighttwicemarkdufresnetheresasonginthere
m5_238,660,4,380733,My Lucky Day,Metro,Tree People,,English,myluckydaymetrotreepeople
m5_239,2542,B5,207000,The Fall,Frankie Rose,Interstellar,2012,aEnglish,thefallfrankieroseinterstellar
m5_240,671,14,59973,"Enigma Variations, Op. 36: Variation 11 ""G.R.S."": Allegro di molto",Sir Edward Elgar,"Enigma Variations, etc.",1997,nglish,enigmavariationsop36variation11grsallegrodimoltosiredwardelgarenigmavariationsetc
m5_241,675,8,316426,Hard Love,Fiinky Pie,Free and Wild,2005,English,hardlovefiinkypiefreeandwild
m5_242,677,7,826000,Rotor,Tété,Primary Structures,2011,English,rotortétéprimarystructures
m5_243,5014,10,409000,Try Again (feat. Tiff Lacey),Phynn,Metamorphosis,2008,English,tryagainphynnmetamorphosis
m5_244,584,13,236000,Senza Una Donna (bonus En Catalan),Sergio Dalma,Via Dalma II,2011,Spanish,senzaunadonnasergiodalmaviadalmaii
m5_245,3720,8,151000,Firestarter,Steel Prophet,Eyes of the Prophet - Visions Past,2004,English,firestartersteelpropheteyesoftheprophetvisionspast
m5_246,683,9,169000,United We Stand,Brotherhood of Man,True Seventies,2006,English,unitedwestandbrotherhoodofmantrueseventies
m5_247,2477,10,203000,Ordinary,The Signal Hill Transmission,An Empty Space,,English,ordinarythesignalhilltransmissionanemptyspace
m5_248,85,11,,You're the Only Good Thing (That's Happened to Me),Jim Reeves,40 Golden Greats,1975,English,youretheonlygoodthingjimreeves40goldengreats
m5_249,693,4,368026,Mein Heib,Leiendecker Bloas,Gammer,1998,German,meinheibleiendeckerbloasgammer
m5_250,8047,6,229266,"Always Remember to Respect Your Mother, Part 1",Dusted,When We Were Young,2000,nEglish,alwaysremembertorespectyourmotherpart1dustedwhenwewereyoung
m5_251,7050,15,124320,Los futuros murguistMas,Jaime Roos,Siempre son las cuatro / Mediocampo,2000,,losfuturosmurguistmasjaimeroossiempresonlascuatromediocampo
m5_252,8439,4,187000,Life CycUles,Chosen,Space Jams,2011,English,lifecyculeschosenspacejams
m5_253,709,7,228533,All I Have to Offer is Love,DustyS pringfield,A Very Fine Love,1995,English,allihavetoofferislovedustyspringfieldaveryfinelove
m5_254,710,1,117000,Java,Al Hirt,"Bar Jazz, Volume 4",2002,English,javaalhirtbarjazzvolume4
m5_255,1587,9,301880,St. Louis Blues,UltraMax,Digital Bliss,2002,English,stlouisbluesultramaxdigitalbliss
m5_256,1370,11,276653,Medley: Alfie the Christmas Tree / Carol for a Christmas Tree / It's in Every One of Us,John Denver & The Muppets,A Christmass Together,2006,English,medleyalfiethechristmastreecarolforachristmastreeitsineveryoneofusjohndenver&themuppetsachristmasstogether
m5_257,717,4,186000,B-Boy Dub Scat,Ahmet İsçitürk aka GottSOUL,"Davulun Sesi, Volume 01",2012,Turkish,bboydubscatahmeti̇sçitürkakagottsouldavulunsesivolume01
m5_258,4483,38,101000,Haunted Graffridgerator KKG KGB,R. Stevie Moore & Ariel Pink,Ku Klux Glam,2012,English,hauntedgraffridgeratorkkgkgbrsteviemoore&arielpinkkukluxglam
m5_259,719,56,10000,,幡谷尚史,MEGA DRIVE LAST ACTION HEROES,2010,English,#幡谷尚史megadrivelastactionheroes
m5_260,727,6,228000,Through Hell,We Are the Fallen,Tear the World Down,2010,English,throughhellwearethefallenteartheworlddown
m5_261,9424,5,176520,Lip Service,The Long Tall Texans,Aces & Eights,1999,English,lipservicethelongtalltexansaces&eights
m5_262,6526,,247000,Stumbles & Treeforts,Real Cool Traders,Tiny Murders,,,stumbles&treefortsrealcooltraderstinymurders
m5_263,729,13,493374,Abortion,Black Uhuru,Live 84,2000,English,abortionblackuhurulive84
m5_264,731,13,312000,Love Your Neighbbour,Komor Kommando,"Gothic Compilation, Part XLIV",2009,English,loveyourneighbbourkomorkommandogothiccompilationpartxliv
m5_265,3132,13,268000,Tecumseh Valley,Steve Earle,Train aComin’,1995,English,tecumsehvalleysteveearletrainacomin’
m5_266,734,5,229000,Thank You Baby,The Stylistics,The Very Best of... and More,2005,English,thankyoubabythestylisticstheverybestofandmore
m5_267,735,4,,Blindsides,Buddy,Alterations and Repairs,,English,blindsidesbuddyalterationsandrepairs
m5_268,740,13,238000,Theologians,Wilco,"2004-11-20: Marquee Theatre, Tempe, AZ, USA",,English,theologianswilco20041120marqueetheatretempeazusa
m5_269,741,3,129000,Ruralia Hungarica - Molto Vivace,Ernő Dohnányi,Kreisler: 1928 Victor Recordings: Favourite Short Pieces,,English,ruraliahungaricamoltovivaceernődohnányikreisler1928victorrecordingsfavouriteshortpieces
m5_270,743,24,67000,O Karolíně (povídání),Jaromír Nohavica,"986: Zruč nad Sázavou, Czechoslovakia",,Czech,okarolínějaromírnohavica986zručnadsázavouczechoslovakia
m5_271,5865,13,316000,Cinnamon Girl,Neil Young,Goodbye Waterface,,English,cinnamongirlneilyounggoodbyewaterface
m5_272,6193,5,245080,A Better Day,Multicyde,Multiplicity,2001,English,abetterdaymulticydemultiplicity
m5_273,2393,24,481573,I'm Gonna Get There,Mike Farris & the Roseland Rhythm Revuew,Shout! Live (featuring the McCrary Sisters),,English,imgonnagettheremikefarris&theroselandrhythmrevuewshoutlive
m5_274,764,1,188000,If You Can Smile and Say Yes,The Nat King Cole Trio,Trio Classics,2001,English,ifyoucansmileandsayyesthenatkingcoletriotrioclassics
m5_275,6529,4,198000,a wonderful moon,Boyz party,Ground Snow,2012,Japanese,awonderfulmoonboyzpartygroundsnow
m5_276,7157,7,248933,Quando a gente ama,Roberto Carlos,Roberto Carlos,1994,Portuguese,quandoagenteamarobertocarlosrobertocarlos
m5_277,3201,6,,Nolādēts (Dīterihs un ziņotāji),Zigmars Liepiņš,"Rokopera ""Lāčplēsis""",2004,Latvian,nolādētszigmarsliepiņšrokoperalāčplēsis
m5_278,780,1,196000,Moves Like Jagger / Jumpin' Jack Flash,Glee Cast,,2012,English,moveslikejaggerjumpinjackflashgleecast#
m5_279,352,40,60653,Chem 2: No Volume,Jordan & Jon,Audio Osmosis,,English,chem2novolumejordan&jonaudioosmosis
m5_280,5414,6,195933,Honey Please Can't Ya See,Barry White,Barry White & Marvin Gaye,2002,English,honeypleasecantyaseebarrywhitebarrywhite&marvingaye
m5_281,786,17,196000,Canzon per sonare no. 1 'La spiritata',GIOVANNI Gabrieli,"The Chicago Brass Ensemble, The Boston Brass Ensemble, E. Power / The Antiphonal Music of Gabrieli",,English,canzonpersonareno1laspiritatagiovannigabrielithechicagobrassensemblethebostonbrassensembleepowertheantiphonalmusicofgabrieli
m5_282,789,12,,Somnolent (extended),rAXYOr,Break Demon Sleep,2005,,somnolentraxyorbreakdemonsleep
m5_283,791,4,,uBmm!! (yo soy el Toterreno),ToteKing,Un tipo cualquiera +,2007,Spanish,ubmmtotekinguntipocualquiera+
m5_284,2935,14,163000,Chicken Strut,The Meters,Blues Story,2001,English,chickenstrutthemetersbluesstory
m5_285,6798,1,,Where Is Matthew Smith?,Bubblegum,Where Is Matthew Smith?,2008,Engish,whereismatthewsmithbubblegumwhereismatthewsmith
m5_286,797,9,276000,Monographic,Blue Birds Refuse to Fly,Xenomorph Angel,,English,monographicbluebirdsrefusetoflyxenomorphangel
m5_287,2914,9,102000,Brown Britches Boogie (full mix),Jonathan Fly,"Soggy Mountain Music, Volume 2",,English,brownbritchesboogiejonathanflysoggymountainmusicvolume2
m5_288,799,3,179000,Hig h Noon,Tony Anderson,Movies Themes,1987,Gerfman,highnoontonyandersonmoviesthemes
m5_289,7017,2,218693,Stolen Moments,Carmen McRae & Betty Carter,The Carmen McRae and Betty Carter Duets,,English,stolenmomentscarmenmcrae&bettycarterthecarmenmcraeandbettycarterduets
m5_290,813,5,165533,Fireworks After Midnight,GGold Motel,Summer House,2010,English,fireworksaftermidnightggoldmotelsummerhouse
m5_291,2316,2,164000,Let Me Take You to the Beach,Frank Zappa,,1978,English,letmetakeyoutothebeachfrankzappa#
m5_292,819,10,110000,Happiness in Slavery,Nine Inch Nails,"2007-10-03: Reading Festival, Reading, UK",,English,happinessinslaverynineinchnails20071003readingfestivalreadinguk
m5_293,3535,3,233493,Breathless,Dan Wilson,Freee Life,2007,Englisrh,breathlessdanwilsonfreeelife
m5_294,820,39,110000,Beyond the Net,John Cameron,Secrets of the 20th Century,,English,beyondthenetjohncameronsecretsofthe20thcentury
m5_295,8726,9,238040,So Good to Me,Chris Malinchak,Ministry of Sound: The Annual 2014,2013,English,sogoodtomechrismalinchakministryofsoundtheannual2014
m5_296,823,7,421000,Thee Cult of Henry Flynt,Horseback,"A Plague of Knowing: Singles, Splits, and Rarities",2013,English,theecultofhenryflynthorsebackaplagueofknowingsinglessplitsandrarities
m5_297,8271,13,,Wait and Bleed,Slipknot,"2002-08-25: Reading, UK",,English,waitandbleedslipknot20020825readinguk
m5_298,825,10,186900,Strategy of Buying Blind,Blastronaut,Burning Mother,,English,strategyofbuyingblindblastronautburningmother
m5_299,826,12,,Strange Changes (Electric),Tommy Coyle,Voodoo Sessions,2012,English,strangechangestommycoylevoodoosessions
m5_300,827,9,852000,"Requiem: I. Introitus (Collegium Vocale Gent, Musica Antiqua Köln, feat. director: Philippe Herreweghe)",JeanG illes,Trésors d'Archiv: The Best Eary Music Recordings,1995,[Multiple languages],requiemiintroitusjeangillestrésorsdarchivthebestearymusicrecordings
m5_301,828,3,229000,I Love It,Sneaky Sound System,Pictures,,English,iloveitsneakysoundsystempictures
m5_302,829,5,,News,Randolph's Leap,Randolph's Leap & The Curse of the Haunted Headphones,2012,English,newsrandolphsleaprandolphsleap&thecurseofthehauntedheadphones
m5_303,7298,2,190800,We Kicked Back,The Spiny Anteaters,Well Laid Plans,,,wekickedbackthespinyanteaterswelllaidplans
m5_304,8576,,,Campeón de campeones (instrumental),Frank T,La gran obra maestra,1998,Spanish,campeóndecampeonesfranktlagranobramaestra
m5_305,1996,2,28 5293,Kaiyil Kuzhaludan,Nithyasree Mahadevan,Memorable Concerts From Rfa's September Season 2009,2009,[Multiple languages],kaiyilkuzhaludannithyasreemahadevanmemorableconcertsfromrfasseptemberseason2009
m5_306,843,1|,421000,Powerslave,Futures End,Memoirs of a Broken Man,2009,English,powerslavefuturesendmemoirsofabrokenman
m5_307,9263,AA2,428000,Tribestar,Platform,Rowcast,1995,EEnglish,tribestarplatformrowcast
m5_308,846,1,112000,My Incredibly Nerdy Cute Little Lady,Dandelion Hands,19,2012,English,myincrediblynerdycutelittleladydandelionhands19
m5_309,9419,5,unknown,It's All Tears (Drown in This Love),HIM,Greatest Lovesongs Vol. 666,1998,English,itsalltearshimgreatestlovesongsvol666
m5_310,856,4,178413,Porcession to the Gallows,Jerry Goldsmith,Bandolero!,2004,English,porcessiontothegallowsjerrygoldsmithbandolero
m5_311,858,7,268688,Beauty or the Beast,Marilyn Martin,Marilyn Martin,1986,English,beautyorthebeastmarilynmartinmarilynmartin
m5_312,3815,2,324226,Married Woman Blues,Jimmy Johnson,Peppers Hangout,,English,marriedwomanbluesjimmyjohnsonpeppershangout
m5_313,868,1,193986,All in Your eHad,The Bluebirds,Love MCR,2005,English,allinyourehadthebluebirdslovemcr
m5_314,5586,1,107173,Carnival of the Animals: Introduction and Royal March of the Lion,Camille Saint-Saëns,Saint-Saens: Le Carnaval des animaux / Poulenc: Concerto pour 2 pianos et orchestre,19 90,English,carnivaloftheanimalsintroductionandroyalmarchofthelioncamillesaintsaënssaintsaenslecarnavaldesanimauxpoulencconcertopour2pianosetorchestre
m5_315,878,10,204293,Uncle Bill,Sincerely,One Day in Adelphia,1998,English,unclebillsincerelyonedayinadelphia
m5_316,5618,6,427000,"Three Nocturnes, Op. 9 No. 3 in B major",Frédéric Chopin,21 Nocturnes (Andrzej Wasowski),,English,threenocturnesop9no3inbmajorfrédéricchopin21nocturnes
m5_317,895,5,162000,Fast Jivin,Eddie Cochran,Don't Forget Me,1997,English,fastjivineddiecochrandontforgetme
m5_318,897,6,153946,Breed the Cancer,The Red Chord,Fused Together in Revolving Doors,2004,EnglMish,breedthecancertheredchordfusedtogetherinrevolvingdoors
m5_319,899,12,103573,Kerri,Tommy & Rumble,Gold,,,kerritommy&rumblegold
m5_320,4703,8,283453,121-Idlip,Barbie's Cradle,Playing in the Fields,2003,Filipino,121idlipbarbiescradleplayinginthefields
m5_321,903,B2,208000,Valtatie,Mana Mana,Totuus palaa,1990,Finnish,valtatiemanamanatotuuspalaa
m5_322,906,185,8000,Mega Cymbal Roll O,Robert Etoll,"The Trailer Collection, Volume 8",,English,megacymbalrollorobertetollthetrailercollectionvolume8
m5_323,8479,9,410000,"Lost (Rogers 12"" mix)",Roger Sanchez,Es Vive Ibiza 2006,2006,English,lostrogersanchezesviveibiza2006
