m3pp_id,m3pp_cid,m3pp_number,m3pp_length,m3pp_title,m3pp_artist,m3pp_album,m3pp_year,m3pp_language,m3pp_filtering_attr
m3pp_178,509,18,130,Starting Line 2,Benjamin Marks & Christopher Ashmore,"Rock, Classic Rock",'08,English,startingline2rockclassicrockbenjaminmarks&christopherashmore#
m3pp_179,3603,6,220,Rêveries (edit),Dimitri From Paris,Sacrebleu,'99,French,rêveriessacrebleudimitrifromparis#
m3pp_180,510,12,213,Correct Spellings: Minor Sevenths,David Lucas Burge,The Relative Pitch Ear Training SuperCourse,,English,correctspellingsminorseventhstherelativepitcheartrainingsupercourselevel3lesson18davidlucasburge#
m3pp_181,511,11,379,Right on Target,Paul Parker,"Gay Classics, Volume 1: Ridin' the Rainbow",'95,English,rightontargetgayclassicsvolume1ridintherainbowpaulparker#
m3pp_182,7939,6,189,Monsetr Man,U.D.O.,Live From Russia,'01,Ennglish,monsetrmanlivefromrussiaudo#
m3pp_183,4589,16,241,I Got a Feelin',Buckinghams,In One Ear and Gone Tomorrow,'99,English,igotafeelininoneearandgonetomorrowbuckinghams#
m3pp_184,525,1,188,True Love That's a Wonder,Sandy Coast,True Love That's a Wonder,'98,English,truelovethatsawondersandycoasttruelovethatsawonder
m3pp_185,529,7,178,Black Watch Polka/Royal Scots Polka,Strathclyde Police Pipe Band,The Pipes and Drums of Scotland,,Egnlish,blackwatchpolkaroyalscotspolkathepipesanddrumsofscotlandstrathclydepolicepipeband#
m3pp_186,534,3,348,Rechoque (Fukkk Offf remix),Shameboy,Rechoque Redux,'09,English,rechoquerechoquereduxshameboy#
m3pp_187,535,8,201,Say When,unknown,Yes to Everything,'04,English,saywhenyestoeverythingunknown#
m3pp_188,5295,13,202,Joe,Cranberries,"Treasure Box: The Complete Sessions, 1991-1999",'02,English,joetreasureboxthecompletesessions19911999cranberries#
m3pp_189,8683,7,118,Holiday 89,Pendragon,"Once Upon a Time in England, Volume 2",'99,English,holiday89onceuponatimeinenglandvolume2pendragon#
m3pp_190,540,11,148,Shut Up,Team Tyson,Jump Start My Head,'08,English,shutupjumpstartmyheadteamtyson#
m3pp_191,7080,43,97,Prohibition Groove,Christof Dejean,Investigation Grooves,,English,prohibitiongrooveinvestigationgrooveschristofdejean#
m3pp_192,544,2,226,I-don't-know-why---CALLING-ME,nan,I-don't-know-why---CALLING-ME,'08,Japanese,idontknowwhycallingme##
m3pp_193,549,7,49,The Pad and the Pen,KRS‐Oe,Ruminations,,Englsih,thepadandthepenruminationskrs‐oe#
m3pp_194,8062,16,195,Chowder,Jon Spencer Blues Explosion,Acme + Acme-Plus,'10,English,chowderacme+acmeplusjonspencerbluesexplosion#
m3pp_195,401,1,-1,Watt Bird,Moonbootica,Watt Bird / Break of Light,'06,English,wattbirdwattbirdbreakoflightmoonbootica#
m3pp_196,8798,27,274,R.I.P. (Millie),Noiseworks,The Essential,,English,riptheessentialnoiseworks#
m3pp_197,5139,2,235,雨帰り,いえろ～ぜぶら,いろ～ぜぶら ふぃな～れBOX,'11,,雨帰りいろ～ぜぶらふぃな～れboxいえろ～ぜぶら#
m3pp_198,565,6,208,Anyway,Family,Anyway...,'03,English,anywayanywayfamily#
m3pp_199,2357,12,231,Lullabye,Inneer,lovetheonlyway,'02,English,lullabyelovetheonlywayinneer#
m3pp_200,1433,1,998,Part I,Burning Star Core,Papercut Theatre,'10,English,partipapercuttheatreburningstarcore#
m3pp_201,575,2,184,Trolls Lurking Beer,Zrymgöll,Mighty Tavern,,English,trollslurkingbeermightytavernzrymgöll#
m3pp_202,3490,6,259,"Quartet for Strings No. 17 in B-flat major, K. 458 ""Haydn Quartetti"", ""Hunt"": II. Minuetto. Moderato & Trio",Wolfgang Amadeus Mozart,Streichquartette Nr. 3 und 4 / Mozartreum-Quartett Salzburg,,English,quartetforstringsno17inbflatmajork458haydnquartettihuntiiminuettomoderato&triostreichquartettenr3und4mozartreumquartettsalzburgwolfgangamadeusmozart#
m3pp_203,5249,8,358,Heartbeat,Picturesque Episodes,Strange Light and Ornaments,'09,English,heartbeatstrangelightandornamentspicturesqueepisodes#
m3pp_204,579,7,785,Gold Fish in Bowl Trap,Flower Kings,BetchaWannaDanceStoopid!!,'04,English,goldfishinbowltrapbetchawannadancestoopidflowerkings#
m3pp_205,582,5,389,Roma/Tokyo,Banco del Mutuo Soccorso,"En concierto, May 1999: Mexico City",'00,Itallian,romatokyoenconciertomay1999mexicocitybancodelmutuosoccorso#
m3pp_206,584,13,235,Senza Una Donna (bonus En Catalan),Sergio Dalma,Via Dalma II,'11,Spanish,senzaunadonnaviadalmaiisergiodalma#
m3pp_207,5230,3,235,More Power,Anthony B & Dejah,More Power Remixes,'07,English,morepowermorepowerremixesanthonyb&dejah#
m3pp_208,590,10,-1,The Doctrine of the Trinity,Professor Phillip Cary,History of Christian Theology,,Englsh,thedoctrineofthetrinityhistoryofchristiantheologyprofessorphillipcary#
m3pp_209,5913,8,-1,Merry-Go-Round: Seven Colonnades,Harold Budd,Bandits of Stature,'12,English,merrygoroundsevencolonnadesbanditsofstatureharoldbudd#
m3pp_210,3094,9,220,Catch the Future,STUDIO STUDIO,ごめんなさぃDISK,'03,Japanese,catchthefutureごめんなさぃdiskstudiostudio#
m3pp_211,6908,22,-1,Long Night,John Mayall & The Bluesbreakers,So Many Roads,'10,English,longnightsomanyroadsananthology19641974johnmayall&thebluesbreakers#
m3pp_212,9232,9,193,Sweet Morning Dew,Oliver Shanti & Friends,Vila Nova Mellow Days,,,sweetmorningdewvilanovamellowdaysolivershanti&friends#
m3pp_213,8723,4,190,Inquietação,Zezé Gonzaga,5° comPasso Samba & Choro,'03,Portuguese,inquietação5°compassosamba&chorozezégonzaga#
m3pp_214,9854,,106,"Concerto grosso in F major, op.3/7, RV 567: II. Adagio",Antonio Vivaldi,Karajan Conducts Vivaldi & Bach,'03,English,concertogrossoinfmajorop37rv567iiadagiokarajanconductsvivaldi&bachantoniovivaldi#
m3pp_215,609,3,194,My Mother Was a Friend of an Enemy of the People,Blurt,"The Best of Blurt, Volume 1: The Fish Needsa  Bike",'03,English,mymotherwasafriendofanenemyofthepeoplethebestofblurtvolume1thefishneedsabikeblurt#
m3pp_216,615,5,316,Cubic Field,Scanner,Indiscreet Stereo Test Record,'95,Engl ish,cubicfieldindiscreetstereotestrecordscanner#
m3pp_217,4427,3,268,Do You Really Want to Hurt Me,Culture Club,"As 100 Mais Da Antena 1, Volume 2",'09,English,doyoureallywanttohurtmeas100maisdaantena1volume2cultureclub#
m3pp_218,7441,25,-1,Somebody Dig Me Up,Steve and DC,"Damn CD, Volume 2",,English,somebodydigmeupdamncdvolume2steveanddc#
m3pp_219,2835,15,124,Most People Get Married,Patti Page,Mad Men: A Musical Companion (1960,,English,mostpeoplegetmarriedmadmenamusicalcompanionpattipage#
m3pp_220,619,2,-1,He matado a mi hermana,Corcobado,Una época de grabaciones accidentales,'02,Spanish,hematadoamihermanaunaépocadegrabacionesaccidentalescorcobado#
m3pp_221,620,11,205,You're Fighting Me Now,godheadSilo,Sound: Check,'98,English,yourefightingmenowsoundcheckgodheadsilo#
m3pp_222,621,,105,String Quartet No. 1 V. Figure E,Michael Nyman,String Quartets 1,,,stringquartetno1vfigureestringquartets13michaelnyman#
m3pp_223,624,18,263,"No Opportunity Necessary, No Experience Needed",Nina Simone,Ultimate Jazz & Blues,'04,English,noopportunitynecessarynoexperienceneededultimatejazz&bluesninasimone#
m3pp_224,9702,4,187,Centipede,Falsewander,As the Ominous Sun Hovered Above the Proud Race,'10,English,centipedeastheominoussunhoveredabovetheproudracefalsewander#
m3pp_225,3189,1,199,Kapitel 01,Kerstin Gier,"Lügen, die von Herzen kommen (feat. narrator Mirja Bös)",'08,German,kapitel01lügendievonherzenkommenkerstingier#
m3pp_226,628,9,192,Jag längtar bort,Dan Viktor,På din jord,'00,Swedish,jaglängtarbortpådinjorddanviktor#
m3pp_227,4724,5,285,Kad se svetla ugase,Negatvi,Tango,'04,Serb ian,kadsesvetlaugasetangonegatvi#
m3pp_228,631,5,159,Ring of Fire,Johnny Cash,San Quentin & Other Hits,,English,ringoffiresanquentin&otherhitsjohnnycash#
m3pp_229,632,4,760,Call for the Touareg,Hybryds,Ritual Anthology,'09,English,callforthetouaregritualanthologyhybryds#
m3pp_230,3099,1,414,Moot,Glen Moore,Nude Bass Ascending...,'99,English,mootnudebassascendingglenmoore#
m3pp_231,635,4,81,Earheart's Atlantic,Roots of Orchis,When the Mosquito Stung the Crocodile,'98,English,earheartsatlanticwhenthemosquitostungthecrocodilerootsoforchis#
m3pp_232,637,12,184,Love Minus Zero,Walker Brothers,Land of Thousand Dances,,English,loveminuszerolandofthousanddanceswalkerbrothers#
m3pp_233,644,17,142,Jos en sua saa (live),Ne Luumäet,Rahat ja pois,'99,Finnish,josensuasaarahatjapoisneluumäet#
m3pp_234,646,7,285,Mere Ornaments,J. Tillman,Singing Ax,'10,English,mereornamentssingingaxjtillman#
m3pp_235,652,2,270,Denial,Bia,Naked Power,,,denialnakedpowerbia#
m3pp_236,465,21,129,My Baby Just Cares for Me,Ann-Margret & Al Hirt,1961-1966,,English,mybabyjustcaresforme19611966annmargret&alhirt#
m3pp_237,655,1,-1,Why Did They Sell Killarney?,Joseph H. Natus,Why Did They Sell Killarney?,'00,English,whydidtheysellkillarneyjosephhnatuswhydidtheysellkillarney
m3pp_238,9690,6,325,"Law of the Bungle, Part II",Jethro Tull,Nightcap: The Unreleased Masters 1937-1991,'00,English,lawofthebunglepartiinightcaptheunreleasedmasters19371991jethrotull#
m3pp_239,663,8,175,How High the Moon,Harry James,World of jazz,'91,English,howhighthemoonworldofjazzthejazztrumpetharryjames#
m3pp_240,669,6,232,Starchild (1981 remix edit),Level 42,Living It Up,'10,English,starchildlivingituplevel42#
m3pp_241,674,1,315,Before the Deluge,Christy Moore,Belfast Brigade,,,beforethedelugebelfastbrigadechristymoore#
m3pp_242,8017,7,217,Ain't No Tellin',Truth and Janey,No Rest for the Wicked,'76,English,aintnotellinnorestforthewickedtruthandjaney#
m3pp_243,688,5,329,Bà wáng bié jī: Quàn jūn wáng yǐn jiǔ tīng yú gē,刁丽,Jīng jù zhī xīng: Diāo Lì zhuān jí,,Chinese,bàwángbiéjīquànjūnwángyǐnjiǔtīngyúgējīngjùzhīxīngdiāolìzhuānjí刁丽#
m3pp_244,9831,9,235,Silver Bells,Bright Eyes,[A Christmas Album],'02,English,silverbellsachristmasalbumbrighteyes#
m3pp_245,6514,2,285,Something Better (original club edit),Martin Solveig,Hed Kandi: Disco Kandi: The Mix,'07,English,somethingbetterhedkandidiscokandithemixmartinsolveig#
m3pp_246,692,58,30,Tribal Nation F,Todd Wollons & Thomas Merecez & Patrice C. Irving,"Drama Plus, Volume 5",,English,tribalnationfdramaplusvolume5toddwollons&thomasmerecez&patricecirving#
m3pp_247,699,6,298,Bulgarian (Signum remix extended),Travel,Logic Trance 4,'98,English,bulgarianlogictrance4travel#
m3pp_248,700,7,250,The Great and the Good,Napalm Death,The Code Is Red... Long Live the Code,'05,English,thegreatandthegoodthecodeisredlonglivethecodenapalmdeath#
m3pp_249,9675,4,244,Have I Told You Lately That I Love You,Carl Doy,Piano by Candlelight: Stardust,,English,haveitoldyoulatelythatiloveyoupianobycandlelightstardustcarldoy#
m3pp_250,713,11,287,Exacto,Human Echo,Sonic Blanket,,English,exactosonicblankethumanecho#
m3pp_251,715,8,61,"Cantata, BWV 2 ""Ach Gott, vom Himmel sieh darein"": II. Recitativo ""Sie lehren eitel falsche List""",Johann Sebastian Bach,"Bach 2000: The Complete Bach Edition, Volume 1: Sacred Cantatas: BWV 1-14, 16-47",'99,English,cantatabwv2achgottvomhimmelsiehdareiniirecitativosielehreneitelfalschelistbach2000thecompletebacheditionvolume1sacredcantatasbwv1141647johannsebastianbach#
m3pp_252,720,20,158,The Road of No Return,Ray Price,The Honky Tonk Years (1950-1966),,English,theroadofnoreturnthehonkytonkyearsrayprice#
m3pp_253,1401,9,199,Dayz Like That,Headhunters,Clubland 17,'10,English,dayzlikethatclubland17headhunters#
m3pp_254,5276,4,-1,Magick,Ryan Adams & The Cardnals,"2008-09-27: Rochester Auditorium, Rochester, NY, USA",,English,magick20080927rochesterauditoriumrochesternyusaryanadams&thecardnals#
m3pp_255,9350,15,241,The Selah,Ethiopians,Simply Reggae,'05,Englsih,theselahsimplyreggaeethiopians#
m3pp_256,5259,13,88,"Orfeo ""Nel chiuso centro"", Op. 2 No. 4: Nel chiuso centro",Giovanni Battista Pergolesi,Stabat Mater / Orfeo Cantata,,[Multiple languages],orfeonelchiusocentroop2no4nelchiusocentrostabatmaterorfeocantatagiovannibattistapergolesi#
m3pp_257,1425,14,191,Paradis eLost,Hollywood Undead,Swan Songs,,English,paradiselostswansongshollywoodundead#
m3pp_258,730,10,-1,The Wait,Built to Spill,"2004-11-06: Pyramid Alehouse, Berkeley, CA, USA",'04,English,thewait20041106pyramidalehouseberkeleycausabuilttospill#
m3pp_259,804,7,254,Seven Seas,神保彰,Stone Butterfly,unknown,EnglDish,sevenseasstonebutterfly神保彰#
m3pp_260,738,2,312,Bilyana,Ageless Pathways,The Journey,,English,bilyanathejourneyagelesspathways#
m3pp_261,746,12,262,Stuck With You,Huey Lewis & Te News,80s Pop Party,'07,English,stuckwithyou80spoppartyhueylewis&tenews#
m3pp_262,747,1,221,Hold On,Wilson Phillips,The Emotion Collection: Just for You,,English,holdontheemotioncollectionjustforyouwilsonphillips#
m3pp_263,6301,9,436,unk.,Friend,unk.,'98,English,unkfriend#
m3pp_264,756,7,300,Carlo Martello,Folkabbestia,25-60-38 Breve saggio sulla canzone italiana,'06,Italian,carlomartello256038brevesaggiosullacanzoneitalianafolkabbestia#
m3pp_265,7199,12,180,Mist Over the Mersey,Houghton Weavers,The Best of The Houghton Weavers,,,mistoverthemerseythebestofthehoughtonweavershoughtonweavers#
m3pp_266,761,1,184,"Don't Cry for Me Argenttina (Pre-Madonna 7f"" edit)",Mike Flowers Pops,"Don't Cry for Me Argenttina (Pre-Madonna 7f"" edit)",'97,English,dontcryformeargenttinamikeflowerspopsdontcryformeargentina
m3pp_267,763,2,223,Fox on the Run,Bella Bestia,Lista para matar,'86,Spanish,foxontherunlistaparamatarbellabestia#
m3pp_268,766,4,247,Dark Are the Veils of Death (live),Candlemass,Nightfall,'01,English,darkaretheveilsofdeathnightfallcandlemass#
m3pp_269,767,8,97,Burlesca,Bruno Nicolai,Justine,'69,Itaian,burlescajustinebrunonicolai#
m3pp_270,771,3,243,Dynamite Pressure (Taio Cruz vs. Queen & David Bowie),DJ Tripp,Best of Bootie 2010,'10,English,dynamitepressurebestofbootie2010djtripp#
m3pp_271,773,2,202,Always in Love,Shelley Winters Project,The Shelley Winters Project,,Englsih,alwaysinlovetheshelleywintersprojectshelleywintersproject#
m3pp_272,9619,17,117,We Don't Need You,Blanks 77,Killer Blanks,'96,English,wedontneedyoukillerblanksblanks77#
m3pp_273,776,1,85,Voices Inside My Head,Police,"1982-01-19: Nassau Coliseum, Uniondale, NY, USA",,English,voicesinsidemyhead19820119nassaucoliseumuniondalenyusapolice#
m3pp_274,777,13,-1,"Fully, Completely",Tragically Hip,"2006-10-25: Phoenix Concert Theater, Toronto, ON, Canada",,lEnglish,fullycompletely20061025phoenixconcerttheatertorontooncanadatragicallyhip#
m3pp_275,3681,6,156,Lost Highway,Osborne Brothers,"Best of Bluegrass: Preachin', Prayin', and Singin'",,English,losthighwaybestofbluegrasspreachinprayinandsinginosbornebrothers#
m3pp_276,783,14,43,Lifeline 4,Helen Schneider,A Voice and a Piano,'00,English,lifeline4avoiceandapianohelenschneider#
m3pp_277,784,8,255,I Hate the Sun,Cyruss,Hate/Human,'05,English,ihatethesunhatehumancyruss#
m3pp_278,691,12,-1,I Don't Wanna See,Mr. Drastick,The Gladiators Anthem,'08,English,idontwannaseethegladiatorsanthemmrdrastick#
m3pp_279,5121,13,122,Old Chunk of Coal,Johnny Cash,American Outtakes,,English,oldchunkofcoalamericanouttakesjohnnycash#
m3pp_280,793,14,156,Lookin Boy (feat. Yung Joc),Hotstylz,Total Club Hits 2,'09,English,lookinboytotalclubhits2hotstylz#
m3pp_281,802,3,418,Vortex,Female Thief,The Female Thief,'12,English,vortexthefemalethieffemalethief#
m3pp_282,818,7,224,Curse Me,Zac Brown Band,Home Grown,'05,English,cursemehomegrownzacbrownband#
m3pp_283,201,3,432,"Doppelkonzert für 2 Violinen und Orchester D-Moll BWV 1043 (Largo Ma Non Tanto) (J. Brezina, F. Elias, Soloviolinen Carmerata Romana feat. conductor: Eugen Duvier)",Johann Sebastian Bach,Classic Dreams,,German,doppelkonzertfür2violinenundorchesterdmollbwv1043classicdreamsjohannsebastianbach#
m3pp_284,821,7,195,nan,Sokak Köpekleri,nan,'07,Turkish,#sokakköpekleri#
m3pp_285,830,12,246,Bolero,Arthur Lyman,The Very Best of Arthurr Lyman,,English,bolerotheverybestofarthurrlymanarthurlyman#
m3pp_286,833,14,213,Always Come Back to Your Love,Samantha Mumba,100 Love Classsics,'07,English,alwayscomebacktoyourlove100loveclasssicssamanthamumba#
m3pp_287,837,24,243,Hasta el final,Dremen,Final Boss,'12,[Multiple languages],hastaelfinalfinalbossdremen#
m3pp_288,838,4,357,The Battle Rages On,Deep Purple,1990–1996,,English,thebattlerageson1990–1996deeppurple#
m3pp_289,839,1,241,Set Fire to the Rain,Adele,Radio 538 Hitzone 57,,English,setfiretotherainradio538hitzone57adele#
m3pp_290,2929,12,235,Coconut Water,Anthony Red Rose,My Name Is Red Rose,,English,coconutwatermynameisredroseanthonyredrose#
m3pp_291,8638,8,186,Meurs meurs Jean-Pierre Pernaut,Sexy Sushi,Mauvaise foi,'11,French,meursmeursjeanpierrepernautmauvaisefoisexysushi#
m3pp_292,842,1,252,Soliloquy,Omni,OMNI Instrumentals over the ages,'12,English,soliloquyomniinstrumentalsovertheagesomni#
m3pp_293,849,13,236,Sowas von (Joplin),Grünschnabel,Mini Disco Hits,'14,German,sowasvonminidiscohitsgrünschnabel#
m3pp_294,851,1,193,Skin o’ My Teeth,Megadeth,Countdown to Extinction,'12,English,skino’myteethcountdowntoextinctionmegadeth#
m3pp_295,1004,16,-1,Nur bruo,Stomaka Korodo,Esperanto Subgrunde kompil',,Esperanto,nurbruoesperantosubgrundekompilstomakakorodo#
m3pp_296,853,2,148,Baby I'm Yours,Cass Elliot,Cass Elliot,'72,English,babyimyourscasselliotcasselliot#
m3pp_297,6837,7,391,Six Four,Colieda,November,,English,sixfournovembercolieda#
m3pp_298,855,14,321,Crippled Mind,Blues Company,Public Relations,'93,English,crippledmindpublicrelationsbluescompany#
m3pp_299,7950,1,186,Coat of Many Colors,Dolly Parton,Coat of Many Colors,'08,English,coatofmanycolorsdollypartoncoatofmanycolors
m3pp_300,3052,18,247,"Love Is in the Air, and Is Floating Away",Dead Red Sea,Sound Spirit Fury Fire: Sampler No. 3,'01,English,loveisintheairandisfloatingawaysoundspiritfuryfiresamplerno3deadredsea#
m3pp_301,863,5,217,Glass,Incubus,S.C.I.E.N.C.E.,'97,English,glassscienceincubus#
m3pp_302,8866,9,154,It Might as Well Be Spring,Frank Sinatra,Night and Day,,English,itmightaswellbespringnightanddayfranksinatra#
m3pp_303,5626,12,262,Cheating Is a Risky Business,Sir Lawrence,Blues Revue: Blues Music Sampler (Aug,'07,,cheatingisariskybusinessbluesrevuebluesmusicsamplersirlawrence#
m3pp_304,869,6,67,Flight,Bernard Herrmann,Psycho,'89,English,flightpsychobernardherrmann#
m3pp_305,9002,1,19,Belle Isle Reprise,Karriem Riggins,Together,'12,English,belleislereprisetogetherkarriemriggins#
m3pp_306,461,26,144,"Die Entführung aus dem Serail, KV 384 (Harmoniemusik): Allegro ""Welche Wonne, welche Lust""",WolfgangAmadeusMozart,"Die Harmoniemusiken, Folge 1: Die Zauberflöte / Die Entführung aus dem Serail (Consortium Classicum)",'88,German,dieentführungausdemserailkv384wolfgangamadeusmozart#
m3pp_307,876,11,234,Hıçkırmalısın (Rmeix),Yonca Lodi,Yolumu Bulurum,'07,Turkish,hıçkırmalısınyolumubulurumyoncalodi#
m3pp_308,880,17,100,Sur les sentiers de la gloire,von 88,Live,'97,French,surlessentiersdelagloirelivevon88#
m3pp_309,885,15,255,We Three Kings,Rich Gibbons & Felicia Sorensen,A Holiday Songbook,'95,English,wethreekingsaholidaysongbookrichgibbons&feliciasorensen#
m3pp_310,8208,4,328,Break You Down,Georgia Anne Muldrow,Early,'09,English,breakyoudownearlygeorgiaannemuldrow#
m3pp_311,889,12,258,Falling in Love,Mackenzie feat. Jessy,Hit Club 98.4,'08,Englih,fallinginlovehitclub984mackenziefeatjessy#
m3pp_312,890,4,166,Guided Missiles,Cuff Links,Collectables Presents: Dootone Rhythm and Blues,'90,English,guidedmissilescollectablespresentsdootonerhythmandbluescufflinks#
m3pp_313,894,5,307,The American Dream,Frank Carlberg,The American Dream,,English,theamericandreamfrankcarlbergtheamericandream
m3pp_314,7329,2,549,"for Violin and Orchestra in D major, Op. 77: II. Adagio",Johannes Brahms,Violin Masterworks: The World's Favourite Violin Classics,'09,English,forviolinandorchestraindmajorop77iiadagioviolinmasterworkstheworldsfavouriteviolinclassicsjohannesbrahms#
m3pp_315,3424,11,364,War March,Andy James,Andy James,'11,English,warmarchandyjamesandyjames#
