cluster_id,Battery Capacity,Battery Type,Brand,Bus Speed,Cable Length,Cache Memory,Category,Clock Speed,Color,Compliant Standards,Condition,Data Link Protocol,Data Transfer Rate,Generation,Graphics Card,Height,Interface,Length,Material,Memory,Memory Speed,Memory Type,Model,Operating System,Output Voltage,Portable Memory,Power Supply Type,Processor,Processor Core,Processor Socket,Product Type,RAID Level,Reading Speed,Resolution,Rotational Speed,Screen Size,Security,Storage Capacity,UPC,Warranty,Weight,Width,Writing Speed
53165,,,,,,,['black full'],,,,,,,,,,,,,,['140mm'],,"['graphite series 760t v2', '9x']",,,,,,,,"['tower windowed case', 'fans']",,,,,,,,,,,,
53186,,,,['\xa0'],,,,,,,['\xa0'],,['540mb s'],['\xa0'],,,,,,,"['445 MB/s', '540 MB/s']",,,,,,,,,,"['lexar', 'write']",,['445mb'],,,,,"['128gb', 'CFast 2.0']",,,,,
53564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['16gb'],,,,,
53935,,,,,,,,,,,,,,,,,,,['automatic data security usb'],,,,,,,,,,,,['kingston datatraveler locker'],,,,,,['write'],['64gb'],,,,,
54045,,,,,,,,,,,,,,,,['540mb'],,,,,,,['write 66k 78k'],,,,,,,,"['crucial', 'sm2256 micron']",,,,,,,"['480gb', '16nm']",,,,,
54334,,,,,,,,,,,,,,,,,,,,,,['seagate'],['st500lt012'],,,,,,,,,,,,,,,['500gb'],,,,,
54397,,,,,,,['akasa'],,,,,,,,,,['angle secure'],,,,,,,,,,,,,,['latch stack compatiable'],,,,,,,['50cm'],,,,,
54404,,,['startech'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['supernova gs fully modular 80 plus gold', 'psu']",,,,,,,['650w evga'],,,,,
54488,,,['cores'],,,,,,,,,,,,,,,,,,,['gddr5'],,,,,,,,['1344'],['nvidia quadro k4200'],,,,,,,['4gb'],,,,,
54615,,,,,,,,['1759 mhz'],['gddr5x vr'],,,,,,,,,,,['8gb'],['1898 mhz'],,['2560 core'],,,,,['geforce gtx 1080 xtreme waterforce'],,,,,,,,,,,,,,,
55349,,,['corsair'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55385,,,['zotac'],,,,,,,,,,,,,,,,,['8gb gddr5'],['1607mhz'],,,,,,,['geforce gtx 1070'],,,,,,,,,,,,,,,
55764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['corsair'],,,,,,,['128gb'],,,,,
56108,,,,,,,,,['Heat Spreader'],['blue pc3 12800 1600'],,,,,,,,,,,"['Vengeance Low Profile Cerulean Blue', 'PC3-12800 (1600)', 'Non-ECC', 'DDR3', 'UDIMM (Unbuffered)']",,,,['1.5 V'],,,,,,['corsair'],,,,,,,['8gb'],,,,,
56456,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,,"['DDR4', 'Vengeance LPX Red', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC4-25600 (3200)']",,,,['1.35 V'],,,,,,"['corsair', 'lpx red pc4 25600 3200 non']",,,,,,,['8gb'],,,,,
56616,,,['asus'],,,,,,,,,,,,,,,,,,,,,,,,,['geforce gtx 1060 turbo'],,,,,,,,,,,,,,,
56666,,,,,,,,,,,,,,,['seagate steb4000200 expansion desktop hdd usb 3 0 3 5'],,,,,,,,,,,,,,,,,,,,,,,['4tb'],,,,,
56726,,,,,,,,,,,,,,,,,['0 x4 nvme 20nm'],,['iops'],,,,['420k 210k'],,,,,,,,['intel 750 series'],,,,,,,['800gb'],,,,,
56992,,,['intel'],,,,,"['3 2ghz', '7ghz']",,,,,,,,,,,,,,,,,,,,['core i7 6900k s'],,,,,,,,,,,,,,,
57092,,,,,,,"['iiyama', 'b1']",,,,,,['250cd m brightness speakers d sub dvi d black'],,,,,,,,,,['b2083hsd'],,,,,,,,,,,,,,,['19 5'],,,,,
57276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['kingston datatraveler workspace pendrive usb 3 0'],,,,,,,['64gb'],,,,,
57290,,,['amd ryzen 5'],,,['8mb'],,['3 2ghz'],,,,,,,,,['stealth cooler'],,,,,,,,,,,,['3 4ghz turbo'],,,,,,,,,,,,,,
57320,,,['15'],,,['cf2 fhd ips'],,,,,,,,,,,,,,['8gb ddr4'],,['i7'],,,,,,,,,['sabre pro'],,,,,,,,,,,,
58486,,,['msi'],,,,,,,,,,,,['gddr5 graphics card 640 core 1404mhz gpu'],,,,,['2gb'],,,,,,['geforce gtx 1050 oc'],,,,,,,,,,,,,,,,,
58515,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,['corsair ddr4 vengeance led pc4 25600 3200 non'],,,,,,"['Non-ECC', 'Vengeance LED', 'DDR4', 'PC4-25600 (3200)', 'UDIMM (Unbuffered)']",,,,['1.35 V'],,,,,,,,,,,,,"['16gb', '2x8gb']",,,,,
58818,,,['asus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['rog maximus viii gene'],,,,,,,,,,,,
59044,,,['amd'],,,['1mb'],,"['3 5ghz', '8ghz']",,,,,,,,,,,,,['1029mhz'],,,,,,,['dual core'],,,['series a6'],,,,,,,,,,,,
59429,,,,,,,,,,,,,,,['seagate ironwolf pro'],,,,,,,,,,,,,,,['7200rpm 256'],,,,,,,,['8tb'],,,,,
59917,,,['corsair'],,,,,,,,,,,,,,,,,,,,['carbide series'],,,,,,,,['o psu'],,,,,,,,['500r'],,,,
59970,,,,,,,['atx'],,,,,,,,,,,,,,,['ddr4'],,,,,,,,,"['z170 deluxe', 'motherboard']",,,,,,,,['1151'],,,,
61230,,,,,,,,['500 1500rpm'],,,,,,,,,,,,,,,,,,,,,,,"['nzxt aer rgb premium fan', 'x2 hue winglet tips pwm']",,,,,,,['120mm'],,,,,
61242,,,,,,,,,,,,,,,,,,,,,['5012mhz'],['gddr5 gpu'],,,,,,,,,"['geforce', '954mhz cores']",,,,,,,['1gb'],,,,,
61480,,['amd b350 s'],['msi'],,,,,,,,,,,,,,,,,,,,,,['gen1'],,,,,,['microatx'],,,,,,,,,,,,
61800,,,,,,,,,,,,,,,,,,,,,,['ddr3 gpu'],,,,,,,,,"['geforce', '954mhz cores']",,,,,,,['2gb'],,,,,
62049,,,,,,,,,,,['read'],,,,['sandisk ultra'],,,,,,,,,,,,,,,,['sdhc card'],,,,,,,['16gb'],,,,,
63267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['attach', 'write', 'compact and lightweight']",,,,,,,['8gb'],,,,,
63531,,,,,,,,,['Heat Spreader'],,,,,,['corsair ddr3 xms3 pc3 12800 1600mhz'],,,,,,"['DDR3', 'XMS3', 'Non-ECC', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)']",,,,['1.5 V'],,,,,,,,,,,,,"['16gb', '2x8gb']",,,,,
63947,,,['corsair'],,,,,,,,,,,,,['1x120mm'],['8a 12v'],,,,,,,,,,,,,,['psu'],,,,,,,,,,,,
64089,,,['corsair'],,,,,,,,,,,,,,['usb 3 0 cable management sound damping'],,,,,,['carbide series 100r silent edition mid'],,,,,,,,['tower computer chassis'],,,,,,,,,,,,
65099,,,,,,,,,['\xa0'],,,,,,,,,,,,"['Value Select', 'PC2-6400 (800)', 'UDIMM (Unbuffered)', 'Non-ECC', 'DDR2']","['select ddr2', 'pc2']",,,['1.8 V'],,,,,,,,,,,,,['4gb'],,,,,
65102,,['\xa0'],['tp link'],,,,,,,['\xa0'],,['DHCP Client LPR TCP/IP'],,,,,['10/100 LAN'],,,,,,['tl ps310u'],,,,,,,,,,,,,,['\xa0'],,,,,,
65623,,,,,,,,['7 20'],['\xa0'],,,,,,,,,,['apple macpro'],,"['Apple/MacPro', 'Non-ECC', 'DDR3 SO-DIMM', 'UDIMM (Unbuffered)', 'PC3-8500 (1066)']",['ddr3 so dimm pc3 8500'],,,['1.5 V'],,,,,,['corsair'],,,,,,,['8gb'],,,,,
65999,,,['asus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,"['dual band wireless', 'usb']",,,['mu mimo 8x gbe'],,,,,,,,,
66196,,,['cooler master'],,,,,,,,,,,,,,['support 343'],,,,,,['elite 130'],,,,,,,,['mini itx cube case'],,,['usb 3 0 w o psu std atx'],,,,,,,,,
66894,,,['asus'],,,,,,['3amp atx'],,,,,,,,['usb c'],,,,['1151'],['ddr4'],,,,,,,,,['prime h270 pro'],,,,,,,,,,,,
68793,,,['fractal design define xl'],,,,,,,,,,,,,,,,['titanium grey full tower case w o psu'],,,,,,,,,,,,,,,,,,,,,,,,
69383,,,['gigabyte'],,,,,,,,,,,,,,,,,,"['1594 mhz', '1784 mhz']",,,,,,,['geforce gtx 1070 g1 gaming'],,,['boost'],,,,,,,,,,,,
69927,,['wlan'],['tp link'],,,,,,,,,,,,,,['usb 2 0 port'],,,,,,,,,,,,,,['print server with'],,,,,,,,,,,,
69941,,,,,,['8mb'],,['0ghz 4 2ghz'],,,,,,,,,,,,,,['1150mhz gpu'],,,,,,['intel core i7 6700k s 1151 skylake quad core'],,,,,,,,,,,,,,,
70222,,,['asrock'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70253,,"['1030 2gh', 'gddr5 graphics card']",['msi geforce'],,,,,['1265mhz gpu'],,,,,,,,,,,,,,,,,,,,['384 core'],,,,,,,,,,,,,,,
71018,,,,,,,,,,,,,,,,,,,,,['78k'],,,,['480'],,,,,,"['intel 540s', 'iops ret']",,,,,,,['480gb'],,,,['16nm'],
71516,,,['gigabyte'],,,,,['2560 core 1759 mhz'],,,,,,,,,,,,,['1898 mhz'],,,,,,,['geforce gtx 1080 xtreme gaming premium'],,,['boost'],,,,,,,,,,,,
71735,,,,,,,,,,,,,,,,,,,,,,,['tlc read 560mb s'],,,,['90k 83k iops'],,,,['hynix'],,,,,,,['120gb'],,,,,
72518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['fan quiet'],,,,,,,['120mm'],,,,,
72621,,,,,,,,,,,,,,,,,['wd10jplx'],,,,['7200rpm'],,,,,,,,,,,,,,,,,['1tb'],,,,,
72881,,,"['tp link', 'archer']",,,,,['3x gbe'],,,,,,,,,,,,,,['ieee 802'],['d9'],,,,,,,,,,,,,,,,,,,,
72925,,,,,,['5400rpm 64mb'],,,,,,,,,['wd red wd30efrx 3 5 nas hdd sata iii'],,,,,,,,['5400rpm'],,,,,,,,"['ncq', 'ncq']",,,,,,,"['3tb', '3tb']",,,,,
73226,,,,,,,,,,,,,,,['seagate st500lm021'],,,,,,,,,,,,,,,,['7200rpm'],,,,,,,['500gb'],,,,,
73367,,,['intel xeon'],,,['8mb'],,['3 5ghz'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74664,,,['gigabyte'],,,,,,,,,,,,,,,,,,['gpu'],,,,,,,"['geforce gtx 1060', '1152 core 1594mhz']",,,,,,,,,,,,,,,
74735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['compact design hard alloy housing'],,,,,,,['64gb'],,,,,
75271,,,['asus'],,,,,,,,,,,,,,['sata iii'],,,,,['ddr3'],['h110m plus'],,,,,,,,['intel h110 s'],,,,,,,,['1151'],,,,
75367,,,,,,['350mb s'],['15000'],,,,,,,,,['7mm'],"['2 5 slim', 'sata iii']",,,,,,['90000'],,,,,,,,"['kingston ssdnow', 'iops']",,,,,,,['120gb'],,,,,
75561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['d7'],,,,,,,,,,,,
75787,,,,,,,,,,,,,,,['corsair ddr4'],,,,,,,,,,,,,,,,['lpx red pc4 25600 3200 non'],,,,,,,"['16gb', '4x4gb']",,,,,
76790,,,['nzxt'],,,,,,,,,,,,,,,,,,,,,,,,['side window hdmi 2x usb'],,,,['black'],,,,,,,,,,,,
77050,,,['thermaltake'],,,,,,,,,,,,,,['window led'],,,,,,,,,,,['light'],,,,,,,,,,,,,,,
77175,,,['synology'],,,,,,,,,,,,,,,,,['10gb ethernet'],,,,,,,,,,,,,,,,,,,,,,,
77272,,,,,,,,,,,,,,,,,['high'],,,,['1500 rpm'],,,,,,,,,,['thermaltake riing'],,,,,,,['120mm'],,,,,
77876,,,['msi'],,,,,,,,,,,,,,['3'],,,,,['ddr3 pcie 2 0 x16'],,,,,,,,,['sli krait'],,,,,,,,,,,,
78097,,,['cooler master silencio'],,,,,,,,,,,,,,,,,,,,['550'],,,,,,,,,,,,,,,,,,,,
79145,,,,,,['1800mb s'],,,,,,,,,,,['0 x4 nvme 20nm'],,,,,,['430k read 28k write'],,,,,,,,"['intel dc', 'iops']",,,,,,,['2tb'],,,,,
79433,,,,,,,,,['Heat Spreader'],['blue pc3 12800 1600'],,,,,,,,,,,"['5v', 'DDR3', 'UDIMM (Unbuffered)', 'Non-ECC', 'Vengeance Low Profile Cerulean Blue', 'PC3-12800 (1600)']",,,,['1.5 V'],,,,,,['corsair'],,,,,,,['8gb'],,,,,
79457,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['4x16gb corsair'],"['UDIMM (Unbuffered)', 'PC4-21300 (2666)', 'DDR4', 'Non-ECC', 'Vengeance LPX Black']",['black pc4 21300 2666'],,,['1.2 V'],,,,,,,,,,,,,['64gb'],,,,,
79613,,,['thermaltake'],,,,,,,,,,,,,,,,,,,,['suppressor f31'],,,,,,,,['microatx miniitx mid tower computer chassis'],,,,,,,,,,,,
80275,,,,,,,,,,,,,,,,,['uhs i'],,,,,,,['write adapter included'],,,,,,,['samsung evo microsdhc memory card'],,,,,,,['32gb'],,,,,
80361,,,,,,,,,,,,,,,,,"['seagate', 'enterprise 24x7', 'sata iii']",,,,,,['7200rpm'],,,,,,,,,,,,,,,['6tb'],,,,,
80447,,,,,,,,,,,,,,,,,['nvme 20nm'],,,,,,"['1900mb s', '460k read 90k write']",,,,,,,,"['intel dc p3700 aic hhhl pcie 3 0 x4', 'iops']",,,,,,,['800gb'],,,,,
81016,,,,,,,,,,,,,,,,,['usb 3 0'],,,,,,,,,,,,,,,,,,,,,,,,,,
81517,,,,,,,['backup'],,,,,,,,,,,,,,,['stdr4000900'],,,,,,['plus portable external'],,,,,,,,,,['4tb'],,,,,
81693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['kingston datatraveler se9 g2'],,,,,,,['32gb'],,,,,
81789,,,['tp link'],,,,,,,,,,,,,,['range'],,,,,,['tl wa850re'],,,,,,,,,,,,,,,,,,,,
81967,,,,,,,,,,,,,,,,,,,,,,,,,,,,['intel b250 s 1151'],,,['prime'],,,,,,,,,,,,
82094,,,,,,,,,,,['read'],,,,,,,,,,,,,,,,,,,,['sdhc memory card'],,,,,,,['64gb'],,,,,
82284,,,,,,,,,['Heat Sink Heat Spreader'],,,,,,['corsair ddr3 vengeance pro series red pc3 12800 1600 non ecc unbuffered'],,,,,,"['Vengeance Pro Series Red', 'Non-ECC', 'DDR3', 'UDIMM (Unbuffered)', 'PC3-12800 (1600)']",,,,['1.5 V'],,,,,,,,,,,,,"['16gb', '2x8gb']",['5v'],,,,
82431,,,['antec'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82722,,,,,,,,,,,,,,,,['520mb'],,,,,,,,,,,,,,,"['samsung 850 evo', 'mgx 3d', '98k iops']",,,,,,,['500gb'],,,,,
82827,,,['zotac'],,,,,,,,,,,,,,,,,['8gb gddr5'],,,,,,,,['geforce gtx 1070 amp extreme'],,,,,,,,,,,,,,,
83201,,,,,,,,,,,,,,,['corsair ddr4'],,,,,,,,,,,,,,,,,,,,,,,"['16gb', '4x4gb']",,,,,
83931,,,['intel'],,,,,['3 5ghz'],,,,,,,,,,,,['1150mhz gpu'],,,,,,,,,,,,,,,,,,,,,,,
84721,,,['corsair'],,,,,,,,,,,,,,,,,,,,,['socket'],,,,['intel amd am4'],,,,,,,,,,,,,,,
85327,,,['silverstone'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86527,,,,,,,,,,,,,,,,,['usb 3 0'],,,,,,,,,,,,,,['matx mini itx computer chassis'],,,,,,,,,,,,
86547,,,"['gigabyte', 'bxbt']",,,,,,['vesa'],,,,,,,,"['bt 2 5', 'sata ii']",,,,,,['1900 barebone'],,,,,['intel celeron quad core'],,,['mini pc kit'],,,,,,,,,,,,
87102,,,['fractal design celsius'],,,,,,,,,,,,,,,,,,,,,,,,,['intel amd cpu s'],,,,,,,,,,,,,,,
87227,,,['cooler master'],,,,,,,,,,,,,['120mm'],,,,,,,,,,,,,,,,,,,,,,,,,,,
89880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['solutions tranquillo rev'],,,,,,,,,,,,
90509,,,,,,,,,,,,,,,,,"['seagate', 'sata iii']",,,,,,['7200rpm'],['ironwolf nas'],,,,,,,['hard drive'],,,,,,,['6tb'],,,,,
90522,,,['8 port'],,,,,,,,,,,,,,['1000 gigabit'],,,,,,,,,,,,,,['tp link'],,,,,,,,,,,,
90718,,,,,,,,['7 20'],['\xa0'],,,,,,['corsair ddr3 value so dimm pc3 8500'],,,,,,"['UDIMM (Unbuffered)', 'PC3-8500 (1066)', 'DDR3 SO-DIMM', 'Non-ECC']",,,,['1.5 V'],,,,,,,,,,,,,['8gb'],,,,,
90794,,,,,,,,['72k'],,,,,,,,['500mb'],,,,,,['s read 480'],,,,,,,,,"['intel dc s4600 series 2', 'ahci 3d']",,,,,,,['9tb'],,,,,
90831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['hard alloy housing'],,,,,,,['32gb'],,,,,
90979,,,,['No'],,,,,['Silver/ White'],,['ICYRaid'],,,,,,"['1 x USB 3.0', 'SATA III - 6Gb/s']",,['Aluminium'],,,,,['Linux Mac OS 10.2.8+ Windows 7 Windows 8'],,,,,,,['icy dock'],,,,,,,,,,,,
91095,,,,,,,,,['\xa0'],,,,,,,,,,,,"['UDIMM (Unbuffered)', 'Non-ECC', 'DDR SO-DIMM', 'Value Select', 'PC3200 (400)']",['ddr so dimm pc3200 400 200'],,,[],,,,,,,,,,,,,,,,,,
91245,,,['asus'],,,,,,,,,,,,,,['sff8639 for'],,,,,,,,,,,,,,['hyper kit u'],,,,,,,,,,,,
91323,,,['12 bay'],,,,,,,,,,,,,,,,,['8gb'],['up'],,,,,,,['intel xeon d 1531'],,,['synology'],,,,,,,,,,,,
91590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['micro atx', 'mini itx']",,,,,,,,,,,,
91750,,,,,,,,,['Heat Spreader'],,,,,,['corsair ddr4'],,,,,,"['DDR4', 'UDIMM (Unbuffered)', 'Vengeance LPX Black', 'Non-ECC', 'PC4-19200 (2400)']",,,,['1.2 V'],,,,,,,,,,,,,"['4gb', '1x4gb']",,,,,
92366,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['4x8gb corsair'],"['Vengeance LPX Black', 'PC4-25600 (3200)', 'DDR4', 'UDIMM (Unbuffered)', 'Non-ECC']",['black pc4 25600 3200 non'],,,['1.35 V'],,,,,,,,,,,,,['32gb'],,,,,
92457,,,,,,,,,,,,,,,,,"['uhs i', 'mb s']",,,,,,,,,,,,,,"['kingston microsdxc memory card', 'write adapter included']",,,,,,,['64gb'],,,,,
92731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['o psu'],,,,,,,,,,,,
94726,,,['amd'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95027,,,,,,,,,,,,,,,,,,,,,,,['sata sas pcie'],,,,,,,,,,,,,,,,,,,,
95299,,,['48'],,,,,,,,,,,,,,"['switch 10 100', '2x sfp 2x sfp']",,,,,,,,,,,,,['750w'],,,,,,,,,,,,,
95342,,,['silverstone'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['sst ecm20'],,,,,,,,,,,,
95960,,,,,,,,,,,,,,,,,['mini dp'],,,,,,,,,,,,,,['nvidia quadro k1200 512'],,,,,,,['4gb'],,,,,
96001,,,,,,,,,,,,,,,,['92mm'],,,,,,,,,,,,,,,"['case 2xusb3', 'o psu']",,,,,,,,,,,,
96062,,,,,,,['quiet case'],,,['sickleflow green led'],,,,,,,,,,,,,,,,,,,,,['cooler master'],,,,,,,['120mm'],,,,,
96232,,,['gigabyte'],,,,,,,,,['1150 ddr3'],,,,,['sata iii'],,,,,,,,,,,,,,['ga'],,,,,,,,,,,,
96578,,,,,,,['gpu'],,,,,,,,,,,,,,['1800mhz'],['ddr3'],,,,,,,,,"['msi geforce', '954mhz']",,,,,,,['2gb'],,,,,
97660,,,['nzxt'],,,,['black'],,,,,,,,,['120mm'],,,,,,,,,,,,,,,"['microatx computer chassis w tempered glass', 'fans']",,,,,,,,,,,,
98149,,,,,,,,,['45mb'],,,,,,,['10mb'],['uhs i card'],,,,,,,,,,,,,,['kingston microsdhc'],,,,,,,['32gb'],,,,,
98188,,,,,,,['steel case'],,,,,,,,,,,,,,,,['tl'],,,,,,,,['tp link'],,,,,,,['8 port'],,,,,
98374,,,['asrock'],,,,,,,,,,,,,,,,,,['1151'],['ddr4'],,,,,,,,,,,,,,,,,,,,,
99440,,,,,,,,,,['masterfan pro'],,,,,,,,,,,,,,,,,,,,,"['cooler master', 'pressure 5 blade pwm static pressure fan']",,,,,,['2750rpm'],['120mm'],,,,,
99895,,,,,,,['pny'],,,,,,,,,,['teflops pcie 2 0 x16 dp dvi'],,,,,,,,,,,,,,['nvidia quadro k620 384 cores'],,,,,,,['2gb'],,,,,
100492,,,['thermaltake'],,,,,,,,,,,,,['120mm'],['window 2x'],,,,,,['core x5'],,,,,,,,['microatx mini itx'],,,,,,,,,,,,
101004,,,,,,,,,['black'],,,,,,,,,,,,,,,,,,,,,,['corsair ml series ml120'],,,,,,,['120mm'],,['single pack'],,,
101034,,,,,,,,,,,,,,,,,"['upto 450mb s', 'usb 3']",,,,,,['t3'],,,,,,,,['samsung'],,,,,,,['500gb'],,,,,
101282,,,['corsair'],,,,,,,,,,,,,,,,,,,,,,,,,,,,['psu'],,,,,,,['120mm'],,,,,
101374,,,,,,,,,,,,,,,,,"['uhs ii', 'u3 upto']",,,,,,,,,,,,,,"['lexar', 'write']",,,,,,,['16gb'],,,,,
101841,,,['tp link'],,,,['ac passthrough'],,,,,,,,,,,,,,,,['tl wa860re'],,,,['300mbps universal'],,,,['lan encryption'],,,,,,,,,,,,
102183,,,['cooler master'],,,,['leds'],,,,,,,,,['120mm'],,,,,,,['hyper 212'],,,,,,,,['cpu cooler'],,,,,,['aluminium'],,,,,,
102714,,,,,,,,,['Heat Spreader'],,,,,,,,,,,,"['DDR3', 'UDIMM (Unbuffered)', 'XMS3', 'Non-ECC', 'PC3-10666 (1333)']",['ddr3 xms3 pc3 10666'],,,['1.5 V'],,,,,,['corsair'],,,,,,,['2gb'],,,,,
102924,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['amd a6', 'richland 4ghz dual core amd radeon hd', '8470d 65w cpu retail']",,,,,,,,,,,,,,,
103291,,,['msi'],,,,,,,,,,,,,,"['sata iii', 'dvi d micro atx']",,,,,,['1150 ddr3'],,,,,,,,,,,,,,,,,,,,
103298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['corsair air series af120 quiet'],,,,,,,['120mm'],,,,,
103447,,,['tp link'],,,,,,,,,,,,,,,,,,,,['tl wr802n'],,,,['300mbps wireless n nano travel router'],,,,,,,,,,,,,,,,
103998,,,,,,,,['3 2ghz'],,,,,,,,,,,,,,,,,,,,,,['45mb 32 lane 9'],,,,,,,,,,,,,
104025,,['80k iops 200'],,,,['7mm read 545mb s'],,,,,,,,,,,,,,,,,,,,,,,,,"['ssd 2', 'write']",,,,,,,['500gb'],,,,,
104137,,,,,,,,,,,,,,,['gigabyte radeon rx 460'],,"['polaris pcie 3 0', 'hdmi dvi d']",,,,"['7000mhz', '1212mhz gpu']",['gddr5'],,['windforce oc'],,,,,,,,,,,,,,['2gb'],,,,,
104173,,,,,,['3 5'],['skyhawk'],,,,,,,,,,,,,,['7200rpm'],,['sata iii'],,,,,,,,"['surveillance hard drive', 'year workload rate']",,,,,,,"['1tb', '180tb']",,,,,
104235,,,,,,,,,,,,['uv blue'],,,,,,,,,,,,,,,,,,,"['silverstone sst', 'uv quiet air penetrator fan']",,,,,,,['140mm'],['1500rpm'],,,,
104430,,,,,,,['aorus'],['1708mhz gpu'],,,,,,,,,,,,['8gb'],,,,,,,,"['geforce gtx 1080 rev2', '2560 core']",,,['gddr5x graphics card'],,,,,,,,,,,,
104549,,,,,,,,,,,,,,,,,,,,,,,,,,,['surt6000xli'],,,,['standing'],,,,,,,,,,,,
104878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['silverstone sst ff122b', 'fan filter']",,,,,,,['120mm'],,,,,
104964,,,['inno3d geforce'],,,,,['1607mhz gpu'],,,,,,,,,,,,,,,,,,,['3584'],,,,,,,,,,,,,,,,
105165,,,['logitech'],,,,['webcam'],,,,,,,,,,,,,,['b525'],,,['windows'],,,,,,,"['video calling', 'degree swivel foldable usb']",,,['1280x720 (WXGA)'],,,,,,,,,
105469,,,,,,,,,,,,,,,,,,,,,['1050mhz'],,,,,,,['intel celeron g3930 s 1151 kaby lake dual core'],,,,,,,,,,,,,,,
105625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['corsair', 'lpx red pc4 28800 3600']",,,,,,,['8gb'],,,,,
106101,,,['intel'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106601,,,,,,['20mb'],,,,,,,,,,,,,,,['0ghz'],,,,,,,"['intel xeon e5 2640 v2', 'lga 2011 ivy bridge']",,,['95w cpu'],,,,,,,,,,,,
106852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['5 24x7 enterprise hdd sata 3'],,,['500gb'],,,,,
107152,,,['gigabyte'],,,,,['1366mhz gpu'],['gddr5 graphics'],,,,,,,,,,,,,,,,,,,"['geforce gtx 1050', '768 core']",,,,,,,,,,,,,,,
107415,,,,,,,,['1206mhz gpu 7000mhz'],,,,,,,['gigabyte radeon rx 550 gaming oc'],,['hdmi dvi d dl'],,,,,['gddr5'],,,,,,,,,,,,,,,,['2gb'],,,,,
107431,,,['intel'],,,,,['3 2ghz'],,,,,,,,,,,,,['950mhz'],,,,,,,['dual core'],,,,,,,,,,,,,,,
107497,,,,,,,,,['\xa0'],,,,,,,,,,,,"['DDR3', 'RDIMM', 'ECC', 'PC3-12800 (1600)']",['ddr3 pc3 12800 1600'],,,['1.35 V'],,,,,,['crucial'],,,,,,,['16gb'],,,,,
107740,,,,,,,,,,,,,,,,,['sata iii'],,,,,,"['5400rpm', '5400rpm']",,,,,,,,"['ncq', 'ncq']",,,,,,,"['4tb', '4tb']",,,,,
108226,,,,,,,,,,,,,,,,,,,,,['7200rpm'],,,,,['st1000dm010 barracuda 7200'],,,,,['seagate'],,,,,,,['1tb'],,,,,
108669,,,,,,,,,,,,,,,,['1x135mm'],,,,,,,,,,,,,,,['psu'],,,,,,,,,,,,
108972,,,,,,,,,,,,,,,['seagate st1000vx000'],,,,,,['7200rpm'],,,['use 3 5 hdd sata iii 6gb s'],,,,,,,,,,,,,,['1tb'],,,,,
109153,,,,,,['8mb'],,['7ghz'],,,,,,,,,,,,,,,,,,,,['intel xeon'],,,['37x ratio 80w cpu'],,,,,,,,,,,,
109216,,,,,,,,,['Anodised Aluminium Heatspreader'],,,,,,,,,,,['4x8gb corsair'],"['Non-ECC', 'Vengeance RGB Black', 'DDR4', 'PC4-28800 (3600)', 'UDIMM (Unbuffered)']",['ddr4 vengeance rgb pc4 28800 3600'],,,['1.35 V'],,,,,,,,,,,,,['32gb'],,,,,
