katom_id,katom_cluster_id
katom_1948,368173
katom_1949,368366
katom_1951,368710
katom_1952,368713
katom_1953,368910
katom_1954,369147
katom_1955,369272
katom_1957,369871
katom_1958,370490
katom_1959,370603
katom_1960,370682
katom_1961,370713
katom_1962,370896
katom_1963,370921
katom_1964,371174
katom_1965,371348
katom_1967,371521
katom_1968,371567
katom_1969,371615
katom_1970,371712
katom_1971,371788
katom_1973,371866
katom_1974,372095
katom_1975,372130
katom_1976,372241
katom_1977,372519
katom_1978,372536
katom_1979,372827
katom_1980,373094
katom_1981,373211
katom_1982,373558
katom_1983,373587
katom_1984,373610
katom_1985,373766
katom_1986,374253
katom_1987,374374
katom_1988,374466
katom_1989,374526
katom_1990,374847
katom_1991,374993
katom_1992,375508
katom_1993,375585
katom_1994,375737
katom_1995,375787
katom_1996,376690
katom_1998,377478
katom_2000,378154
katom_2002,378216
katom_2003,378221
katom_2004,378357
katom_2005,378552
katom_2006,378981
katom_2007,379088
katom_2008,379356
katom_2009,379359
katom_2011,379502
katom_2012,379541
katom_2014,379984
katom_2015,380048
katom_2016,380409
katom_2017,380548
katom_2019,381149
katom_2020,381388
katom_2021,381498
katom_2022,381675
katom_2023,381676
katom_2024,381753
katom_2025,381987
katom_2027,382199
katom_2028,382237
katom_2029,382768
katom_2030,383020
katom_2031,383021
katom_2032,383190
katom_2033,383420
katom_2034,383494
katom_2035,383544
katom_2038,383958
katom_2039,384073
katom_2040,384240
katom_2041,384305
katom_2042,384437
katom_2043,385191
katom_2044,385212
katom_2045,385586
katom_2046,385716
katom_2047,386276
katom_2048,386748
katom_2049,387114
katom_2050,387192
katom_2051,387301
katom_2052,387399
katom_2053,387453
katom_2054,387499
katom_2055,387719
katom_2056,387970
katom_2057,388207
katom_2058,388225
katom_2059,388477
katom_2060,388671
katom_2061,388675
katom_2062,388835
katom_2063,389058
katom_2064,389149
katom_2065,389295
katom_2066,389431
katom_2067,390257
katom_2068,390367
katom_2070,390612
katom_2071,390875
katom_2072,390892
katom_2073,391182
katom_2074,391370
katom_2075,391718
katom_2076,391894
katom_2077,391900
katom_2078,391978
katom_2079,392566
katom_2081,392840
katom_2082,392964
katom_2083,393284
katom_2084,393391
katom_2085,393393
katom_2086,393402
katom_2087,393882
katom_2088,393908
katom_2089,393976
katom_2092,394413
katom_2093,395198
katom_2094,395269
katom_2095,395610
katom_2096,395656
katom_2097,395989
katom_2098,396251
katom_2100,396479
katom_2101,396564
katom_2102,396610
katom_2103,396848
katom_2104,397084
katom_2105,397523
katom_2107,397819
katom_2108,398066
katom_2109,398219
katom_2110,398253
katom_2111,398274
katom_2112,398276
katom_2113,398416
katom_2115,398857
katom_2116,398914
katom_2117,398943
katom_2118,398950
katom_2120,399283
katom_2121,399335
katom_2123,399391
katom_2124,399551
katom_2125,399714
katom_2126,399815
katom_2127,400385
katom_2129,400692
katom_2130,400788
katom_2131,401015
katom_2133,401428
katom_2134,401465
katom_2137,401828
katom_2138,401843
katom_2139,402110
katom_2140,402155
katom_2143,403236
katom_2144,403333
katom_2145,403378
katom_2146,403746
katom_2147,403800
katom_2148,403814
katom_2149,403866
katom_2151,403989
katom_2152,404050
katom_2154,404150
katom_2156,404459
katom_2157,405020
katom_2158,405066
katom_2159,405127
katom_2161,405474
katom_2162,405606
katom_2163,405785
katom_2164,405838
katom_2165,406157
katom_2166,406225
katom_2167,406266
katom_2168,406276
katom_2169,406313
katom_2170,406674
katom_2171,406838
katom_2172,406938
katom_2173,407207
katom_2174,407441
katom_2175,407495
katom_2176,407524
katom_2178,407802
katom_2179,407838
katom_2180,407987
katom_2182,408241
katom_2183,408595
katom_2184,408719
katom_2185,408765
katom_2186,408988
katom_2187,409339
katom_2190,411227
katom_2191,412225
katom_2192,412417
katom_2193,412561
katom_2194,412697
katom_2195,412848
katom_2196,412892
katom_2197,412928
katom_2198,413031
katom_2199,413326
katom_2200,413674
katom_2201,413935
katom_2202,413986
katom_2203,414247
katom_2205,414744
katom_2206,414882
katom_2207,414936
katom_2208,415151
katom_2209,415364
katom_2210,415476
katom_2211,415705
katom_2213,415779
katom_2214,416196
katom_2215,416298
katom_2216,416640
katom_2217,416705
katom_2218,417117
katom_2219,417224
katom_2220,417288
katom_2221,417592
katom_2222,417714
katom_2223,417781
katom_2224,417864
katom_2225,418127
katom_2227,418781
katom_2229,419283
katom_2230,419423
katom_2231,419538
katom_2233,419680
katom_2234,420200
katom_2235,420457
katom_2237,420914
katom_2238,421106
katom_2239,421643
katom_2240,422025
katom_2241,422208
katom_2242,422666
katom_2243,422721
katom_2244,422750
katom_2245,422987
katom_2246,422996
katom_2247,423358
katom_2248,423595
katom_2250,423697
katom_2252,424185
katom_2253,424337
katom_2254,424567
katom_2255,424957
katom_2256,424973
katom_2257,425131
katom_2258,425218
katom_2259,425305
katom_2260,425540
katom_2261,425647
katom_2262,425731
katom_2263,425931
katom_2265,426524
katom_2266,426665
katom_2267,426701
katom_2268,426799
katom_2269,426928
katom_2271,427322
katom_2272,427921
katom_2273,428010
katom_2274,428084
katom_2275,428463
katom_2277,428978
katom_2278,430072
katom_2279,430178
katom_2280,430660
katom_2281,430853
katom_2283,431176
katom_2284,431314
katom_2285,431338
katom_2286,431351
katom_2287,431354
katom_2288,431531
katom_2290,431720
katom_2291,431930
katom_2292,431939
katom_2293,432175
katom_2294,432453
katom_2295,432649
katom_2296,432843
katom_2297,432913
katom_2298,432967
katom_2300,433187
katom_2301,433512
katom_2302,433671
katom_2303,433753
katom_2304,433777
katom_2305,433884
katom_2306,434001
katom_2307,434618
katom_2309,434672
katom_2310,434702
katom_2311,434832
katom_2312,434857
katom_2313,435056
katom_2314,435083
katom_2316,435447
katom_2317,435506
katom_2319,435852
katom_2320,435907
katom_2321,435914
katom_2322,436155
katom_2323,436182
katom_2324,436202
katom_2325,436208
katom_2326,436255
katom_2327,436480
katom_2328,436816
katom_2329,437405
katom_2330,437415
katom_2331,437436
katom_2332,437437
katom_2333,437482
katom_2334,437542
katom_2335,437569
katom_2337,438138
katom_2338,438854
katom_2339,439373
katom_2340,439827
katom_2341,439928
katom_2342,439975
katom_2343,440160
katom_2344,440306
katom_2345,440475
katom_2346,440657
katom_2347,440781
katom_2348,441436
katom_2349,441502
katom_2350,441554
katom_2351,441778
katom_2352,442127
katom_2353,442175
katom_2354,442303
katom_2355,442366
katom_2356,442929
katom_2357,442949
katom_2358,443244
katom_2359,443403
katom_2360,443427
katom_2361,443674
katom_2362,443708
katom_2363,444180
katom_2365,444401
katom_2366,444672
katom_2368,444985
katom_2369,444986
katom_2371,445224
katom_2372,445598
katom_2374,445736
katom_2375,445755
katom_2376,446204
katom_2377,446591
katom_2378,446857
katom_2381,447180
katom_2382,447401
katom_2383,447721
katom_2384,447766
katom_2385,448221
katom_2386,448317
katom_2387,448410
katom_2388,448788
katom_2389,449016
katom_2390,449027
katom_2391,449085
katom_2392,449711
katom_2393,450221
katom_2394,450516
katom_2395,451035
katom_2396,451323
katom_2397,451569
katom_2398,451670
katom_2399,451923
katom_2400,452170
katom_2401,452342
katom_2402,452541
katom_2404,452804
katom_2406,453149
katom_2407,453361
katom_2408,453461
katom_2409,453548
katom_2410,453871
katom_2411,454151
katom_2412,454539
katom_2413,454578
katom_2414,454935
katom_2415,455015
katom_2416,455098
katom_2417,455147
katom_2418,455186
katom_2419,455250
katom_2420,455416
katom_2421,455523
katom_2422,455683
katom_2423,455731
katom_2424,455825
katom_2425,455920
katom_2426,455948
katom_2427,456100
katom_2429,456214
katom_2430,456238
katom_2431,456392
katom_2432,456507
katom_2433,456659
katom_2434,456792
katom_2435,457281
katom_2436,457339
katom_2437,457485
katom_2438,457522
katom_2440,457990
katom_2441,458176
katom_2442,458330
katom_2443,458538
katom_2444,458695
katom_2445,459133
katom_2446,459495
katom_2447,459591
katom_2448,459630
katom_2449,459964
katom_2451,460154
katom_2452,460206
katom_2453,460477
katom_2454,460675
katom_2455,460801
katom_2456,460834
katom_2457,460928
katom_2458,461290
katom_2459,461326
katom_2460,461532
katom_2461,461868
katom_2462,461903
katom_2463,461985
katom_2464,462227
katom_2465,462560
katom_2466,462640
katom_2467,462716
katom_2468,462763
katom_2469,462786
katom_2470,463005
katom_2471,463166
katom_2472,463386
katom_2473,463432
katom_2474,463861
katom_2475,463936
katom_2477,464286
katom_2478,464535
katom_2480,464711
katom_2481,464800
katom_2482,464883
katom_2483,465099
katom_2484,465105
katom_2485,465138
katom_2487,465930
katom_2488,466243
katom_2489,466460
katom_2490,466526
katom_2491,466748
katom_2492,467060
katom_2493,467733
katom_2494,467775
katom_2495,467840
katom_2496,467870
katom_2497,468103
katom_2498,468185
katom_2499,468280
katom_2501,468653
katom_2502,468709
katom_2503,468769
katom_2504,468882
katom_2505,469211
katom_2506,469234
katom_2509,469495
katom_2510,469498
katom_2511,469686
katom_2512,470021
katom_2513,470186
katom_2514,470247
katom_2517,470561
katom_2518,470649
katom_2519,470752
katom_2520,470840
katom_2522,471287
katom_2523,471309
katom_2524,471391
katom_2525,471622
katom_2526,471834
katom_2527,472031
katom_2528,472038
katom_2529,472099
katom_2530,472234
katom_2531,472518
katom_2532,472578
katom_2533,472616
katom_2534,472734
katom_2535,472882
katom_2536,472986
katom_2538,473248
katom_2540,473444
katom_2541,473446
katom_2542,473493
katom_2543,473655
katom_2544,474032
katom_2545,474077
katom_2547,474496
katom_2548,474545
katom_2549,474562
katom_2550,474924
katom_2551,475362
katom_2552,475388
katom_2553,475397
katom_2554,476051
katom_2555,476152
katom_2556,476274
katom_2557,476382
katom_2558,476430
katom_2559,476452
katom_2561,476590
katom_2562,476688
katom_2563,477267
katom_2564,477375
katom_2565,477623
katom_2566,477651
katom_2567,477850
katom_2568,477884
katom_2569,477950
katom_2570,477969
katom_2571,478064
katom_2574,479497
katom_2575,479590
katom_2576,479905
katom_2577,480126
katom_2578,480323
katom_2579,480880
katom_2580,480917
katom_2581,481193
katom_2582,481446
katom_2583,481720
katom_2584,482012
katom_2586,482341
katom_2587,482389
katom_2588,482461
katom_2589,482748
katom_2590,482945
katom_2591,483803
katom_2592,484135
katom_2593,484417
katom_2594,484941
katom_2595,485206
katom_2596,485229
katom_2597,485496
katom_2598,485626
katom_2599,485740
katom_2600,485956
katom_2601,486434
katom_2603,487061
katom_2604,487325
katom_2605,487515
katom_2607,487706
katom_2608,487819
katom_2609,487822
katom_2610,487823
katom_2611,487838
katom_2612,487877
katom_2613,488052
katom_2614,488244
katom_2616,488597
katom_2617,488703
katom_2619,489203
katom_2620,489214
katom_2621,489308
katom_2622,489531
katom_2623,489559
katom_2624,489872
katom_2625,489878
katom_2627,490036
katom_2628,490207
katom_2629,490311
katom_2632,490835
katom_2633,490931
katom_2634,491250
katom_2635,491288
katom_2636,491340
katom_2637,491368
katom_2638,491378
katom_2639,491571
katom_2641,491760
katom_2642,492182
katom_2643,492247
katom_2644,492540
katom_2646,492782
katom_2647,492895
katom_2648,493004
katom_2649,493070
katom_2650,493724
katom_2652,494337
katom_2653,494357
katom_2654,494398
katom_2655,494453
katom_2656,494476
katom_2658,494664
katom_2662,495803
katom_2663,495841
katom_2664,496481
katom_2665,496905
katom_2666,497096
katom_2667,497146
katom_2669,497231
katom_2670,497373
katom_2672,497826
katom_2673,498156
katom_2674,498306
katom_2676,498672
katom_2677,498858
katom_2678,498975
katom_2679,498988
katom_2680,499030
katom_2682,499537
katom_2683,499596
katom_2685,499963
katom_2686,500094
katom_2687,500834
katom_2688,500987
katom_2689,501158
katom_2690,501241
katom_2691,501482
katom_2692,501508
katom_2693,501686
katom_2694,502006
katom_2695,502086
katom_2696,502190
katom_2697,502321
katom_2698,502595
katom_2699,502727
katom_2700,503242
katom_2701,503243
katom_2702,503396
katom_2703,503463
katom_2704,503590
katom_2705,504007
katom_2706,504141
katom_2707,504150
katom_2708,504238
katom_2709,504482
katom_2710,504560
katom_2711,504888
katom_2713,505543
katom_2714,505950
katom_2715,505965
katom_2716,506229
katom_2717,506321
katom_2719,506755
katom_2720,506791
katom_2721,506810
katom_2722,507051
katom_2723,507303
katom_2724,507332
katom_2725,507790
katom_2726,507931
katom_2727,507951
katom_2728,507969
katom_2730,508096
katom_2732,508215
katom_2733,508966
katom_2734,508985
katom_2736,509362
katom_2737,509402
katom_2739,509874
katom_2740,510127
katom_2741,510734
katom_2742,510804
katom_2743,510970
katom_2744,511403
katom_2745,511588
katom_2747,511695
katom_2748,511700
katom_2749,511869
katom_2751,512416
katom_2752,512667
katom_2753,512735
katom_2754,512744
katom_2755,512887
katom_2756,513117
katom_2758,513234
katom_2759,513334
katom_2761,513870
katom_2762,514086
katom_2763,514199
katom_2764,514255
katom_2765,514284
katom_2766,514377
katom_2768,514425
katom_2769,514695
katom_2770,514953
katom_2771,515092
katom_2774,515734
katom_2775,516181
katom_2776,516459
katom_2777,516528
katom_2778,516612
katom_2779,516792
katom_2780,517336
katom_2781,517630
katom_2783,517785
katom_2784,518071
katom_2785,518385
katom_2787,519053
katom_2788,519117
katom_2789,519250
katom_2790,519564
katom_2791,519575
katom_2792,519718
katom_2793,519808
katom_2794,519997
katom_2796,520450
katom_2797,520505
katom_2798,520521
katom_2799,520652
katom_2800,520905
katom_2801,521030
katom_2802,521108
katom_2803,521282
katom_2804,521292
katom_2805,521315
katom_2806,521457
katom_2807,521623
katom_2808,522206
katom_2809,522343
katom_2810,522393
katom_2811,522476
katom_2812,522626
katom_2814,523125
katom_2815,523232
katom_2816,523270
katom_2817,523307
katom_2818,523418
katom_2819,523434
katom_2820,523514
katom_2821,523731
katom_2822,523820
katom_2823,524111
katom_2824,524639
katom_2825,524853
katom_2826,525021
katom_2827,525388
katom_2828,525499
katom_2830,526022
katom_2831,526189
katom_2832,526204
katom_2833,526264
katom_2834,526357
katom_2835,526545
katom_2836,526718
katom_2837,526802
katom_2838,526875
katom_2839,527088
katom_2841,527350
katom_2842,527378
katom_2843,527498
katom_2844,527747
katom_2845,527890
katom_2846,528022
katom_2847,528958
katom_2848,528995
katom_2849,529089
katom_2850,529195
katom_2851,529288
katom_2852,529450
katom_2854,529664
katom_2855,529703
katom_2856,529806
katom_2858,529906
katom_2859,530110
katom_2860,530225
katom_2861,530488
katom_2862,530871
katom_2863,530885
katom_2865,531443
katom_2866,532366
katom_2867,532439
katom_2868,532521
katom_2869,532553
katom_2870,532684
katom_2871,533176
katom_2872,533208
katom_2873,533396
katom_2874,533409
katom_2876,533595
katom_2877,533740
katom_2878,533960
katom_2879,534055
katom_2880,534426
katom_2881,534520
katom_2882,534808
katom_2883,535014
katom_2884,535350
katom_2885,535381
katom_2886,535727
katom_2887,535999
katom_2888,536294
katom_2889,536815
katom_2890,537211
katom_2891,537456
katom_2892,537557
katom_2894,537676
katom_2895,537952
katom_2896,538007
katom_2897,538021
katom_2899,538136
katom_2900,538405
katom_2901,538454
katom_2903,538821
katom_2904,538915
katom_2906,539239
katom_2908,539398
katom_2909,539436
katom_2911,539889
katom_2912,540093
katom_2913,540202
katom_2915,540297
katom_2916,540563
katom_2917,540674
katom_2918,540747
katom_2919,541196
katom_2921,541471
katom_2922,541652
katom_2924,541872
katom_2927,542258
katom_2928,542892
katom_2929,542949
katom_2930,543125
katom_2932,543458
katom_2933,543510
katom_2934,544152
katom_2935,544332
katom_2936,544371
katom_2937,544405
katom_2939,544558
katom_2940,544584
katom_2941,544712
katom_2943,545043
katom_2945,545508
katom_2946,546066
katom_2947,546354
katom_2948,546435
katom_2949,546446
katom_2950,546951
katom_2951,547035
katom_2952,547085
katom_2953,547412
katom_2954,547526
katom_2956,547673
katom_2957,547887
katom_2958,548083
katom_2959,548108
katom_2960,548501
katom_2962,548876
katom_2963,549187
katom_2964,549503
katom_2965,549533
katom_2966,549812
katom_2968,550029
katom_2969,550040
katom_2970,550879
katom_2971,551253
katom_2972,551280
katom_2973,551420
katom_2974,551525
katom_2975,551561
katom_2976,551874
katom_2977,552198
katom_2978,552738
katom_2979,552856
katom_2980,553023
katom_2981,553029
katom_2982,553090
katom_2983,553122
katom_2984,553371
katom_2985,553399
katom_2986,553572
katom_2987,553618
katom_2988,553742
katom_2990,554243
katom_2991,554445
katom_2992,554482
katom_2993,554508
katom_2994,554509
katom_2995,554865
katom_2996,555147
katom_2997,555272
katom_2998,555468
katom_2999,555579
katom_3000,555684
katom_3001,555982
katom_3003,556597
katom_3004,557365
katom_3006,557755
katom_3007,557802
katom_3008,557832
katom_3009,557922
katom_3011,558022
katom_3013,558257
katom_3014,558418
katom_3016,558592
katom_3017,558899
katom_3018,558927
katom_3019,559053
katom_3020,559081
katom_3021,559237
katom_3022,559350
katom_3023,559961
katom_3024,560199
