ids,label,ban_author,bx_author,ban_binding,bx_binding,ban_id,bx_id,ban_isbn,bx_isbn,ban_pages,bx_pages,ban_pubdate,bx_pubdate,ban_publisher,bx_publisher,ban_title,bx_title
ban_3196_bx_78350,0,Saint Augustine,Saint Augustine,,,ban_3196,bx_78350,2940000739426,9780192833723,-1,-1,09/01/2009,1998,BR Samizdat Express,Oxford University Press,The Confessions of St. Augustine,Confessions
ban_2574_bx_17614,0,Jack Canfield,Jack Canfield,,,ban_2574,bx_17614,9781623611194,9781558746589,352,-1,8/28/12,1999,"Backlist, LLC - a unit of Chicken Soup of the Soul Publishing LLC",Health Communications,Chicken Soup for the Teenage Soul on Tough Stuff: Stories of Tough Times and Lessons Learned,Chicken Soup for the Golfer's So
ban_2574_bx_147810,0,Jack Canfield,Jack Canfield,,,ban_2574,bx_147810,9781623611194,9780757300882,352,-1,8/28/12,2003,"Backlist, LLC - a unit of Chicken Soup of the Soul Publishing LLC",Health Communications,Chicken Soup for the Teenage Soul on Tough Stuff: Stories of Tough Times and Lessons Learned,Chicken Soup for the Mother Daughter Soul: Stories to Warm the Heart and Honor the Relationship
ban_2574_bx_17427,0,Jack Canfield,Jack Canfield,,,ban_2574,bx_17427,9781623611194,9781558745629,352,-1,8/28/12,1998,"Backlist, LLC - a unit of Chicken Soup of the Soul Publishing LLC",HCI,Chicken Soup for the Teenage Soul on Tough Stuff: Stories of Tough Times and Lessons Learned,Chicken Soup for the Country Soul
ban_400_bx_147147,0,J. R. R. Tolkien,J. R. R. Tolkien,,,ban_400,bx_147147,9780618640157,9780395486832,1216,-1,10/28/05,1988,Houghton Mifflin Harcourt,Houghton Mifflin Company,The Lord of the Rings,The Lays of Beleriand
ban_400_bx_6060,0,J. R. R. Tolkien,J.R.R. Tolkien,,,ban_400,bx_6060,9780618640157,9780618129027,1216,-1,10/28/05,2001,Houghton Mifflin Harcourt,Houghton Mifflin Company,The Lord of the Rings,The Lord of the Rings
ban_400_bx_269821,0,J. R. R. Tolkien,J. R. R. Tolkien,,,ban_400,bx_269821,9780618640157,9780618345847,1216,-1,10/28/05,2003,Houghton Mifflin Harcourt,Houghton Mifflin Company,The Lord of the Rings,The Lord of the Rings
ban_400_bx_34070,0,J. R. R. Tolkien,J. R. R. Tolkien,,,ban_400,bx_34070,9780618640157,9780618153961,1216,-1,10/28/05,2001,Houghton Mifflin Harcourt,Houghton Mifflin Company,The Lord of the Rings,The Lord of the Rings
ban_2405_bx_84791,0,Darren Shan,Darren Shan,,,ban_2405,bx_84791,9780316078696,9780316603676,272,-1,10/2/12,2003,"Little, Brown Books for Young Readers","Little, Brown",Palace of the Damned,Trials of Death
ban_6195_bx_31998,0,Andrew M. Greeley,Andrew M. Greeley,,,ban_6195,bx_31998,9780671610845,9780312869649,448,-1,09/01/1986,1999,Simon  Schuster Adult Publishing Group,St Martins Pr,Confessions of a Parish Priest: An Autobiography,Furthermore! Memories of a Parish Priest
ban_6195_bx_117879,0,Andrew M. Greeley,Andrew M. Greeley,,,ban_6195,bx_117879,9780671610845,9780671644772,448,-1,09/01/1986,1987,Simon  Schuster Adult Publishing Group,Pocket Books (Mm),Confessions of a Parish Priest: An Autobiography,Confessions of a Parish Priest
ban_1398_bx_54831,0,Terry Pratchett,Terry Pratchett,,,ban_1398,bx_54831,9780060012359,9780060012366,368,-1,4/29/03,2003,HarperCollins Publishers,HarperCollins,The Amazing Maurice and His Educated Rodents,The Wee Free Men
ban_1398_bx_62612,1,Terry Pratchett,Terry Pratchett,,,ban_1398,bx_62612,9780060012359,9780060012359,368,-1,4/29/03,2003,HarperCollins Publishers,HarperTrophy,The Amazing Maurice and His Educated Rodents,The Amazing Maurice and His Educated Rodents
ban_2656_bx_115040,0,Jim George,Bob George,,,ban_2656,bx_115040,9780736930253,9780736904193,192,-1,8/1/11,2000,Harvest House Publishers,Harvest House Publishers,A Young Man's Guide to Making Right Choices: Your Life God's Way,Classic Christianity: Life's Too Short to Miss the Real Thing
ban_177_bx_84735,0,Stephen Crane,Stephen Crane,,,ban_177,bx_84735,9781511827836,9781561381159,108,-1,4/22/15,1992,CreateSpace Publishing,Running Press Book Publishers,The Red Badge of Courage,The Red Badge of Courage: An Episode of the American Civil War
ban_177_bx_58033,0,Stephen Crane,Stephen Crane,,,ban_177,bx_58033,9781511827836,9780460871389,108,-1,4/22/15,1992,CreateSpace Publishing,Tuttle Pub,The Red Badge of Courage,The Red Badge of Courage
ban_177_bx_93217,0,Stephen Crane,Stephen Crane,,,ban_177,bx_93217,9781511827836,9781853260841,108,-1,4/22/15,1999,CreateSpace Publishing,Lb May  Assoc Inc,The Red Badge of Courage,The Red Badge of Courage
ban_177_bx_242874,0,Stephen Crane,Stephen Crane,,,ban_177,bx_242874,9781511827836,9780393091823,108,-1,4/22/15,0,CreateSpace Publishing,W.W. Norton  Company Ltd,The Red Badge of Courage,The Red Badge of Courage
ban_489_bx_101990,0,Julie Kagawa,Julie Kistler,,,ban_489,bx_101990,9780373210084,9780373259083,368,-1,2/1/10,2000,Harlequin,Harlequin,The Iron King,Just A Little Fling
ban_4338_bx_171749,0,Benjamin Franklin,Benjamin Franklin,,,ban_4338,bx_171749,9780940450295,9780880880817,1632,-1,01/28/1987,1998,Library of America,Peter Pauper Press,Benjamin Franklin: Writings,Benjamin Franklin Wit and Wisdom
ban_4338_bx_195331,0,Benjamin Franklin,Benjamin Franklin,,,ban_4338,bx_195331,9780940450295,9780451528100,1632,-1,01/28/1987,2001,Library of America,Signet Book,Benjamin Franklin: Writings,Benjamin Franklin: The Autobiography and Other Writings
ban_4338_bx_171742,1,Benjamin Franklin,Benjamin Franklin,,,ban_4338,bx_171742,9780940450295,9780940450295,1632,-1,01/28/1987,1987,Library of America,Library of America,Benjamin Franklin: Writings,Benjamin Franklin: Writings
ban_252_bx_171061,0,Margaret Mitchell,Margaret Mitchell,,,ban_252,bx_171061,9781416548942,9780684826257,1472,-1,5/20/08,1996,Pocket Books,Scribner,Gone with the Wind,Gone With The Wind : 60th Anniversary Edition
ban_252_bx_47094,0,Margaret Mitchell,Margaret Mitchell,,,ban_252,bx_47094,9781416548942,9780380001095,1472,-1,5/20/08,1991,Pocket Books,Avon Books,Gone with the Wind,Gone With the Wind
ban_1761_bx_105106,0,Robert Jordan,Robert Jordan,,,ban_1761,bx_105106,9780765337832,9780312857691,784,-1,3/31/15,1998,Tom Doherty Associates,Tor Books,The Gathering Storm: Book Twelve of the Wheel of Time,The Path of Daggers : Book Eight of 'The Wheel of Time'
ban_2084_bx_37351,0,Brian Jacques,Brian Jacques,,,ban_2084,bx_37351,9780441004164,9780399221446,384,-1,2/28/97,1992,Penguin Publishing Group,Philomel Books,Outcast of Redwall,Mariel of Redwall
ban_2084_bx_68716,0,Brian Jacques,Brian Jacques,,,ban_2084,bx_68716,9780441004164,9780399229145,384,-1,2/28/97,1996,Penguin Publishing Group,Philomel Books,Outcast of Redwall,Outcast of Redwall
ban_2699_bx_68716,0,Brian Jacques,Brian Jacques,,,ban_2699,bx_68716,9780441006946,9780399229145,384,-1,3/28/00,1996,Penguin Publishing Group,Philomel Books,Mariel of Redwall,Outcast of Redwall
ban_2084_bx_4295,1,Brian Jacques,Brian Jacques,,,ban_2084,bx_4295,9780441004164,9780441004164,384,-1,2/28/97,1997,Penguin Publishing Group,Ace Books,Outcast of Redwall,Outcast of Redwall
ban_975_bx_259198,0,Isaac Asimov,Isaac Asimov,,,ban_975,bx_259198,9780553293401,9780517279243,288,-1,11/28/91,1988,Random House Publishing Group,Random House Value Publishing,The Caves of Steel,Asimov On Astronomy
ban_975_bx_5232,1,Isaac Asimov,Isaac Asimov,,,ban_975,bx_5232,9780553293401,9780553293401,288,-1,11/28/91,1991,Random House Publishing Group,Bantam,The Caves of Steel,The Caves of Steel
ban_323_bx_92900,0,Mark Twain,Mark Twain,,,ban_323,bx_92900,9780393966404,9780140366761,416,-1,12/28/98,1995,"Norton, W. W. & Company, Inc.",Puffin Books,Adventures of Huckleberry Finn: A Norton Critical Edition,The Adventures of Huckleberry Finn
ban_323_bx_122337,0,Mark Twain,Mark Twain,,,ban_323,bx_122337,9780393966404,9780816725472,416,-1,12/28/98,1991,"Norton, W. W. & Company, Inc.",Troll Communications,Adventures of Huckleberry Finn: A Norton Critical Edition,Adventures of Tom Sawyer
ban_101_bx_122337,0,Mark Twain,Mark Twain,,,ban_101,bx_122337,9781593081393,9780816725472,256,-1,3/1/08,1991,Barnes & Noble,Troll Communications,Adventures of Tom Sawyer,Adventures of Tom Sawyer
ban_323_bx_259154,0,Mark Twain,Mark Twain,,,ban_323,bx_259154,9780393966404,9780590024266,416,-1,12/28/98,1983,"Norton, W. W. & Company, Inc.",Scholastic,Adventures of Huckleberry Finn: A Norton Critical Edition,The Adventures of Huckleberry Finn
ban_323_bx_212452,1,Mark Twain,Mark Twain,,,ban_323,bx_212452,9780393966404,9780393966404,416,-1,12/28/98,1998,"Norton, W. W. & Company, Inc.",W. W. Norton  Company,Adventures of Huckleberry Finn: A Norton Critical Edition,Adventures of Huckleberry Finn : An Authoritative Text Contexts and Sources Criticism
ban_710_bx_24283,0,C. S. Lewis,C. S. Lewis,,,ban_710,bx_24283,9780064471091,9780064471053,272,-1,3/28/02,1994,HarperCollins Publishers,HarperCollins,The Silver Chair,Prince Caspian
ban_620_bx_24283,1,C. S. Lewis,C. S. Lewis,,,ban_620,bx_24283,9780064471053,9780064471053,256,-1,7/28/94,1994,HarperCollins Publishers,HarperCollins,Prince Caspian,Prince Caspian
ban_710_bx_213065,0,C. S. Lewis,C. S. Lewis,,,ban_710,bx_213065,9780064471091,9780060234966,272,-1,3/28/02,1994,HarperCollins Publishers,HarperCollins,The Silver Chair,The Silver Chair
ban_710_bx_16793,1,C. S. Lewis,C. S. Lewis,,,ban_710,bx_16793,9780064471091,9780064471091,272,-1,3/28/02,1994,HarperCollins Publishers,HarperCollins,The Silver Chair,The Silver Chair
ban_3660_bx_175656,0,Frederick Douglass,FREDERICK DOUGLASS,,,ban_3660,bx_175656,9781514387184,9780385007054,610,-1,06/17/2015,1963,CreateSpace Publishing,Anchor,The Autobiographies of Frederick Douglass,"Narrative of the Life of Frederick Douglass, an American Slave"
ban_2080_bx_249893,0,Terry Brooks,Terry Brooks,,,ban_2080,bx_249893,9780345386748,9783442238323,464,-1,1/28/94,1993,Random House Publishing Group,Goldmann,The Talismans of Shannara,Der Druide von Shannara. .
ban_2080_bx_5914,1,Terry Brooks,Terry Brooks,,Paperback,ban_2080,bx_5914,9780345386748,9780345386748,464,-1,1/28/94,1994,Random House Publishing Group,Del Rey Books,The Talismans of Shannara,The Talismans of Shannara
ban_1321_bx_155912,0,Alan Dean Foster,Alan Dean Foster,,,ban_1321,bx_155912,9780345442994,9780446613071,384,-1,1/1/03,2003,Random House Publishing Group,Aspect,Star Wars The Approaching Storm,The Mocking Program
ban_1321_bx_50280,1,Alan Dean Foster,Alan Dean Foster,,,ban_1321,bx_50280,9780345442994,9780345442994,384,-1,1/1/03,2003,Random House Publishing Group,Del Rey Books,Star Wars The Approaching Storm,The Approaching Storm
ban_2012_bx_232472,0,Tom Clancy,Tom Clancy,,,ban_2012,bx_232472,9780425150146,9788408039631,448,-1,11/28/95,2002,Penguin Publishing Group,Planeta Pub Corp,Tom Clancy's Op-Center #2: Mirror Image,Tom Clancy: Juegos del poder Politika
ban_2012_bx_13146,1,Tom Clancy,Tom Clancy,,Paperback,ban_2012,bx_13146,9780425150146,9780425150146,448,-1,11/28/95,1995,Penguin Publishing Group,Berkley Publishing Group,Tom Clancy's Op-Center #2: Mirror Image,Tom Clancy's Op-Center: Mirror Image
ban_2034_bx_156220,0,Tom Clancy,Tom Clancy,,,ban_2034,bx_156220,9780425147368,9781568959665,400,-1,2/28/95,1999,Penguin Publishing Group,Large Print Press,Tom Clancy's Op-Center #1,Tom Clancy's Net Force
ban_2034_bx_262661,0,Tom Clancy,Tom Clancy,,,ban_2034,bx_262661,9780425147368,9780671575656,400,-1,2/28/95,1996,Penguin Publishing Group,Simon  Schuster Audio,Tom Clancy's Op-Center #1,TOM CLANCY SSN: ADVENTURE RUNS DEEP CASSETTE
ban_2034_bx_7893,1,Tom Clancy,Tom Clancy,,Paperback,ban_2034,bx_7893,9780425147368,9780425147368,400,-1,2/28/95,1995,Penguin Publishing Group,Berkley Publishing Group,Tom Clancy's Op-Center #1,Tom Clancy's Op-Center
ban_77_bx_35013,0,J. K. Rowling,J. K. Rowling,,,ban_77,bx_35013,9780439064873,9788877827036,352,-1,8/28/00,2002,"Scholastic, Inc.",Distribooks,Harry Potter and the Chamber of Secrets,Harry Potter E la Camera Dei Segreti
ban_1142_bx_35013,0,J. K. Rowling,J. K. Rowling,,,ban_1142,bx_35013,9788498386967,9788877827036,360,-1,6/1/15,2002,Salamandra,Distribooks,Harry Potter y el prisionero de Azkaban,Harry Potter E la Camera Dei Segreti
ban_77_bx_52544,0,J. K. Rowling,J. K. Rowling,,,ban_77,bx_52544,9780439064873,9780807281918,352,-1,8/28/00,1999,"Scholastic, Inc.",Listening Library,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets
ban_77_bx_3459,1,J. K. Rowling,J. K. Rowling,,,ban_77,bx_3459,9780439064873,9780439064873,352,-1,8/28/00,2000,"Scholastic, Inc.",Scholastic,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets
ban_92_bx_3459,0,J. K. Rowling,J. K. Rowling,,,ban_92,bx_3459,9780439136365,9780439064873,448,-1,9/11/01,2000,"Scholastic, Inc.",Scholastic,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Chamber of Secrets
ban_15_bx_173019,0,J. K. Rowling,J. K. Rowling,,,ban_15,bx_173019,9780545162074,9781581306576,7,-1,7/7/09,2000,"Scholastic, Inc.",Novel Units,"Harry Potter Paperback Boxed Set, Books 1-7",Harry Potter the Prisoner of Azkaban: Grades 5-6
ban_15_bx_90335,0,J. K. Rowling,J. K. Rowling,,Paperback,ban_15,bx_90335,9780545162074,9780439434867,7,-1,7/7/09,2002,"Scholastic, Inc.",Scholastic Paperbacks,"Harry Potter Paperback Boxed Set, Books 1-7",Harry Potter Paperback Boxed Set
ban_2455_bx_48727,0,Joan Lowery Nixon,Joan Lowery Nixon,,,ban_2455,bx_48727,9780440219163,9780440921028,192,-1,11/28/94,1985,Random House Children's Books,Laure Leaf,The Name of the Game Was Murder,A Deadly Game of Magic
ban_2455_bx_120925,1,Joan Lowery Nixon,Joan Lowery Nixon,,,ban_2455,bx_120925,9780440219163,9780440219163,192,-1,11/28/94,1994,Random House Children's Books,Laure Leaf,The Name of the Game Was Murder,The Name of the Game Was Murder
ban_3801_bx_174820,0,"Mark Twain, Grover Gardner",Mark Twain,,,ban_3801,bx_174820,9781504637169,9780914294542,-1,-1,10/15/2015,1976,"Blackstone Audio, Inc.",Running Press Book Publishers,"Autobiography of Mark Twain, Vol. 3",The Unabridged Mark Twain
ban_7095_bx_194498,0,Ralph Kimball# Margy Ross,Ralph  Kimball,,,ban_7095,bx_194498,9781118530801,9780471255475,600,-1,,1998,Wiley,Wiley,The Data Warehouse Toolkit: The Definitive Guide to Dimensional Modeling,"The Data Warehouse Lifecycle Toolkit : Expert Methods for Designing, Developing, and Deploying Data Warehouses"
ban_3013_bx_218468,0,Benjamin Franklin,Benjamin Franklin,,,ban_3013,bx_218468,9781607780724,9781566197212,-1,-1,01/01/2010,1995,MobileReference,Barnes  Noble,Autobiography of Benjamin Franklin.: ILLUSTRATED.,The wit wisdom of Benjamin Franklin
ban_3013_bx_94669,0,Benjamin Franklin,Benjamin Franklin,,,ban_3013,bx_94669,9781607780724,9781853265648,-1,-1,01/01/2010,1998,MobileReference,NTC/Contemporary Publishing Company,Autobiography of Benjamin Franklin.: ILLUSTRATED.,The Autobiography of Benjamin Franklin
ban_101_bx_231998,0,Mark Twain,Mark Twain,,,ban_101,bx_231998,9781593081393,9780520055209,256,-1,3/1/08,1986,Barnes & Noble,University of California Press,Adventures of Tom Sawyer,Adventures of Huckleberry Finn
ban_101_bx_2577,0,Mark Twain,Mark Twain,,,ban_101,bx_2577,9781593081393,9780140390834,256,-1,3/1/08,1987,Barnes & Noble,Penguin Books,Adventures of Tom Sawyer,The Adventures of Tom Sawyer
ban_101_bx_256560,0,Mark Twain,Mark Twain,,,ban_101,bx_256560,9781593081393,9780881030044,256,-1,3/1/08,1999,Barnes & Noble,Sagebrush Bound,Adventures of Tom Sawyer,The Adventures of Tom Sawyer
ban_258_bx_256560,0,Mark Twain,Mark Twain,,,ban_258,bx_256560,9780486400778,9780881030044,192,-1,1/27/98,1999,Dover Publications,Sagebrush Bound,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer
ban_101_bx_42819,0,Mark Twain,Mark Twain,,,ban_101,bx_42819,9781593081393,9780140390483,256,-1,3/1/08,1986,Barnes & Noble,Penguin Books,Adventures of Tom Sawyer,Adventures of Tom Sawyer
ban_7737_bx_71304,0,Andy Rathbone,Andy Rathbone,,,ban_7737,bx_71304,9781118271674,9780764507687,432,-1,,2000,Wiley,John Wiley  Sons,Windows 8 For Dummies Book + DVD Bundle,"Microsoft Windows 2000 Millennium Edition for Dummies, Pocket Edition"
ban_92_bx_140295,0,J. K. Rowling,J. K. Rowling,,,ban_92,bx_140295,9780439136365,9785845105127,448,-1,9/11/01,2000,"Scholastic, Inc.",Rossmen,Harry Potter and the Prisoner of Azkaban,Garri Potter i filosofskii kamen'
ban_92_bx_10439,0,J. K. Rowling,J. K. Rowling,,,ban_92,bx_10439,9780439136365,9780439420105,448,-1,9/11/01,2002,"Scholastic, Inc.",Scholastic,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Chamber of Secrets
ban_92_bx_6330,1,J. K. Rowling,J. K. Rowling,,,ban_92,bx_6330,9780439136365,9780439136365,448,-1,9/11/01,2001,"Scholastic, Inc.",Scholastic,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban
ban_2643_bx_205360,0,Arthur Conan Doyle,Arthur Conan Doyle,,,ban_2643,bx_205360,9780140439076,9781843910398,160,-1,10/28/01,2003,Penguin Publishing Group,Hesperus Press,The Sign of Four,The Tragedy of the Korosko
ban_2643_bx_12012,1,Arthur Conan Doyle,Arthur Conan Doyle,,,ban_2643,bx_12012,9780140439076,9780140439076,160,-1,10/28/01,2001,Penguin Publishing Group,Penguin Books,The Sign of Four,The Sign of Four
ban_4487_bx_171715,0,Benjamin Franklin,Benjamin Franklin,,,ban_4487,bx_171715,9781330154151,9780781285223,260,-1,06/24/2015,1947,FB c Ltd,Reprint Services Corp,Life of Benjamin Franklin: On the Basis of His Autobiography,Letters and Papers of Benjamin Franklin and Richard Jackson
ban_354_bx_84182,0,William Shakespeare,William Shakespeare,,,ban_354,bx_84182,9780743484961,9780140714111,272,-1,7/26/05,1958,Simon & Schuster,Penguin Books,Twelfth Night,"Twelfth Night: Or, What You Will"
ban_354_bx_243942,0,William Shakespeare,William Shakespeare,,,ban_354,bx_243942,9780743484961,9780877208228,272,-1,7/26/05,1988,Simon & Schuster,Amsco School Pubns Inc,Twelfth Night,Twelfth Night
ban_580_bx_250947,0,Darren Shan,Darren Shan,,,ban_580,bx_250947,9780316606844,9780316605960,256,-1,10/1/02,2004,"Little, Brown Books for Young Readers","Little, Brown",The Vampire's Assistant,Cirque Du Freak #7: Hunters of the Dusk : Book 7 in the Saga of Darren Shan
ban_580_bx_60789,1,Darren Shan,Darren Shan,,,ban_580,bx_60789,9780316606844,9780316606844,256,-1,10/1/02,2002,"Little, Brown Books for Young Readers","Little, Brown",The Vampire's Assistant,The Vampire's Assistant
ban_2074_bx_76166,0,William Shakespeare,William Shakespeare,,,ban_2074,bx_76166,9780061965494,9780812034257,384,-1,10/6/09,1984,HarperCollins Publishers,Barron's Educational Series,Romeo and Juliet / Juliet's Story: A Retelling of William Shakespeare's Romeo and Juliet,William Shakespeare's King Lear
ban_558_bx_142210,0,Michael Crichton,Michael Dobbs,,,ban_558,bx_142210,9780061703157,9780002254120,384,-1,10/28/08,1997,HarperCollins Publishers,HarperCollins Publishers,The Andromeda Strain,The Buddha of Brewer Street
ban_558_bx_119364,0,Michael Crichton,Michael Crichton,,,ban_558,bx_119364,9780061703157,9780345418982,384,-1,10/28/08,1997,HarperCollins Publishers,Ballantine Books,The Andromeda Strain,The Andromeda Strain
ban_558_bx_38780,0,Michael Crichton,Michael Crichton,,,ban_558,bx_38780,9780061703157,9780060541811,384,-1,10/28/08,2003,HarperCollins Publishers,Avon Books,The Andromeda Strain,The Andromeda Strain
ban_2699_bx_14652,1,Brian Jacques,Brian Jacques,,,ban_2699,bx_14652,9780441006946,9780441006946,384,-1,3/28/00,2000,Penguin Publishing Group,Ace Books,Mariel of Redwall,Mariel of Redwall
