ids,label,bx_author,half_author,bx_binding,half_binding,bx_id,half_id,bx_isbn,half_isbn,bx_pages,half_pages,bx_pubdate,half_pubdate,bx_publisher,half_publisher,bx_title,half_title
bx_28294_half_983,1,Herge,Herge,,Paperback,bx_28294,half_983,9780316358378,9780316358378,-1,62,1975,"Apr. 30th, 1975","Little, Brown","Little, Brown Books for Young Readers",Flight 714,Flight 714 to Sydney
bx_250947_half_1242,0,Darren Shan,Darren Shan,,Paperback,bx_250947,half_1242,9780316605960,9780316106542,-1,208,2004,"May. 1st, 2006","Little, Brown","Little, Brown Books for Young Readers",Cirque Du Freak #7: Hunters of the Dusk : Book 7 in the Saga of Darren Shan,Killers of the Dawn
bx_35662_half_1866,0,Mary Wollstonecraft Shelley,Mary Wollstonecraft Shelley,,Paperback,bx_35662,half_1866,9780393964585,9780140367126,-1,288,1996,"Nov. 1st, 1994",W. W. Norton  Company,Puffin Books,"Frankenstein: The 1818 Text Contexts, Nineteenth-Century Responses, Modern Criticism",Frankenstein
bx_34576_half_1866,0,Mary Wollstonecraft Shelley,Mary Wollstonecraft Shelley,,Paperback,bx_34576,half_1866,9780451520098,9780140367126,-1,288,1965,"Nov. 1st, 1994",Signet Book,Puffin Books,Frankenstein,Frankenstein
bx_115107_half_1866,1,Mary Wollstonecraft Shelley,Mary Wollstonecraft Shelley,,Paperback,bx_115107,half_1866,9780140367126,9780140367126,-1,288,1994,"Nov. 1st, 1994",Puffin Books,Puffin Books,Frankenstein,Frankenstein
bx_82260_half_464,0,Sarah Dessen,Sarah Dessen,,,bx_82260,half_464,9780142300671,9780142406250,-1,374,2002,"Apr. 6th, 2006",Puffin Books,Puffin Books,Dreamland,The Truth about Forever
bx_148088_half_2501,0,Tamora Pierce,Tamora Pierce,,Paperback,bx_148088,half_2501,9780375814655,9780679889182,-1,288,2002,"May. 22nd, 2001",Random House Children's Books,Laurel Leaf Library,Lady Knight,Page
bx_113956_half_2501,1,TAMORA PIERCE,Tamora Pierce,Paperback,Paperback,bx_113956,half_2501,9780679889182,9780679889182,-1,288,2001,"May. 22nd, 2001",Random House Books for Young Readers,Laurel Leaf Library,Page,Page
bx_38539_half_3030,0,Jack Canfield,Jack Canfield,,,bx_38539,half_3030,9781558749788,9781558746374,-1,300,2002,"Oct. 14th, 1998",Health Communications,Chicken Soup for the Soul,Chicken Soup for the Teacher's Soul: Stories to Open the Hearts and Rekindle the Spirit of Educators,Chicken Soup for the Teenage Soul Journal
bx_17411_half_3030,0,Jack Canfield,Jack Canfield,,,bx_17411,half_3030,9781558746466,9781558746374,-1,300,1999,"Oct. 14th, 1998",HCI,Chicken Soup for the Soul,Chicken Soup for the Couple's Soul,Chicken Soup for the Teenage Soul Journal
bx_86501_half_3030,1,Jack Canfield,Jack Canfield,,,bx_86501,half_3030,9781558746374,9781558746374,-1,300,1998,"Oct. 14th, 1998",Health Communications,Chicken Soup for the Soul,Chicken Soup for the Teenage Soul Journal,Chicken Soup for the Teenage Soul Journal
bx_22491_half_1696,0,Christopher Pike,Christopher Pike,,Paperback,bx_22491,half_1696,9780671676568,9781416983095,-1,581,1989,"Jan. 5th, 2010",Simon Pulse,Simon Pulse,SCAVENGER HUNT,"Phantom, Evil Thirst, Creatures of Forever"
bx_112780_half_512,0,Richard Peck,Richard Peck,,,bx_112780,half_512,9780803725188,9780141303529,-1,148,2000,"Oct. 9th, 2000",Dial Books,Puffin Books,A Year Down Yonder,A Long Way from Chicago
bx_230630_half_512,0,Richard Peck,Richard Peck,,,bx_230630,half_512,9780807261620,9780141303529,-1,148,2001,"Oct. 9th, 2000",Listening Library,Puffin Books,A Long Way from Chicago,A Long Way from Chicago
bx_84906_half_512,1,Richard Peck,Richard Peck,,,bx_84906,half_512,9780141303529,9780141303529,-1,148,2000,"Oct. 9th, 2000",Puffin Books,Puffin Books,A Long Way from Chicago: A Novel in Stories,A Long Way from Chicago
bx_68467_half_267,0,Homer,Homer,,Paperback,bx_68467,half_267,9780670835102,9780140383096,-1,112,1990,"Dec. 1st, 1997",Viking Books,Puffin Books,The Iliad,The Odyssey
bx_42926_half_267,0,Homer,Homer,,Paperback,bx_42926,half_267,9780192833754,9780140383096,-1,112,1998,"Dec. 1st, 1997",Oxford University Press,Puffin Books,The Odyssey,The Odyssey
bx_58941_half_267,0,Homer Hickam,Homer,,Paperback,bx_58941,half_267,9780440235385,9780140383096,-1,112,2000,"Dec. 1st, 1997",Island,Puffin Books,Back to the Moon: A Novel,The Odyssey
bx_40110_half_267,1,Homer,Homer,,Paperback,bx_40110,half_267,9780140383096,9780140383096,-1,112,1997,"Dec. 1st, 1997",Puffin Books,Puffin Books,The Odyssey,The Odyssey
bx_60495_half_2724,0,Nathaniel Hawthorne,Nathaniel Hawthorne,,,bx_60495,half_2724,9780451524362,9780812504835,-1,277,1990,"Aug. 15th, 1989",Signet Classics,Tor Classics,The House of the Seven Gables: A Romance,The Scarlet Letter
bx_158674_half_2724,0,Nathaniel Hawthorne,Nathaniel Hawthorne,,,bx_158674,half_2724,9780679725268,9780812504835,-1,277,1990,"Aug. 15th, 1989",Random House Inc,Tor Classics,The Scarlet Letter,The Scarlet Letter
bx_242347_half_2724,0,Nathaniel Hawthorne,Nathaniel Hawthorne,,,bx_242347,half_2724,9783895084577,9780812504835,-1,277,1998,"Aug. 15th, 1989",Konemann,Tor Classics,The Scarlet Letter,The Scarlet Letter
bx_122870_half_2724,0,Nathaniel Hawthorne,Nathaniel Hawthorne,,,bx_122870,half_2724,9780134354651,9780812504835,-1,277,1990,"Aug. 15th, 1989",Prentice Hall,Tor Classics,The Scarlet Letter,The Scarlet Letter
bx_52700_half_2724,1,Nathaniel Hawthorne,Nathaniel Hawthorne,,,bx_52700,half_2724,9780812504835,9780812504835,-1,277,1996,"Aug. 15th, 1989",Tor Books,Tor Classics,The Scarlet Letter,The Scarlet Letter
bx_69229_half_57,0,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_69229,half_57,9780618260249,9780618002214,-1,320,2002,"Sep. 15th, 1999",Houghton Mifflin Company,Houghton Mifflin Harcourt (HMH),The Lord of the Rings,The Hobbit
bx_2785_half_57,1,J.R.R. Tolkien,J. R. R. Tolkien,,,bx_2785,half_57,9780618002214,9780618002214,-1,320,1999,"Sep. 15th, 1999",Houghton Mifflin Company,Houghton Mifflin Harcourt (HMH),The Hobbit: or There and Back Again,The Hobbit
bx_78531_half_57,0,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_78531,half_57,9780788789823,9780618002214,-1,320,2001,"Sep. 15th, 1999",Recorded Books,Houghton Mifflin Harcourt (HMH),The Hobbit,The Hobbit
bx_113718_half_57,0,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_113718,half_57,9780261102668,9780618002214,-1,320,2000,"Sep. 15th, 1999",Harpercollins,Houghton Mifflin Harcourt (HMH),The Hobbit,The Hobbit
bx_103643_half_57,0,J. R. R. Tolkien,J. R. R. Tolkien,,,bx_103643,half_57,9780618087853,9780618002214,-1,320,2000,"Sep. 15th, 1999",Houghton Mifflin Company,Houghton Mifflin Harcourt (HMH),The Hobbit,The Hobbit
bx_79810_half_1494,0,Eoin Colfer,Eoin Colfer,,,bx_79810,half_1494,9780786851478,9780786852901,-1,342,2004,"Apr. 30th, 2006",Miramax Kids,Miramax Books,Artemis Fowl: The Arctic Incident - Book #2,The Opal Deception
bx_199609_half_642,0,herge,Herge,,Paperback,bx_199609,half_642,9780416605006,9780316358347,-1,62,1986,"Jun. 30th, 1974",Routledge,"Little, Brown Books for Young Readers",The Adventures of Tintin: The Crab with the Golden Claws,The Adventures of Tintin
bx_28302_half_642,1,Herge,Herge,,Paperback,bx_28302,half_642,9780316358347,9780316358347,-1,62,1974,"Jun. 30th, 1974","Little, Brown","Little, Brown Books for Young Readers",Red Rackham's Treasure,The Adventures of Tintin
bx_126489_half_1375,0,Anne McCaffrey,Anne McCaffrey,,,bx_126489,half_1375,9780380979004,9780689860089,-1,208,2004,"Apr. 1st, 2003",Eos,Aladdin Paperbacks,Acorna's Triumph: The Further Adventures of the Unicorn Girl,Dragonsong
bx_138642_half_1375,0,Anne McCaffrey,Anne McCaffrey,,,bx_138642,half_1375,9780553103007,9780689860089,-1,208,1977,"Apr. 1st, 2003",Bantam Books,Aladdin Paperbacks,Dragonsong,Dragonsong
bx_118971_half_1375,1,Anne McCaffrey,Anne McCaffrey,,,bx_118971,half_1375,9780689860089,9780689860089,-1,208,2003,"Apr. 1st, 2003",Aladdin,Aladdin Paperbacks,Dragonsong,Dragonsong
bx_183576_half_921,0,Jack London,Jack London,,Paperback,bx_183576,half_921,9781853265716,9780141321110,-1,307,1997,"Jun. 19th, 2008",Wordsworth Editions Ltd,Puffin Books,Call of the Wild White Fang,White Fang
bx_23952_half_921,0,Jack London,Jack London,,Paperback,bx_23952,half_921,9780140366679,9780141321110,-1,307,1994,"Jun. 19th, 2008",Puffin Books,Puffin Books,White Fang,White Fang
bx_95282_half_921,0,Jack London,Jack London,,Paperback,bx_95282,half_921,9780140350456,9780141321110,-1,307,1985,"Jun. 19th, 2008",Puffin Books,Puffin Books,White Fang,White Fang
bx_81130_half_2347,0,Jack Canfield,Jack Canfield,,,bx_81130,half_2347,9781558746992,9781935096252,-1,396,1999,"Nov. 1st, 2008",Health Communications,Chicken Soup for the Soul,Chicken Soup for the Unsinkable Soul: Stories of Triumph and Overcoming Life's Obstacles,Chicken Soup for the Soul: Teens Talk High School
bx_230739_half_2658,0,Patricia Reilly Giff,Patricia Reilly Giff,,,bx_230739,half_2658,9780440730460,9780440415817,-1,158,1983,"Sep. 13th, 2005",Yearling Books,Yearling Books,Gift of Pirate Queen,Maggie's Door
bx_199397_half_39,0,Antoine de Saint-Exupéry,Antoine de Saint-Exupery,,,bx_199397,half_39,9780152164157,9780156012195,-1,96,2001,"Jun. 29th, 2000",Harcourt Children's Books,Harvest Books,Le Petit Prince,The Little Prince
bx_81495_half_39,0,Antoine De Saint-Exupery,Antoine de Saint-Exupery,,,bx_81495,half_39,9780152465032,9780156012195,-1,96,1943,"Jun. 29th, 2000",Harcourt,Harvest Books,The Little Prince,The Little Prince
bx_115598_half_39,0,Antoine de Saint-Exupéry,Antoine de Saint-Exupery,,,bx_115598,half_39,9780156465113,9780156012195,-1,96,1982,"Jun. 29th, 2000",Harvest Books,Harvest Books,The Little Prince,The Little Prince
bx_6814_half_39,1,Antoine de Saint-Exupéry,Antoine de Saint-Exupery,,,bx_6814,half_39,9780156012195,9780156012195,-1,96,2000,"Jun. 29th, 2000",Harvest Books,Harvest Books,The Little Prince,The Little Prince
bx_8740_half_1005,0,Jack Canfield,Jack Canfield,,,bx_8740,half_1005,9781558745711,9780757307270,-1,250,1998,"Apr. 15th, 2008",Health Communications,Health Communications,Chicken Soup for the Pet Lover's Soul,The Success Principles for Teens
bx_51370_half_694,0,Roald Dahl,Roald Dahl,,,bx_51370,half_694,9780141311371,9780141304700,-1,225,2001,"May. 1st, 2000",Puffin Books,Puffin Books,The BFG,"The Wonderful Story of Henry Sugar, and Six More"
bx_7972_half_694,0,Roald Dahl,Roald Dahl,,,bx_7972,half_694,9780141301150,9780141304700,-1,225,1998,"May. 1st, 2000",Puffin Books,Puffin Books,Charlie and the Chocolate Factory,"The Wonderful Story of Henry Sugar, and Six More"
bx_3379_half_694,1,Roald Dahl,Roald Dahl,,,bx_3379,half_694,9780141304700,9780141304700,-1,225,2000,"May. 1st, 2000",Puffin Books,Puffin Books,The Wonderful Story of Henry Sugar and Six More,"The Wonderful Story of Henry Sugar, and Six More"
bx_63845_half_2795,0,Silver RavenWolf,Silver RavenWolf,,,bx_63845,half_2795,9781567187199,9781567187250,-1,288,1999,"Sep. 8th, 1998",Llewellyn Publications,Llewellyn Publications,"Halloween: Customs, Recipes Spells",Teen Witch
bx_95477_half_2795,1,Silver Ravenwolf,Silver RavenWolf,,,bx_95477,half_2795,9781567187250,9781567187250,-1,288,1998,"Sep. 8th, 1998",Llewellyn Publications,Llewellyn Publications,Teen Witch: Wicca for a New Generation,Teen Witch
bx_9343_half_281,0,Orson Scott Card,Orson Scott Card,,,bx_9343,half_281,9780812589047,9780765342409,-1,480,1999,"May. 19th, 2002",Tor Books,Starscape Books,Ender's Game,Ender's Shadow
bx_2119_half_281,1,Orson Scott Card,Orson Scott Card,,,bx_2119,half_281,9780765342409,9780765342409,-1,480,2002,"May. 19th, 2002",Starscape Books,Starscape Books,Ender's Shadow,Ender's Shadow
bx_60730_half_400,0,GARY PAULSEN,Gary Paulsen,,,bx_60730,half_400,9780385321983,9780440413790,-1,128,1996,"May. 8th, 2001",Delacorte Books for Young Readers,Laurel Leaf Library,Brian's Winter,Brian's Return
bx_44410_half_487,0,Avi,Avi,,,bx_44410,half_487,9780380724246,9780380728855,-1,240,1995,"Apr. 1st, 1997",HarperTrophy,HarperTrophy,Sometimes I Think I Hear My Name,The True Confessions of Charlotte Doyle
bx_60429_half_487,1,Avi,Avi,,,bx_60429,half_487,9780380728855,9780380728855,-1,240,2004,"Apr. 1st, 1997",HarperTrophy,HarperTrophy,The True Confessions of Charlotte Doyle,The True Confessions of Charlotte Doyle
bx_18608_half_487,0,Avi,Avi,,,bx_18608,half_487,9780380714759,9780380728855,-1,240,1992,"Apr. 1st, 1997",HarperTrophy,HarperTrophy,The True Confessions of Charlotte Doyle,The True Confessions of Charlotte Doyle
bx_29649_half_2652,0,Louisa May Alcott,Louisa May Alcott,,Paperback,bx_29649,half_2652,9780440422310,9780140374568,-1,320,1996,"Sep. 1st, 1995",Yearling,Puffin Books,"Eight Cousins, or the Aunt Hill",Eight Cousins
bx_66688_half_2652,1,Louisa May Alcott,Louisa May Alcott,,Paperback,bx_66688,half_2652,9780140374568,9780140374568,-1,320,1995,"Sep. 1st, 1995",Puffin Books,Puffin Books,Eight Cousins or the Aunt Hill,Eight Cousins
bx_73834_half_3001,0,Roald Dahl,Roald Dahl,,,bx_73834,half_3001,9780140035742,9780143106340,-1,142,1989,"Aug. 30th, 2011",Penguin Books,Penguin Books,Over to You: Ten Stories of Flyers and Flying,James and the Giant Peach
bx_68703_half_3001,0,Roald Dahl,Roald Dahl,,,bx_68703,half_3001,9780141311913,9780143106340,-1,142,2001,"Aug. 30th, 2011",Penguin Books,Penguin Books,James and the Giant Peach,James and the Giant Peach
bx_28295_half_1010,0,Herge,Herge,,Paperback,bx_28295,half_1010,9780316358422,9780316358354,-1,62,1975,"Apr. 30th, 1975","Little, Brown","Little, Brown Books for Young Readers",The Castafiore Emerald,The Adventures of Tintin
bx_28303_half_1010,0,Herge,Herge,,Paperback,bx_28303,half_1010,9780316358323,9780316358354,-1,62,1974,"Apr. 30th, 1975","Little, Brown","Little, Brown Books for Young Readers",The Secret of the Unicorn,The Adventures of Tintin
bx_28297_half_1010,1,Herge,Herge,,Paperback,bx_28297,half_1010,9780316358354,9780316358354,-1,62,1975,"Apr. 30th, 1975","Little, Brown","Little, Brown Books for Young Readers",The Black Island,The Adventures of Tintin
bx_28295_half_1382,1,Herge,Herge,,Paperback,bx_28295,half_1382,9780316358422,9780316358422,-1,62,1975,"Sep. 30th, 1975","Little, Brown","Little, Brown Books for Young Readers",The Castafiore Emerald,The Castafiore Emerald
bx_66945_half_304,0,Roger Lancelyn Green,Roger Lancelyn Green,,Paperback,bx_66945,half_304,9780140304381,9780141321011,-1,384,1970,"Apr. 1st, 2008",Puffin Books,Puffin Books,Tales of Ancient Egypt,King Arthur and His Knights of the Round Table
bx_11593_half_304,0,Roger Lancelyn Green,Roger Lancelyn Green,,Paperback,bx_11593,half_304,9780140366709,9780141321011,-1,384,1995,"Apr. 1st, 2008",Puffin Books,Puffin Books,King Arthur and His Knights of the Round Table,King Arthur and His Knights of the Round Table
bx_75146_half_304,0,Roger Lancelyn Green,Roger Lancelyn Green,,Paperback,bx_75146,half_304,9780140300734,9780141321011,-1,384,1953,"Apr. 1st, 2008",Puffin Books,Puffin Books,King Arthur and His Knights of the Round Table,King Arthur and His Knights of the Round Table
bx_38652_half_304,0,Roger Lancelyn Green,Roger Lancelyn Green,,Paperback,bx_38652,half_304,9780140351002,9780141321011,-1,384,1953,"Apr. 1st, 2008",Puffin Books,Puffin Books,King Arthur and His Knights of the Round Table,King Arthur and His Knights of the Round Table
bx_270790_half_2406,0,Cameron Dokey,Cameron Dokey,,,bx_270790,half_2406,9780689869990,9781442422834,-1,640,2004,"Feb. 7th, 2012",Simon Pulse,Simon Pulse,Sunlight and Shadow,Once
bx_89991_half_1848,0,Jean Craighead George,Jean Craighead George,,,bx_89991,half_1848,9780064471466,9780064405737,-1,240,1996,"Jan. 18th, 1996",Harpercollins Juvenile Books,HarperTrophy,Julie of the Wolves,Julie
bx_62370_half_1848,0,Jean Craighead George,Jean Craighead George,,,bx_62370,half_1848,9780064462013,9780064405737,-1,240,1997,"Jan. 18th, 1996",HarperTrophy,HarperTrophy,The Tarantula in My Purse : and 172 Other Wild Pets,Julie
bx_24889_half_1848,1,Jean Craighead George,Jean Craighead George,,,bx_24889,half_1848,9780064405737,9780064405737,-1,240,1996,"Jan. 18th, 1996",HarperTrophy,HarperTrophy,Julie,Julie
bx_28303_half_888,1,Herge,Herge,,Paperback,bx_28303,half_888,9780316358323,9780316358323,-1,62,1974,"Jun. 30th, 1974","Little, Brown","Little, Brown Books for Young Readers",The Secret of the Unicorn,The Adventures of Tintin
bx_224053_half_2297,0,Anthony Horowitz,Anthony Horowitz,,Paperback,bx_224053,half_2297,9780399239793,9780399250262,-1,144,2004,"Jan. 1st, 2008",Philomel Books,Philomel Books,Eagle Strike,Point Blank
bx_82987_half_2297,0,Anthony Horowitz,Anthony Horowitz,,Paperback,bx_82987,half_2297,9780399236211,9780399250262,-1,144,2002,"Jan. 1st, 2008",Philomel Books,Philomel Books,Point Blank,Point Blank
bx_237983_half_1923,0,Ann Rinaldi,Ann Rinaldi,,Paperback,bx_237983,half_1923,9780152003937,9780152050771,-1,281,1995,"Mar. 1st, 2004",Gulliver Books,Gulliver Books,The Secret of Sarah Revere,Cast Two Shadows
bx_61404_half_1923,0,Ann Rinaldi,Ann Rinaldi,,Paperback,bx_61404,half_1923,9780152012946,9780152050771,-1,281,1997,"Mar. 1st, 2004",Gulliver Books,Gulliver Books,An Acquaintance with Darkness,Cast Two Shadows
bx_26291_half_107,0,Bernard Evslin,Bernard Evslin,,,bx_26291,half_107,9780590334570,9780590425995,-1,179,1984,"Jan. 1st, 1980",Scholastic,Scholastic,Heroes and Monsters of Greek Mythology,The Adventures of Ulysses
bx_111524_half_107,1,Bernard Evslin,Bernard Evslin,,,bx_111524,half_107,9780590425995,9780590425995,-1,179,1989,"Jan. 1st, 1980",Scholastic,Scholastic,Adventures of Ulysses,The Adventures of Ulysses
bx_9531_half_1508,0,Roald Dahl,Roald Dahl,,,bx_9531,half_1508,9780141304670,9780141310343,-1,224,2001,"Jan. 14th, 2002",Puffin Books,Puffin Books,James and the Giant Peach,Skin and Other Stories
bx_29724_half_1508,0,Roald Dahl,Roald Dahl,,,bx_29724,half_1508,9780141302713,9780141310343,-1,224,2000,"Jan. 14th, 2002",Puffin Books,Puffin Books,The Umbrella Man and Other Stories,Skin and Other Stories
bx_66519_half_1508,0,Roald Dahl,Roald Dahl,,,bx_66519,half_1508,9780141311517,9780141310343,-1,224,2001,"Jan. 14th, 2002",Puffin Books,Puffin Books,Skin and Other Stories,Skin and Other Stories
bx_34213_half_1508,1,Roald Dahl,Roald Dahl,,,bx_34213,half_1508,9780141310343,9780141310343,-1,224,2002,"Jan. 14th, 2002",Puffin Books,Puffin Books,Skin and Other Stories,Skin and Other Stories
bx_135968_half_667,0,ROBERT CORMIER,Robert Cormier,,,bx_135968,half_667,9780440905806,9780375829871,-1,253,1986,"Sep. 14th, 2004",Laurel Leaf,Alfred A. Knopf Books for Young Readers,Beyond the Chocolate War,The Chocolate War
bx_32705_half_667,1,ROBERT CORMIER,Robert Cormier,,,bx_32705,half_667,9780375829871,9780375829871,-1,253,2004,"Sep. 14th, 2004",Knopf Books for Young Readers,Alfred A. Knopf Books for Young Readers,The Chocolate War,The Chocolate War
bx_135968_half_3095,1,ROBERT CORMIER,Robert Cormier,,,bx_135968,half_3095,9780440905806,9780440905806,-1,288,1986,"Aug. 1st, 1986",Laurel Leaf,Laurel Leaf Library,Beyond the Chocolate War,Beyond the Chocolate War
bx_3838_half_1045,0,Lemony Snicket,Lemony Snicket,,Paperback,bx_3838,half_1045,9780060283124,9780061146336,-1,208,1999,"Sep. 4th, 2007",HarperCollins,HarperCollins,The Bad Beginning,A Series of Unfortunate Events #3: The Wide Window
bx_203489_half_2489,0,Charlotte BrontÃ«,Charlotte Bronte,,Paperback,bx_203489,half_2489,9780895772008,9780140366785,-1,656,1984,"Mar. 1st, 1995",Reader's Digest Association,Puffin Books,Jane Eyre,Jane Eyre
bx_14685_half_2489,0,Charlotte Bronte,Charlotte Bronte,,Paperback,bx_14685,half_2489,9781853260209,9780140366785,-1,656,1997,"Mar. 1st, 1995",NTC/Contemporary Publishing Company,Puffin Books,Jane Eyre,Jane Eyre
bx_186352_half_2489,0,Charlotte Bronte,Charlotte Bronte,,Paperback,bx_186352,half_2489,9780762405473,9780140366785,-1,656,2000,"Mar. 1st, 1995",Courage Books,Puffin Books,Jane Eyre,Jane Eyre
bx_33609_half_2489,0,Charlotte Bronte,Charlotte Bronte,Paperback,Paperback,bx_33609,half_2489,9780451526557,9780140366785,-1,656,1997,"Mar. 1st, 1995",Signet Book,Puffin Books,Jane Eyre,Jane Eyre
bx_39627_half_2489,1,Charlotte Bronte,Charlotte Bronte,,Paperback,bx_39627,half_2489,9780140366785,9780140366785,-1,656,1995,"Mar. 1st, 1995",Puffin Books,Puffin Books,Jane Eyre,Jane Eyre
bx_93030_half_3051,0,Bruce Coville,Bruce Coville,,,bx_93030,half_3051,9780590461603,9780545068253,-1,330,1995,"Aug. 1st, 2008",Scholastic,Scholastic,Bruce Coville's Book of Ghost Tales to Haunt You,Song of the Wanderer
